time,.data
2019/05/17/23:53:45.813955,409
2019/05/17/23:53:45.832893,409
2019/05/17/23:53:45.850250,409
2019/05/17/23:53:45.868311,409
2019/05/17/23:53:45.886824,409
2019/05/17/23:53:45.904956,408
2019/05/17/23:53:45.922821,408
2019/05/17/23:53:45.939951,408
2019/05/17/23:53:45.956948,408
2019/05/17/23:53:45.976139,408
2019/05/17/23:53:45.992969,408
2019/05/17/23:53:46.009895,407
2019/05/17/23:53:46.027578,409
2019/05/17/23:53:46.045900,408
2019/05/17/23:53:46.062475,408
2019/05/17/23:53:46.080291,408
2019/05/17/23:53:46.098354,408
2019/05/17/23:53:46.115484,407
2019/05/17/23:53:46.134050,407
2019/05/17/23:53:46.150513,407
2019/05/17/23:53:46.167614,407
2019/05/17/23:53:46.185453,407
2019/05/17/23:53:46.202789,407
2019/05/17/23:53:46.220098,406
2019/05/17/23:53:46.238011,406
2019/05/17/23:53:46.254083,406
2019/05/17/23:53:46.271576,406
2019/05/17/23:53:46.289866,407
2019/05/17/23:53:46.306584,407
2019/05/17/23:53:46.324648,407
2019/05/17/23:53:46.341598,407
2019/05/17/23:53:46.358760,406
2019/05/17/23:53:46.377040,408
2019/05/17/23:53:46.394994,408
2019/05/17/23:53:46.413125,407
2019/05/17/23:53:46.431306,407
2019/05/17/23:53:46.448863,407
2019/05/17/23:53:46.465925,407
2019/05/17/23:53:46.483983,407
2019/05/17/23:53:46.501009,407
2019/05/17/23:53:46.517858,407
2019/05/17/23:53:46.535144,407
2019/05/17/23:53:46.551936,406
2019/05/17/23:53:46.569058,408
2019/05/17/23:53:46.586652,408
2019/05/17/23:53:46.606266,408
2019/05/17/23:53:46.622783,408
2019/05/17/23:53:46.642057,408
2019/05/17/23:53:46.659054,408
2019/05/17/23:53:46.678147,408
2019/05/17/23:53:46.696944,408
2019/05/17/23:53:46.717211,409
2019/05/17/23:53:46.734660,408
2019/05/17/23:53:46.751589,408
2019/05/17/23:53:46.768678,408
2019/05/17/23:53:46.787596,408
2019/05/17/23:53:46.805283,408
2019/05/17/23:53:46.822493,407
2019/05/17/23:53:46.840806,407
2019/05/17/23:53:46.857297,408
2019/05/17/23:53:46.874203,409
2019/05/17/23:53:46.891714,409
2019/05/17/23:53:46.909215,409
2019/05/17/23:53:46.926994,409
2019/05/17/23:53:46.944818,408
2019/05/17/23:53:46.961852,409
2019/05/17/23:53:46.980103,411
2019/05/17/23:53:46.997976,410
2019/05/17/23:53:47.015140,410
2019/05/17/23:53:47.032025,411
2019/05/17/23:53:47.049348,411
2019/05/17/23:53:47.066366,411
2019/05/17/23:53:47.084279,411
2019/05/17/23:53:47.101031,411
2019/05/17/23:53:47.117856,410
2019/05/17/23:53:47.135210,410
2019/05/17/23:53:47.154018,410
2019/05/17/23:53:47.171363,410
2019/05/17/23:53:47.190176,409
2019/05/17/23:53:47.207391,409
2019/05/17/23:53:47.224362,408
2019/05/17/23:53:47.241121,408
2019/05/17/23:53:47.258295,408
2019/05/17/23:53:47.275784,408
2019/05/17/23:53:47.293072,408
2019/05/17/23:53:47.311196,407
2019/05/17/23:53:47.328916,407
2019/05/17/23:53:47.345866,407
2019/05/17/23:53:47.362832,407
2019/05/17/23:53:47.379656,407
2019/05/17/23:53:47.397804,407
2019/05/17/23:53:47.416101,407
2019/05/17/23:53:47.434176,407
2019/05/17/23:53:47.452427,407
2019/05/17/23:53:47.469579,409
2019/05/17/23:53:47.486576,409
2019/05/17/23:53:47.504497,409
2019/05/17/23:53:47.521581,409
2019/05/17/23:53:47.539924,409
2019/05/17/23:53:47.557005,409
2019/05/17/23:53:47.575076,409
2019/05/17/23:53:47.591994,411
2019/05/17/23:53:47.609956,410
2019/05/17/23:53:47.627000,410
2019/05/17/23:53:47.645241,411
2019/05/17/23:53:47.663515,412
2019/05/17/23:53:47.680551,412
2019/05/17/23:53:47.698971,412
2019/05/17/23:53:47.716937,411
2019/05/17/23:53:47.733009,411
2019/05/17/23:53:47.747718,410
2019/05/17/23:53:47.765904,411
2019/05/17/23:53:47.782853,411
2019/05/17/23:53:47.800722,410
2019/05/17/23:53:47.817936,410
2019/05/17/23:53:47.835987,409
2019/05/17/23:53:47.854271,409
2019/05/17/23:53:47.872743,409
2019/05/17/23:53:47.890810,409
2019/05/17/23:53:47.908724,408
2019/05/17/23:53:47.925933,408
2019/05/17/23:53:47.943113,408
2019/05/17/23:53:47.962495,408
2019/05/17/23:53:47.980549,407
2019/05/17/23:53:47.998322,407
2019/05/17/23:53:48.015199,407
2019/05/17/23:53:48.034141,407
2019/05/17/23:53:48.050879,406
2019/05/17/23:53:48.070101,406
2019/05/17/23:53:48.087332,406
2019/05/17/23:53:48.105490,406
2019/05/17/23:53:48.123843,406
2019/05/17/23:53:48.139886,406
2019/05/17/23:53:48.159117,406
2019/05/17/23:53:48.176726,406
2019/05/17/23:53:48.194723,406
2019/05/17/23:53:48.213040,406
2019/05/17/23:53:48.232582,406
2019/05/17/23:53:48.250732,407
2019/05/17/23:53:48.269255,407
2019/05/17/23:53:48.287554,407
2019/05/17/23:53:48.304638,407
2019/05/17/23:53:48.322549,407
2019/05/17/23:53:48.339620,409
2019/05/17/23:53:48.358328,409
2019/05/17/23:53:48.375425,408
2019/05/17/23:53:48.394278,408
2019/05/17/23:53:48.411516,408
2019/05/17/23:53:48.428177,408
2019/05/17/23:53:48.446359,409
2019/05/17/23:53:48.463367,409
2019/05/17/23:53:48.481501,409
2019/05/17/23:53:48.498762,409
2019/05/17/23:53:48.515779,411
2019/05/17/23:53:48.534491,410
2019/05/17/23:53:48.553618,410
2019/05/17/23:53:48.571025,410
2019/05/17/23:53:48.589667,409
2019/05/17/23:53:48.606983,409
2019/05/17/23:53:48.626141,409
2019/05/17/23:53:48.644435,408
2019/05/17/23:53:48.661118,408
2019/05/17/23:53:48.681466,408
2019/05/17/23:53:48.699701,408
2019/05/17/23:53:48.717894,408
2019/05/17/23:53:48.735230,409
2019/05/17/23:53:48.754728,409
2019/05/17/23:53:48.773091,409
2019/05/17/23:53:48.791317,409
2019/05/17/23:53:48.808586,408
2019/05/17/23:53:48.826806,408
2019/05/17/23:53:48.846084,408
2019/05/17/23:53:48.865164,407
2019/05/17/23:53:48.883137,407
2019/05/17/23:53:48.901214,409
2019/05/17/23:53:48.918021,409
2019/05/17/23:53:48.936847,409
2019/05/17/23:53:48.955011,409
2019/05/17/23:53:48.971922,408
2019/05/17/23:53:48.988574,409
2019/05/17/23:53:49.005811,410
2019/05/17/23:53:49.022690,410
2019/05/17/23:53:49.040913,409
2019/05/17/23:53:49.058261,409
2019/05/17/23:53:49.076431,409
2019/05/17/23:53:49.093675,409
2019/05/17/23:53:49.111628,408
2019/05/17/23:53:49.128772,408
2019/05/17/23:53:49.145763,408
2019/05/17/23:53:49.164001,407
2019/05/17/23:53:49.179666,408
2019/05/17/23:53:49.198966,407
2019/05/17/23:53:49.217235,407
2019/05/17/23:53:49.234200,407
2019/05/17/23:53:49.251879,409
2019/05/17/23:53:49.268919,408
2019/05/17/23:53:49.286924,408
2019/05/17/23:53:49.305699,408
2019/05/17/23:53:49.323506,408
2019/05/17/23:53:49.341840,409
2019/05/17/23:53:49.358757,408
2019/05/17/23:53:49.376766,408
2019/05/17/23:53:49.394739,409
2019/05/17/23:53:49.412018,409
2019/05/17/23:53:49.429143,409
2019/05/17/23:53:49.447307,408
2019/05/17/23:53:49.464372,408
2019/05/17/23:53:49.482534,408
2019/05/17/23:53:49.500845,410
2019/05/17/23:53:49.518655,410
2019/05/17/23:53:49.535534,409
2019/05/17/23:53:49.553610,409
2019/05/17/23:53:49.571936,410
2019/05/17/23:53:49.588803,409
2019/05/17/23:53:49.607090,409
2019/05/17/23:53:49.624813,409
2019/05/17/23:53:49.643081,410
2019/05/17/23:53:49.660030,410
2019/05/17/23:53:49.677914,410
2019/05/17/23:53:49.695096,409
2019/05/17/23:53:49.712635,409
2019/05/17/23:53:49.729997,409
2019/05/17/23:53:49.746824,408
2019/05/17/23:53:49.765012,408
2019/05/17/23:53:49.782094,409
2019/05/17/23:53:49.800289,409
2019/05/17/23:53:49.817796,409
2019/05/17/23:53:49.834930,410
2019/05/17/23:53:49.851744,410
2019/05/17/23:53:49.869745,409
2019/05/17/23:53:49.888842,409
2019/05/17/23:53:49.907381,409
2019/05/17/23:53:49.924594,409
2019/05/17/23:53:49.941515,408
2019/05/17/23:53:49.959740,408
2019/05/17/23:53:49.978073,408
2019/05/17/23:53:49.995250,408
2019/05/17/23:53:50.012862,408
2019/05/17/23:53:50.030415,407
2019/05/17/23:53:50.047829,409
2019/05/17/23:53:50.064704,409
2019/05/17/23:53:50.083550,408
2019/05/17/23:53:50.101786,408
2019/05/17/23:53:50.119885,408
2019/05/17/23:53:50.137154,408
2019/05/17/23:53:50.155124,409
2019/05/17/23:53:50.172035,409
2019/05/17/23:53:50.190028,409
2019/05/17/23:53:50.207021,408
2019/05/17/23:53:50.226287,408
2019/05/17/23:53:50.244308,408
2019/05/17/23:53:50.261312,408
2019/05/17/23:53:50.278274,408
2019/05/17/23:53:50.296832,408
2019/05/17/23:53:50.313812,410
2019/05/17/23:53:50.328032,410
2019/05/17/23:53:50.346395,409
2019/05/17/23:53:50.363256,409
2019/05/17/23:53:50.379923,409
2019/05/17/23:53:50.397894,408
2019/05/17/23:53:50.415412,409
2019/05/17/23:53:50.433470,411
2019/05/17/23:53:50.446696,410
2019/05/17/23:53:50.463681,410
2019/05/17/23:53:50.482586,409
2019/05/17/23:53:50.499684,411
2019/05/17/23:53:50.518676,410
2019/05/17/23:53:50.535836,410
2019/05/17/23:53:50.553910,410
