time,.data
2019/05/17/23:58:03.356816,134
2019/05/17/23:58:03.373832,134
2019/05/17/23:58:03.392027,134
2019/05/17/23:58:03.409321,133
2019/05/17/23:58:03.426224,134
2019/05/17/23:58:03.443424,133
2019/05/17/23:58:03.461562,135
2019/05/17/23:58:03.479863,135
2019/05/17/23:58:03.495848,134
2019/05/17/23:58:03.513513,136
2019/05/17/23:58:03.531279,136
2019/05/17/23:58:03.548353,135
2019/05/17/23:58:03.565701,137
2019/05/17/23:58:03.582625,137
2019/05/17/23:58:03.601520,138
2019/05/17/23:58:03.618693,137
2019/05/17/23:58:03.636475,137
2019/05/17/23:58:03.653842,136
2019/05/17/23:58:03.672954,136
2019/05/17/23:58:03.690270,136
2019/05/17/23:58:03.707629,136
2019/05/17/23:58:03.722611,136
2019/05/17/23:58:03.739705,136
2019/05/17/23:58:03.757856,136
2019/05/17/23:58:03.774862,135
2019/05/17/23:58:03.791560,135
2019/05/17/23:58:03.810436,135
2019/05/17/23:58:03.827432,134
2019/05/17/23:58:03.844868,134
2019/05/17/23:58:03.861975,134
2019/05/17/23:58:03.878926,134
2019/05/17/23:58:03.896493,135
2019/05/17/23:58:03.913572,135
2019/05/17/23:58:03.932344,134
2019/05/17/23:58:03.950365,136
2019/05/17/23:58:03.967311,135
2019/05/17/23:58:03.985401,136
2019/05/17/23:58:04.002430,136
2019/05/17/23:58:04.019534,136
2019/05/17/23:58:04.036427,136
2019/05/17/23:58:04.054467,136
2019/05/17/23:58:04.073540,135
2019/05/17/23:58:04.090439,136
2019/05/17/23:58:04.109586,135
2019/05/17/23:58:04.126503,136
2019/05/17/23:58:04.143502,135
2019/05/17/23:58:04.161879,135
2019/05/17/23:58:04.177846,135
2019/05/17/23:58:04.196599,135
2019/05/17/23:58:04.214500,135
2019/05/17/23:58:04.231353,134
2019/05/17/23:58:04.248562,136
2019/05/17/23:58:04.265270,136
2019/05/17/23:58:04.283708,139
2019/05/17/23:58:04.301612,138
2019/05/17/23:58:04.319885,138
2019/05/17/23:58:04.338450,141
2019/05/17/23:58:04.356537,140
2019/05/17/23:58:04.374738,142
2019/05/17/23:58:04.391760,142
2019/05/17/23:58:04.408725,141
2019/05/17/23:58:04.427705,143
2019/05/17/23:58:04.443807,142
2019/05/17/23:58:04.462190,143
2019/05/17/23:58:04.479864,142
2019/05/17/23:58:04.496712,141
2019/05/17/23:58:04.513868,139
2019/05/17/23:58:04.532008,139
2019/05/17/23:58:04.546609,139
2019/05/17/23:58:04.564530,139
2019/05/17/23:58:04.582766,138
2019/05/17/23:58:04.600691,138
2019/05/17/23:58:04.617747,138
2019/05/17/23:58:04.637804,138
2019/05/17/23:58:04.654739,137
2019/05/17/23:58:04.672737,137
2019/05/17/23:58:04.691044,136
2019/05/17/23:58:04.707965,138
2019/05/17/23:58:04.727416,137
2019/05/17/23:58:04.744529,137
2019/05/17/23:58:04.761767,136
2019/05/17/23:58:04.779081,136
2019/05/17/23:58:04.795817,136
2019/05/17/23:58:04.813529,135
2019/05/17/23:58:04.830502,135
2019/05/17/23:58:04.847799,135
2019/05/17/23:58:04.864549,135
2019/05/17/23:58:04.883528,134
2019/05/17/23:58:04.900563,134
2019/05/17/23:58:04.918843,134
2019/05/17/23:58:04.935245,133
2019/05/17/23:58:04.952255,133
2019/05/17/23:58:04.968898,134
2019/05/17/23:58:04.988135,133
2019/05/17/23:58:05.006835,133
2019/05/17/23:58:05.023792,133
2019/05/17/23:58:05.041818,133
2019/05/17/23:58:05.059698,136
2019/05/17/23:58:05.077435,136
2019/05/17/23:58:05.094784,136
2019/05/17/23:58:05.112692,139
2019/05/17/23:58:05.131238,138
2019/05/17/23:58:05.148102,141
2019/05/17/23:58:05.165310,141
2019/05/17/23:58:05.182538,140
2019/05/17/23:58:05.200730,141
2019/05/17/23:58:05.214678,141
2019/05/17/23:58:05.231597,140
2019/05/17/23:58:05.248752,140
2019/05/17/23:58:05.264559,139
2019/05/17/23:58:05.282712,139
2019/05/17/23:58:05.300871,138
2019/05/17/23:58:05.320528,138
2019/05/17/23:58:05.337862,138
2019/05/17/23:58:05.354300,137
2019/05/17/23:58:05.372672,137
2019/05/17/23:58:05.390753,137
2019/05/17/23:58:05.408606,137
2019/05/17/23:58:05.425760,136
2019/05/17/23:58:05.442881,136
2019/05/17/23:58:05.460059,136
2019/05/17/23:58:05.479574,135
2019/05/17/23:58:05.496703,136
2019/05/17/23:58:05.515105,135
2019/05/17/23:58:05.531214,135
2019/05/17/23:58:05.550579,134
2019/05/17/23:58:05.567822,134
2019/05/17/23:58:05.584994,133
2019/05/17/23:58:05.602644,134
2019/05/17/23:58:05.619725,133
2019/05/17/23:58:05.636620,133
2019/05/17/23:58:05.653831,133
2019/05/17/23:58:05.672896,133
2019/05/17/23:58:05.690224,132
2019/05/17/23:58:05.708276,132
2019/05/17/23:58:05.726661,132
2019/05/17/23:58:05.744359,132
2019/05/17/23:58:05.762492,132
2019/05/17/23:58:05.779667,132
2019/05/17/23:58:05.797576,132
2019/05/17/23:58:05.814909,132
2019/05/17/23:58:05.831795,134
2019/05/17/23:58:05.849903,134
2019/05/17/23:58:05.862884,134
2019/05/17/23:58:05.880845,136
2019/05/17/23:58:05.899203,136
2019/05/17/23:58:05.912683,136
2019/05/17/23:58:05.930919,139
2019/05/17/23:58:05.947906,138
2019/05/17/23:58:05.962371,140
2019/05/17/23:58:05.980627,140
2019/05/17/23:58:05.997186,139
2019/05/17/23:58:06.015689,139
2019/05/17/23:58:06.032506,139
2019/05/17/23:58:06.050784,139
2019/05/17/23:58:06.068794,138
2019/05/17/23:58:06.086025,137
2019/05/17/23:58:06.103591,137
2019/05/17/23:58:06.122664,136
2019/05/17/23:58:06.141021,135
2019/05/17/23:58:06.158731,135
2019/05/17/23:58:06.176699,136
2019/05/17/23:58:06.194837,136
2019/05/17/23:58:06.212706,135
2019/05/17/23:58:06.230470,138
2019/05/17/23:58:06.248780,137
2019/05/17/23:58:06.265543,139
2019/05/17/23:58:06.283633,138
2019/05/17/23:58:06.300660,137
2019/05/17/23:58:06.318825,139
2019/05/17/23:58:06.334992,138
2019/05/17/23:58:06.351882,139
2019/05/17/23:58:06.370666,138
2019/05/17/23:58:06.388336,138
2019/05/17/23:58:06.405145,138
2019/05/17/23:58:06.418050,137
2019/05/17/23:58:06.437712,137
2019/05/17/23:58:06.455269,136
2019/05/17/23:58:06.472196,136
2019/05/17/23:58:06.489634,135
2019/05/17/23:58:06.507416,135
2019/05/17/23:58:06.524017,135
2019/05/17/23:58:06.540545,135
2019/05/17/23:58:06.559733,135
2019/05/17/23:58:06.576815,134
2019/05/17/23:58:06.594711,134
2019/05/17/23:58:06.611801,135
2019/05/17/23:58:06.628651,134
2019/05/17/23:58:06.646688,134
2019/05/17/23:58:06.664181,134
2019/05/17/23:58:06.682034,133
2019/05/17/23:58:06.699254,136
2019/05/17/23:58:06.717281,136
2019/05/17/23:58:06.735596,135
2019/05/17/23:58:06.753500,135
2019/05/17/23:58:06.770756,135
2019/05/17/23:58:06.788331,135
2019/05/17/23:58:06.805372,135
2019/05/17/23:58:06.822262,135
2019/05/17/23:58:06.840257,134
2019/05/17/23:58:06.858678,133
2019/05/17/23:58:06.876721,133
2019/05/17/23:58:06.895012,133
2019/05/17/23:58:06.913516,133
2019/05/17/23:58:06.930808,133
2019/05/17/23:58:06.947692,134
2019/05/17/23:58:06.967178,134
2019/05/17/23:58:06.984315,134
2019/05/17/23:58:07.001675,136
2019/05/17/23:58:07.018843,136
2019/05/17/23:58:07.037009,139
2019/05/17/23:58:07.054294,138
2019/05/17/23:58:07.071148,138
2019/05/17/23:58:07.088577,141
2019/05/17/23:58:07.104631,140
2019/05/17/23:58:07.122943,142
2019/05/17/23:58:07.140716,142
2019/05/17/23:58:07.157977,141
2019/05/17/23:58:07.177522,143
2019/05/17/23:58:07.194401,142
2019/05/17/23:58:07.212782,142
2019/05/17/23:58:07.230701,141
2019/05/17/23:58:07.248985,141
2019/05/17/23:58:07.266645,140
2019/05/17/23:58:07.284852,139
2019/05/17/23:58:07.302041,138
2019/05/17/23:58:07.319293,138
2019/05/17/23:58:07.337913,138
2019/05/17/23:58:07.357212,138
2019/05/17/23:58:07.374454,139
2019/05/17/23:58:07.391512,138
2019/05/17/23:58:07.408825,138
2019/05/17/23:58:07.426670,137
2019/05/17/23:58:07.444325,137
2019/05/17/23:58:07.462416,137
2019/05/17/23:58:07.481444,136
2019/05/17/23:58:07.498719,136
2019/05/17/23:58:07.512363,136
2019/05/17/23:58:07.530871,135
2019/05/17/23:58:07.546755,135
2019/05/17/23:58:07.561660,135
2019/05/17/23:58:07.579672,135
2019/05/17/23:58:07.598854,135
2019/05/17/23:58:07.615979,134
2019/05/17/23:58:07.632826,134
2019/05/17/23:58:07.651258,134
2019/05/17/23:58:07.668769,134
2019/05/17/23:58:07.687396,134
2019/05/17/23:58:07.704090,134
2019/05/17/23:58:07.722302,135
2019/05/17/23:58:07.734983,133
2019/05/17/23:58:07.752969,133
2019/05/17/23:58:07.770440,135
2019/05/17/23:58:07.788403,134
2019/05/17/23:58:07.805491,134
2019/05/17/23:58:07.822617,137
2019/05/17/23:58:07.842704,136
2019/05/17/23:58:07.859792,140
2019/05/17/23:58:07.877661,139
2019/05/17/23:58:07.894774,138
2019/05/17/23:58:07.911144,142
2019/05/17/23:58:07.929059,141
2019/05/17/23:58:07.945702,143
2019/05/17/23:58:07.963282,142
2019/05/17/23:58:07.981681,141
2019/05/17/23:58:07.998743,141
2019/05/17/23:58:08.017362,141
2019/05/17/23:58:08.029763,140
2019/05/17/23:58:08.048227,139
2019/05/17/23:58:08.064575,140
2019/05/17/23:58:08.083621,140
2019/05/17/23:58:08.100682,141
2019/05/17/23:58:08.117405,140
2019/05/17/23:58:08.134326,139
2019/05/17/23:58:08.151006,139
2019/05/17/23:58:08.169888,138
2019/05/17/23:58:08.187060,138
2019/05/17/23:58:08.204165,138
2019/05/17/23:58:08.221629,137
2019/05/17/23:58:08.240531,137
2019/05/17/23:58:08.257939,136
2019/05/17/23:58:08.273882,136
2019/05/17/23:58:08.292242,135
2019/05/17/23:58:08.308960,135
2019/05/17/23:58:08.326044,135
2019/05/17/23:58:08.342863,135
2019/05/17/23:58:08.361848,134
2019/05/17/23:58:08.378824,134
2019/05/17/23:58:08.396913,134
2019/05/17/23:58:08.414179,133
2019/05/17/23:58:08.432175,133
2019/05/17/23:58:08.449280,133
2019/05/17/23:58:08.468575,132
2019/05/17/23:58:08.485642,132
2019/05/17/23:58:08.501768,133
2019/05/17/23:58:08.519763,133
2019/05/17/23:58:08.537391,133
2019/05/17/23:58:08.555453,132
2019/05/17/23:58:08.572846,132
2019/05/17/23:58:08.591725,134
2019/05/17/23:58:08.608724,134
2019/05/17/23:58:08.625541,134
2019/05/17/23:58:08.643791,133
2019/05/17/23:58:08.662584,133
2019/05/17/23:58:08.681074,136
2019/05/17/23:58:08.697999,136
2019/05/17/23:58:08.716167,137
2019/05/17/23:58:08.733322,136
2019/05/17/23:58:08.750444,137
2019/05/17/23:58:08.768879,139
2019/05/17/23:58:08.786662,139
2019/05/17/23:58:08.803867,139
2019/05/17/23:58:08.820773,138
2019/05/17/23:58:08.837764,138
2019/05/17/23:58:08.856283,138
2019/05/17/23:58:08.873211,137
2019/05/17/23:58:08.890375,137
2019/05/17/23:58:08.908535,136
2019/05/17/23:58:08.926787,136
2019/05/17/23:58:08.944675,136
2019/05/17/23:58:08.962526,135
2019/05/17/23:58:08.980500,138
2019/05/17/23:58:08.997707,137
2019/05/17/23:58:09.014719,139
2019/05/17/23:58:09.032945,138
2019/05/17/23:58:09.050817,138
2019/05/17/23:58:09.067744,140
2019/05/17/23:58:09.085061,139
2019/05/17/23:58:09.102149,140
2019/05/17/23:58:09.120437,140
2019/05/17/23:58:09.137463,139
2019/05/17/23:58:09.154086,139
2019/05/17/23:58:09.171238,140
2019/05/17/23:58:09.188221,139
2019/05/17/23:58:09.205441,141
2019/05/17/23:58:09.222298,140
2019/05/17/23:58:09.239500,139
2019/05/17/23:58:09.256603,139
2019/05/17/23:58:09.273670,138
2019/05/17/23:58:09.291928,137
2019/05/17/23:58:09.310073,137
2019/05/17/23:58:09.327527,136
2019/05/17/23:58:09.345838,136
2019/05/17/23:58:09.362949,136
2019/05/17/23:58:09.380313,135
2019/05/17/23:58:09.397449,135
2019/05/17/23:58:09.414638,135
2019/05/17/23:58:09.431629,134
2019/05/17/23:58:09.447829,135
2019/05/17/23:58:09.466141,135
2019/05/17/23:58:09.485496,135
2019/05/17/23:58:09.503521,135
2019/05/17/23:58:09.521824,135
2019/05/17/23:58:09.539212,135
2019/05/17/23:58:09.556823,135
2019/05/17/23:58:09.575999,134
2019/05/17/23:58:09.592656,134
2019/05/17/23:58:09.611109,135
2019/05/17/23:58:09.628025,135
2019/05/17/23:58:09.645711,134
2019/05/17/23:58:09.662516,134
2019/05/17/23:58:09.681572,134
2019/05/17/23:58:09.699909,134
2019/05/17/23:58:09.717668,134
2019/05/17/23:58:09.734993,133
2019/05/17/23:58:09.752799,134
2019/05/17/23:58:09.770448,134
2019/05/17/23:58:09.786964,134
2019/05/17/23:58:09.803864,134
2019/05/17/23:58:09.822014,133
2019/05/17/23:58:09.839604,137
2019/05/17/23:58:09.856710,136
2019/05/17/23:58:09.874783,138
2019/05/17/23:58:09.891763,142
2019/05/17/23:58:09.908649,141
2019/05/17/23:58:09.926536,144
2019/05/17/23:58:09.943609,143
2019/05/17/23:58:09.961926,142
2019/05/17/23:58:09.980617,143
2019/05/17/23:58:09.998646,142
2019/05/17/23:58:10.015835,142
2019/05/17/23:58:10.033900,141
2019/05/17/23:58:10.051206,141
