time,.data
2019/05/17/23:53:16.732203,514
2019/05/17/23:53:16.750049,514
2019/05/17/23:53:16.767253,513
2019/05/17/23:53:16.785496,513
2019/05/17/23:53:16.803998,513
2019/05/17/23:53:16.820980,513
2019/05/17/23:53:16.838172,513
2019/05/17/23:53:16.856437,513
2019/05/17/23:53:16.873244,514
2019/05/17/23:53:16.890645,514
2019/05/17/23:53:16.908358,514
2019/05/17/23:53:16.926142,515
2019/05/17/23:53:16.942683,515
2019/05/17/23:53:16.960314,515
2019/05/17/23:53:16.978444,514
2019/05/17/23:53:16.996251,515
2019/05/17/23:53:17.013337,515
2019/05/17/23:53:17.030561,515
2019/05/17/23:53:17.049118,514
2019/05/17/23:53:17.067023,515
2019/05/17/23:53:17.084176,516
2019/05/17/23:53:17.102491,516
2019/05/17/23:53:17.119446,516
2019/05/17/23:53:17.135665,515
2019/05/17/23:53:17.154850,515
2019/05/17/23:53:17.171672,517
2019/05/17/23:53:17.189731,518
2019/05/17/23:53:17.206988,518
2019/05/17/23:53:17.223889,517
2019/05/17/23:53:17.241487,517
2019/05/17/23:53:17.258433,517
2019/05/17/23:53:17.275356,517
2019/05/17/23:53:17.293473,517
2019/05/17/23:53:17.311442,516
2019/05/17/23:53:17.329195,516
2019/05/17/23:53:17.346585,516
2019/05/17/23:53:17.365535,517
2019/05/17/23:53:17.381569,518
2019/05/17/23:53:17.398569,517
2019/05/17/23:53:17.415839,517
2019/05/17/23:53:17.434845,517
2019/05/17/23:53:17.453160,516
2019/05/17/23:53:17.472343,516
2019/05/17/23:53:17.489553,515
2019/05/17/23:53:17.506539,517
2019/05/17/23:53:17.523485,519
2019/05/17/23:53:17.540610,518
2019/05/17/23:53:17.557651,518
2019/05/17/23:53:17.575124,518
2019/05/17/23:53:17.593065,517
2019/05/17/23:53:17.611530,519
2019/05/17/23:53:17.628390,518
2019/05/17/23:53:17.645547,518
2019/05/17/23:53:17.663642,519
2019/05/17/23:53:17.681475,519
2019/05/17/23:53:17.698693,518
2019/05/17/23:53:17.716720,518
2019/05/17/23:53:17.733811,517
2019/05/17/23:53:17.752574,517
2019/05/17/23:53:17.770547,516
2019/05/17/23:53:17.787567,516
2019/05/17/23:53:17.804575,516
2019/05/17/23:53:17.822667,515
2019/05/17/23:53:17.840030,517
2019/05/17/23:53:17.857437,517
2019/05/17/23:53:17.874295,517
2019/05/17/23:53:17.892479,517
2019/05/17/23:53:17.909269,516
2019/05/17/23:53:17.926766,516
2019/05/17/23:53:17.944754,516
2019/05/17/23:53:17.961829,516
2019/05/17/23:53:17.982232,515
2019/05/17/23:53:18.000219,515
2019/05/17/23:53:18.017488,515
2019/05/17/23:53:18.034644,514
2019/05/17/23:53:18.053270,514
2019/05/17/23:53:18.071414,514
2019/05/17/23:53:18.088553,514
2019/05/17/23:53:18.106583,514
2019/05/17/23:53:18.125122,514
2019/05/17/23:53:18.142360,514
2019/05/17/23:53:18.154780,514
2019/05/17/23:53:18.173089,514
2019/05/17/23:53:18.190401,514
2019/05/17/23:53:18.206803,514
2019/05/17/23:53:18.224914,515
2019/05/17/23:53:18.241612,516
2019/05/17/23:53:18.258466,515
2019/05/17/23:53:18.272820,515
2019/05/17/23:53:18.289929,515
2019/05/17/23:53:18.307921,514
2019/05/17/23:53:18.326226,514
2019/05/17/23:53:18.344217,514
2019/05/17/23:53:18.361392,514
2019/05/17/23:53:18.378678,514
2019/05/17/23:53:18.396817,513
2019/05/17/23:53:18.414465,513
2019/05/17/23:53:18.432750,513
2019/05/17/23:53:18.446715,513
2019/05/17/23:53:18.464808,513
2019/05/17/23:53:18.483135,514
2019/05/17/23:53:18.501183,514
2019/05/17/23:53:18.519478,513
2019/05/17/23:53:18.537723,513
2019/05/17/23:53:18.553422,514
2019/05/17/23:53:18.570593,513
2019/05/17/23:53:18.588636,515
2019/05/17/23:53:18.605661,514
2019/05/17/23:53:18.623756,514
2019/05/17/23:53:18.641640,514
2019/05/17/23:53:18.660930,514
2019/05/17/23:53:18.680185,514
2019/05/17/23:53:18.697330,513
2019/05/17/23:53:18.715483,513
2019/05/17/23:53:18.731498,514
2019/05/17/23:53:18.750512,514
2019/05/17/23:53:18.768873,514
2019/05/17/23:53:18.786366,513
2019/05/17/23:53:18.804534,513
2019/05/17/23:53:18.822459,513
2019/05/17/23:53:18.839442,513
2019/05/17/23:53:18.858393,513
2019/05/17/23:53:18.875085,513
2019/05/17/23:53:18.892169,513
2019/05/17/23:53:18.909024,513
2019/05/17/23:53:18.929486,513
2019/05/17/23:53:18.946326,513
2019/05/17/23:53:18.964440,512
2019/05/17/23:53:18.980427,512
2019/05/17/23:53:18.999323,512
2019/05/17/23:53:19.016708,512
2019/05/17/23:53:19.035525,512
2019/05/17/23:53:19.053702,512
2019/05/17/23:53:19.070536,512
2019/05/17/23:53:19.089395,512
2019/05/17/23:53:19.106188,512
2019/05/17/23:53:19.124246,512
2019/05/17/23:53:19.140934,512
2019/05/17/23:53:19.158396,512
2019/05/17/23:53:19.175628,511
2019/05/17/23:53:19.196043,511
2019/05/17/23:53:19.214014,511
2019/05/17/23:53:19.232085,511
2019/05/17/23:53:19.250429,511
2019/05/17/23:53:19.268290,511
2019/05/17/23:53:19.286441,511
2019/05/17/23:53:19.302500,512
2019/05/17/23:53:19.321398,512
2019/05/17/23:53:19.338545,512
2019/05/17/23:53:19.356498,512
2019/05/17/23:53:19.374451,512
2019/05/17/23:53:19.391570,512
2019/05/17/23:53:19.409126,512
2019/05/17/23:53:19.425794,512
2019/05/17/23:53:19.443515,512
2019/05/17/23:53:19.461749,511
2019/05/17/23:53:19.478751,511
2019/05/17/23:53:19.496069,511
2019/05/17/23:53:19.515299,511
2019/05/17/23:53:19.531611,511
2019/05/17/23:53:19.549606,511
2019/05/17/23:53:19.568417,511
2019/05/17/23:53:19.585635,511
2019/05/17/23:53:19.603622,511
2019/05/17/23:53:19.622484,511
2019/05/17/23:53:19.639672,511
2019/05/17/23:53:19.656580,511
2019/05/17/23:53:19.670120,511
2019/05/17/23:53:19.688342,511
2019/05/17/23:53:19.705071,511
2019/05/17/23:53:19.723111,511
2019/05/17/23:53:19.741124,511
2019/05/17/23:53:19.758232,511
2019/05/17/23:53:19.776480,511
2019/05/17/23:53:19.794609,513
2019/05/17/23:53:19.813530,515
2019/05/17/23:53:19.830473,515
2019/05/17/23:53:19.848418,514
2019/05/17/23:53:19.865986,514
2019/05/17/23:53:19.882729,515
2019/05/17/23:53:19.901997,514
2019/05/17/23:53:19.919707,514
2019/05/17/23:53:19.936660,514
2019/05/17/23:53:19.955384,516
2019/05/17/23:53:19.973508,516
2019/05/17/23:53:19.992798,515
2019/05/17/23:53:20.011533,517
2019/05/17/23:53:20.023830,516
2019/05/17/23:53:20.041538,516
2019/05/17/23:53:20.059420,515
2019/05/17/23:53:20.077142,516
2019/05/17/23:53:20.094390,516
2019/05/17/23:53:20.113141,515
2019/05/17/23:53:20.130234,515
2019/05/17/23:53:20.147786,515
2019/05/17/23:53:20.164967,514
2019/05/17/23:53:20.182046,515
2019/05/17/23:53:20.200171,516
2019/05/17/23:53:20.217471,516
2019/05/17/23:53:20.237084,516
2019/05/17/23:53:20.254437,516
2019/05/17/23:53:20.272512,516
2019/05/17/23:53:20.289785,516
2019/05/17/23:53:20.307374,516
2019/05/17/23:53:20.325607,515
2019/05/17/23:53:20.342744,516
2019/05/17/23:53:20.359528,515
2019/05/17/23:53:20.377786,515
2019/05/17/23:53:20.395781,515
2019/05/17/23:53:20.413465,515
2019/05/17/23:53:20.430411,516
2019/05/17/23:53:20.450582,515
2019/05/17/23:53:20.467123,515
2019/05/17/23:53:20.484098,515
