time,.data
2019/05/17/23:56:17.930504,178
2019/05/17/23:56:17.947600,178
2019/05/17/23:56:17.960361,178
2019/05/17/23:56:17.978672,178
2019/05/17/23:56:17.995609,180
2019/05/17/23:56:18.013835,180
2019/05/17/23:56:18.031094,179
2019/05/17/23:56:18.049932,179
2019/05/17/23:56:18.067895,180
2019/05/17/23:56:18.085039,180
2019/05/17/23:56:18.102004,180
2019/05/17/23:56:18.120199,180
2019/05/17/23:56:18.137359,180
2019/05/17/23:56:18.156129,180
2019/05/17/23:56:18.173099,180
2019/05/17/23:56:18.190619,181
2019/05/17/23:56:18.209066,181
2019/05/17/23:56:18.226729,180
2019/05/17/23:56:18.243530,180
2019/05/17/23:56:18.261035,180
2019/05/17/23:56:18.279895,178
2019/05/17/23:56:18.296974,178
2019/05/17/23:56:18.315964,176
2019/05/17/23:56:18.334603,176
2019/05/17/23:56:18.351144,178
2019/05/17/23:56:18.368316,178
2019/05/17/23:56:18.385315,178
2019/05/17/23:56:18.404712,175
2019/05/17/23:56:18.423005,175
2019/05/17/23:56:18.441199,175
2019/05/17/23:56:18.458064,175
2019/05/17/23:56:18.476164,175
2019/05/17/23:56:18.492486,174
2019/05/17/23:56:18.510000,174
2019/05/17/23:56:18.529278,174
2019/05/17/23:56:18.546090,175
2019/05/17/23:56:18.564106,175
2019/05/17/23:56:18.581095,175
2019/05/17/23:56:18.599061,176
2019/05/17/23:56:18.616243,177
2019/05/17/23:56:18.632962,177
2019/05/17/23:56:18.649331,176
2019/05/17/23:56:18.667946,177
2019/05/17/23:56:18.687041,177
2019/05/17/23:56:18.701017,177
2019/05/17/23:56:18.719089,178
2019/05/17/23:56:18.737157,178
2019/05/17/23:56:18.755329,177
2019/05/17/23:56:18.773690,177
2019/05/17/23:56:18.791070,176
2019/05/17/23:56:18.809607,176
2019/05/17/23:56:18.826226,176
2019/05/17/23:56:18.844446,176
2019/05/17/23:56:18.862753,176
2019/05/17/23:56:18.882069,177
2019/05/17/23:56:18.899148,177
2019/05/17/23:56:18.917181,177
2019/05/17/23:56:18.935728,177
2019/05/17/23:56:18.955022,177
2019/05/17/23:56:18.972341,177
2019/05/17/23:56:18.988910,177
2019/05/17/23:56:19.002523,177
2019/05/17/23:56:19.020880,177
2019/05/17/23:56:19.038873,176
2019/05/17/23:56:19.056368,176
2019/05/17/23:56:19.072980,176
2019/05/17/23:56:19.091460,176
2019/05/17/23:56:19.109096,175
2019/05/17/23:56:19.127726,174
2019/05/17/23:56:19.144585,174
2019/05/17/23:56:19.158034,174
2019/05/17/23:56:19.176186,173
2019/05/17/23:56:19.193888,173
2019/05/17/23:56:19.210542,173
2019/05/17/23:56:19.227701,174
2019/05/17/23:56:19.246167,174
2019/05/17/23:56:19.263193,173
2019/05/17/23:56:19.280458,174
2019/05/17/23:56:19.297794,174
2019/05/17/23:56:19.314641,174
2019/05/17/23:56:19.331954,175
2019/05/17/23:56:19.350040,175
2019/05/17/23:56:19.367095,175
2019/05/17/23:56:19.385225,176
2019/05/17/23:56:19.403432,176
2019/05/17/23:56:19.421710,176
2019/05/17/23:56:19.439952,177
2019/05/17/23:56:19.457296,177
2019/05/17/23:56:19.476157,176
2019/05/17/23:56:19.493557,176
2019/05/17/23:56:19.510967,176
2019/05/17/23:56:19.528080,174
2019/05/17/23:56:19.546220,175
2019/05/17/23:56:19.563370,172
2019/05/17/23:56:19.582634,172
2019/05/17/23:56:19.600845,172
2019/05/17/23:56:19.617994,170
2019/05/17/23:56:19.636211,171
2019/05/17/23:56:19.653398,169
2019/05/17/23:56:19.672004,170
2019/05/17/23:56:19.689136,170
2019/05/17/23:56:19.706120,171
2019/05/17/23:56:19.724282,171
2019/05/17/23:56:19.742576,171
2019/05/17/23:56:19.761106,173
2019/05/17/23:56:19.777372,173
2019/05/17/23:56:19.795167,174
2019/05/17/23:56:19.812207,174
2019/05/17/23:56:19.829193,174
2019/05/17/23:56:19.848058,175
2019/05/17/23:56:19.864958,176
2019/05/17/23:56:19.883994,176
2019/05/17/23:56:19.902122,176
2019/05/17/23:56:19.919817,176
2019/05/17/23:56:19.938003,177
2019/05/17/23:56:19.956120,177
2019/05/17/23:56:19.973118,178
2019/05/17/23:56:19.991178,178
2019/05/17/23:56:20.008465,179
2019/05/17/23:56:20.026057,178
2019/05/17/23:56:20.043245,178
2019/05/17/23:56:20.060351,177
2019/05/17/23:56:20.077375,177
2019/05/17/23:56:20.095563,179
2019/05/17/23:56:20.113271,179
2019/05/17/23:56:20.132632,179
2019/05/17/23:56:20.149610,179
2019/05/17/23:56:20.167276,179
2019/05/17/23:56:20.182311,181
2019/05/17/23:56:20.201105,182
2019/05/17/23:56:20.218201,182
2019/05/17/23:56:20.235988,182
2019/05/17/23:56:20.253227,181
2019/05/17/23:56:20.271178,181
2019/05/17/23:56:20.291054,180
2019/05/17/23:56:20.309099,180
2019/05/17/23:56:20.327139,180
2019/05/17/23:56:20.345017,177
2019/05/17/23:56:20.362169,177
2019/05/17/23:56:20.379118,173
2019/05/17/23:56:20.397256,174
2019/05/17/23:56:20.415606,174
2019/05/17/23:56:20.433859,172
2019/05/17/23:56:20.451203,173
2019/05/17/23:56:20.468050,171
2019/05/17/23:56:20.485083,171
2019/05/17/23:56:20.502007,172
2019/05/17/23:56:20.520172,171
2019/05/17/23:56:20.537702,173
2019/05/17/23:56:20.556171,173
2019/05/17/23:56:20.574518,173
2019/05/17/23:56:20.592569,174
2019/05/17/23:56:20.610900,174
2019/05/17/23:56:20.628984,174
2019/05/17/23:56:20.647230,175
2019/05/17/23:56:20.665353,175
2019/05/17/23:56:20.682222,175
2019/05/17/23:56:20.700221,175
2019/05/17/23:56:20.717183,175
2019/05/17/23:56:20.734468,176
2019/05/17/23:56:20.752790,175
2019/05/17/23:56:20.770743,175
2019/05/17/23:56:20.788893,176
2019/05/17/23:56:20.807142,176
2019/05/17/23:56:20.824849,177
2019/05/17/23:56:20.842767,177
2019/05/17/23:56:20.861035,177
2019/05/17/23:56:20.880016,177
2019/05/17/23:56:20.898195,177
2019/05/17/23:56:20.915092,178
2019/05/17/23:56:20.933148,178
2019/05/17/23:56:20.951546,178
2019/05/17/23:56:20.970035,178
2019/05/17/23:56:20.988013,177
2019/05/17/23:56:21.005172,177
2019/05/17/23:56:21.022123,177
2019/05/17/23:56:21.039286,177
2019/05/17/23:56:21.056580,176
2019/05/17/23:56:21.074665,176
2019/05/17/23:56:21.093141,176
2019/05/17/23:56:21.111092,174
2019/05/17/23:56:21.129208,175
2019/05/17/23:56:21.146930,175
2019/05/17/23:56:21.165908,172
2019/05/17/23:56:21.182447,172
2019/05/17/23:56:21.201203,169
2019/05/17/23:56:21.220216,172
2019/05/17/23:56:21.237946,172
2019/05/17/23:56:21.255275,172
2019/05/17/23:56:21.273292,173
2019/05/17/23:56:21.290545,173
2019/05/17/23:56:21.308636,174
2019/05/17/23:56:21.325857,174
2019/05/17/23:56:21.343710,175
2019/05/17/23:56:21.360532,175
2019/05/17/23:56:21.377909,176
2019/05/17/23:56:21.396192,176
2019/05/17/23:56:21.413461,176
2019/05/17/23:56:21.430362,176
2019/05/17/23:56:21.449320,177
2019/05/17/23:56:21.467522,176
2019/05/17/23:56:21.485367,176
2019/05/17/23:56:21.503631,175
2019/05/17/23:56:21.521785,175
2019/05/17/23:56:21.539125,176
2019/05/17/23:56:21.557194,174
2019/05/17/23:56:21.573420,174
2019/05/17/23:56:21.592707,172
2019/05/17/23:56:21.610135,172
2019/05/17/23:56:21.627257,173
2019/05/17/23:56:21.646215,172
2019/05/17/23:56:21.663242,173
2019/05/17/23:56:21.680301,171
2019/05/17/23:56:21.699712,171
2019/05/17/23:56:21.718051,171
2019/05/17/23:56:21.735299,172
2019/05/17/23:56:21.753110,172
2019/05/17/23:56:21.770476,172
2019/05/17/23:56:21.784840,172
2019/05/17/23:56:21.801563,172
2019/05/17/23:56:21.818735,173
2019/05/17/23:56:21.836127,173
2019/05/17/23:56:21.853357,173
2019/05/17/23:56:21.870942,174
2019/05/17/23:56:21.888366,174
2019/05/17/23:56:21.907589,173
2019/05/17/23:56:21.925495,173
2019/05/17/23:56:21.943081,174
2019/05/17/23:56:21.959981,174
2019/05/17/23:56:21.977247,175
2019/05/17/23:56:21.995952,174
2019/05/17/23:56:22.013151,173
2019/05/17/23:56:22.030987,173
2019/05/17/23:56:22.047934,174
2019/05/17/23:56:22.064931,173
2019/05/17/23:56:22.082560,174
2019/05/17/23:56:22.100155,175
2019/05/17/23:56:22.117040,175
2019/05/17/23:56:22.135384,175
2019/05/17/23:56:22.154231,175
2019/05/17/23:56:22.172527,176
2019/05/17/23:56:22.190477,176
2019/05/17/23:56:22.208005,175
2019/05/17/23:56:22.226062,175
2019/05/17/23:56:22.243146,175
2019/05/17/23:56:22.261244,175
2019/05/17/23:56:22.280630,174
2019/05/17/23:56:22.297947,174
2019/05/17/23:56:22.315762,175
2019/05/17/23:56:22.334005,175
2019/05/17/23:56:22.352996,176
2019/05/17/23:56:22.370311,172
2019/05/17/23:56:22.389008,173
2019/05/17/23:56:22.407148,169
2019/05/17/23:56:22.425255,170
2019/05/17/23:56:22.443530,171
2019/05/17/23:56:22.461687,168
2019/05/17/23:56:22.478667,168
2019/05/17/23:56:22.498164,167
2019/05/17/23:56:22.517311,167
2019/05/17/23:56:22.534606,168
2019/05/17/23:56:22.551548,169
2019/05/17/23:56:22.568827,170
2019/05/17/23:56:22.585805,170
2019/05/17/23:56:22.604110,171
2019/05/17/23:56:22.621082,171
2019/05/17/23:56:22.639416,172
2019/05/17/23:56:22.656589,172
2019/05/17/23:56:22.673585,172
2019/05/17/23:56:22.690974,173
2019/05/17/23:56:22.709915,173
2019/05/17/23:56:22.726887,173
2019/05/17/23:56:22.744988,174
2019/05/17/23:56:22.762029,174
2019/05/17/23:56:22.779179,174
2019/05/17/23:56:22.797256,174
2019/05/17/23:56:22.815295,174
2019/05/17/23:56:22.832174,174
2019/05/17/23:56:22.850233,175
2019/05/17/23:56:22.866253,176
2019/05/17/23:56:22.885124,176
2019/05/17/23:56:22.902244,176
2019/05/17/23:56:22.920202,177
2019/05/17/23:56:22.937442,177
2019/05/17/23:56:22.954123,177
2019/05/17/23:56:22.974159,177
2019/05/17/23:56:22.991164,177
2019/05/17/23:56:23.009378,177
2019/05/17/23:56:23.027076,177
2019/05/17/23:56:23.044147,178
2019/05/17/23:56:23.062229,178
2019/05/17/23:56:23.079308,178
2019/05/17/23:56:23.096728,177
2019/05/17/23:56:23.110332,178
2019/05/17/23:56:23.127552,178
2019/05/17/23:56:23.145639,175
2019/05/17/23:56:23.162587,175
2019/05/17/23:56:23.180692,172
2019/05/17/23:56:23.197683,173
2019/05/17/23:56:23.214782,175
2019/05/17/23:56:23.232821,172
2019/05/17/23:56:23.251197,174
2019/05/17/23:56:23.268002,172
2019/05/17/23:56:23.286027,172
2019/05/17/23:56:23.303105,172
2019/05/17/23:56:23.320163,172
2019/05/17/23:56:23.336406,172
2019/05/17/23:56:23.355625,173
2019/05/17/23:56:23.372912,173
2019/05/17/23:56:23.390848,174
2019/05/17/23:56:23.408042,174
2019/05/17/23:56:23.424981,174
2019/05/17/23:56:23.443683,175
2019/05/17/23:56:23.461744,175
2019/05/17/23:56:23.479774,175
2019/05/17/23:56:23.499111,175
2019/05/17/23:56:23.517222,175
2019/05/17/23:56:23.535561,176
2019/05/17/23:56:23.552429,176
2019/05/17/23:56:23.570083,177
2019/05/17/23:56:23.590465,178
2019/05/17/23:56:23.608124,178
2019/05/17/23:56:23.625437,177
2019/05/17/23:56:23.643367,177
2019/05/17/23:56:23.660450,177
2019/05/17/23:56:23.678804,177
2019/05/17/23:56:23.695658,177
2019/05/17/23:56:23.713706,177
2019/05/17/23:56:23.731817,177
2019/05/17/23:56:23.748857,177
2019/05/17/23:56:23.768236,177
2019/05/17/23:56:23.784088,177
2019/05/17/23:56:23.802368,177
2019/05/17/23:56:23.821486,176
2019/05/17/23:56:23.839365,177
2019/05/17/23:56:23.858048,177
2019/05/17/23:56:23.875839,176
2019/05/17/23:56:23.892687,176
2019/05/17/23:56:23.911102,175
2019/05/17/23:56:23.929320,176
2019/05/17/23:56:23.947101,175
2019/05/17/23:56:23.965071,175
2019/05/17/23:56:23.982322,175
2019/05/17/23:56:23.999313,173
2019/05/17/23:56:24.017226,173
2019/05/17/23:56:24.035321,174
2019/05/17/23:56:24.053617,174
2019/05/17/23:56:24.071497,174
2019/05/17/23:56:24.088358,173
2019/05/17/23:56:24.105405,174
2019/05/17/23:56:24.123534,176
2019/05/17/23:56:24.141117,176
2019/05/17/23:56:24.159197,176
2019/05/17/23:56:24.175335,177
2019/05/17/23:56:24.194025,177
2019/05/17/23:56:24.210923,177
2019/05/17/23:56:24.228658,177
2019/05/17/23:56:24.245801,178
2019/05/17/23:56:24.263078,177
2019/05/17/23:56:24.281087,178
2019/05/17/23:56:24.299169,176
2019/05/17/23:56:24.317100,176
2019/05/17/23:56:24.334068,176
2019/05/17/23:56:24.351903,174
2019/05/17/23:56:24.369021,175
2019/05/17/23:56:24.387041,172
2019/05/17/23:56:24.405246,172
2019/05/17/23:56:24.421147,172
2019/05/17/23:56:24.440306,169
2019/05/17/23:56:24.458437,170
2019/05/17/23:56:24.476770,168
2019/05/17/23:56:24.495189,168
2019/05/17/23:56:24.511102,169
2019/05/17/23:56:24.528957,167
2019/05/17/23:56:24.546704,167
2019/05/17/23:56:24.563754,168
2019/05/17/23:56:24.581101,168
2019/05/17/23:56:24.597966,169
2019/05/17/23:56:24.614948,171
2019/05/17/23:56:24.632006,172
2019/05/17/23:56:24.650490,173
2019/05/17/23:56:24.668934,173
2019/05/17/23:56:24.688088,174
2019/05/17/23:56:24.706052,174
2019/05/17/23:56:24.723163,174
2019/05/17/23:56:24.740130,175
2019/05/17/23:56:24.758223,175
2019/05/17/23:56:24.776214,175
2019/05/17/23:56:24.793948,174
2019/05/17/23:56:24.811233,174
2019/05/17/23:56:24.824514,175
2019/05/17/23:56:24.842658,175
2019/05/17/23:56:24.859744,175
2019/05/17/23:56:24.876302,176
2019/05/17/23:56:24.895171,176
2019/05/17/23:56:24.912851,176
2019/05/17/23:56:24.931057,176
2019/05/17/23:56:24.948655,176
2019/05/17/23:56:24.966865,176
2019/05/17/23:56:24.985010,176
2019/05/17/23:56:25.002012,176
2019/05/17/23:56:25.020314,177
2019/05/17/23:56:25.038443,177
2019/05/17/23:56:25.055667,177
2019/05/17/23:56:25.074971,176
2019/05/17/23:56:25.092130,176
2019/05/17/23:56:25.109095,176
2019/05/17/23:56:25.127252,176
2019/05/17/23:56:25.144362,177
2019/05/17/23:56:25.162415,174
2019/05/17/23:56:25.179363,174
2019/05/17/23:56:25.196291,173
2019/05/17/23:56:25.213457,170
2019/05/17/23:56:25.231096,170
2019/05/17/23:56:25.248291,167
2019/05/17/23:56:25.266587,168
2019/05/17/23:56:25.283291,169
2019/05/17/23:56:25.300470,167
2019/05/17/23:56:25.317554,168
2019/05/17/23:56:25.335251,168
2019/05/17/23:56:25.353376,168
2019/05/17/23:56:25.370607,169
2019/05/17/23:56:25.387576,169
2019/05/17/23:56:25.405242,169
2019/05/17/23:56:25.422699,170
2019/05/17/23:56:25.440700,171
2019/05/17/23:56:25.457774,172
