time,.data
2019/05/17/23:54:04.845990,321
2019/05/17/23:54:04.864627,321
2019/05/17/23:54:04.882612,321
2019/05/17/23:54:04.900407,321
2019/05/17/23:54:04.919726,321
2019/05/17/23:54:04.933555,321
2019/05/17/23:54:04.950491,320
2019/05/17/23:54:04.967713,320
2019/05/17/23:54:04.985947,320
2019/05/17/23:54:05.004088,321
2019/05/17/23:54:05.022358,321
2019/05/17/23:54:05.038648,321
2019/05/17/23:54:05.057237,321
2019/05/17/23:54:05.076428,321
2019/05/17/23:54:05.093837,321
2019/05/17/23:54:05.109599,321
2019/05/17/23:54:05.130178,321
2019/05/17/23:54:05.147356,321
2019/05/17/23:54:05.164419,321
2019/05/17/23:54:05.181516,322
2019/05/17/23:54:05.198658,322
2019/05/17/23:54:05.216659,322
2019/05/17/23:54:05.235739,322
2019/05/17/23:54:05.251942,321
2019/05/17/23:54:05.268846,321
2019/05/17/23:54:05.286634,320
2019/05/17/23:54:05.303623,320
2019/05/17/23:54:05.321694,320
2019/05/17/23:54:05.337667,320
2019/05/17/23:54:05.357661,321
2019/05/17/23:54:05.374521,319
2019/05/17/23:54:05.391436,319
2019/05/17/23:54:05.408759,319
2019/05/17/23:54:05.425582,317
2019/05/17/23:54:05.445176,318
2019/05/17/23:54:05.463240,317
2019/05/17/23:54:05.480317,317
2019/05/17/23:54:05.497550,317
2019/05/17/23:54:05.514593,317
2019/05/17/23:54:05.532908,317
2019/05/17/23:54:05.549822,318
2019/05/17/23:54:05.567247,319
2019/05/17/23:54:05.585429,320
2019/05/17/23:54:05.602143,320
2019/05/17/23:54:05.621414,320
2019/05/17/23:54:05.639542,320
2019/05/17/23:54:05.656382,321
2019/05/17/23:54:05.675528,322
2019/05/17/23:54:05.692777,322
2019/05/17/23:54:05.710018,322
2019/05/17/23:54:05.727322,322
2019/05/17/23:54:05.744236,322
2019/05/17/23:54:05.761683,322
2019/05/17/23:54:05.778610,322
2019/05/17/23:54:05.796659,322
2019/05/17/23:54:05.812670,322
2019/05/17/23:54:05.830685,322
2019/05/17/23:54:05.847979,321
2019/05/17/23:54:05.865015,321
2019/05/17/23:54:05.884299,321
2019/05/17/23:54:05.901367,321
2019/05/17/23:54:05.919575,321
2019/05/17/23:54:05.937728,321
2019/05/17/23:54:05.956815,321
2019/05/17/23:54:05.974141,321
2019/05/17/23:54:05.992123,321
2019/05/17/23:54:06.010734,321
2019/05/17/23:54:06.027681,321
2019/05/17/23:54:06.046817,321
2019/05/17/23:54:06.061595,320
2019/05/17/23:54:06.079588,320
2019/05/17/23:54:06.096590,320
2019/05/17/23:54:06.113677,319
2019/05/17/23:54:06.131536,319
2019/05/17/23:54:06.148469,317
2019/05/17/23:54:06.166608,317
2019/05/17/23:54:06.184619,317
2019/05/17/23:54:06.201715,316
2019/05/17/23:54:06.218976,317
2019/05/17/23:54:06.238484,316
2019/05/17/23:54:06.255808,316
2019/05/17/23:54:06.272744,317
2019/05/17/23:54:06.292034,317
2019/05/17/23:54:06.309221,317
2019/05/17/23:54:06.326564,317
2019/05/17/23:54:06.343495,318
2019/05/17/23:54:06.361742,318
2019/05/17/23:54:06.378609,318
2019/05/17/23:54:06.397593,318
2019/05/17/23:54:06.414663,318
2019/05/17/23:54:06.432945,320
2019/05/17/23:54:06.450628,320
2019/05/17/23:54:06.464593,320
2019/05/17/23:54:06.482581,320
2019/05/17/23:54:06.500525,319
2019/05/17/23:54:06.517433,319
2019/05/17/23:54:06.534978,319
2019/05/17/23:54:06.551992,319
2019/05/17/23:54:06.569376,319
2019/05/17/23:54:06.586258,319
2019/05/17/23:54:06.604463,319
2019/05/17/23:54:06.621531,319
2019/05/17/23:54:06.638505,319
2019/05/17/23:54:06.655737,319
2019/05/17/23:54:06.674760,319
2019/05/17/23:54:06.691969,319
2019/05/17/23:54:06.709504,320
2019/05/17/23:54:06.725777,320
2019/05/17/23:54:06.742777,320
2019/05/17/23:54:06.761660,320
2019/05/17/23:54:06.778825,320
2019/05/17/23:54:06.796641,320
2019/05/17/23:54:06.814549,320
2019/05/17/23:54:06.832643,320
2019/05/17/23:54:06.850955,320
2019/05/17/23:54:06.867651,320
2019/05/17/23:54:06.885730,319
2019/05/17/23:54:06.902555,319
2019/05/17/23:54:06.916304,318
2019/05/17/23:54:06.933465,318
2019/05/17/23:54:06.951512,318
2019/05/17/23:54:06.963797,318
2019/05/17/23:54:06.981616,318
2019/05/17/23:54:06.999329,318
2019/05/17/23:54:07.016686,317
2019/05/17/23:54:07.034863,318
2019/05/17/23:54:07.054061,319
2019/05/17/23:54:07.071990,319
2019/05/17/23:54:07.089661,319
2019/05/17/23:54:07.106605,319
2019/05/17/23:54:07.124877,319
2019/05/17/23:54:07.140983,319
2019/05/17/23:54:07.158559,319
2019/05/17/23:54:07.175684,319
2019/05/17/23:54:07.191425,319
2019/05/17/23:54:07.209603,319
2019/05/17/23:54:07.227432,318
2019/05/17/23:54:07.245596,318
2019/05/17/23:54:07.263904,318
2019/05/17/23:54:07.280955,318
2019/05/17/23:54:07.298493,318
2019/05/17/23:54:07.316206,317
2019/05/17/23:54:07.334763,317
2019/05/17/23:54:07.352975,317
2019/05/17/23:54:07.370311,317
2019/05/17/23:54:07.388567,317
2019/05/17/23:54:07.405735,317
2019/05/17/23:54:07.423916,318
2019/05/17/23:54:07.442339,317
2019/05/17/23:54:07.460679,317
2019/05/17/23:54:07.478358,317
2019/05/17/23:54:07.495434,318
2019/05/17/23:54:07.512639,320
2019/05/17/23:54:07.529968,320
2019/05/17/23:54:07.547518,320
2019/05/17/23:54:07.566938,320
2019/05/17/23:54:07.583711,320
2019/05/17/23:54:07.600603,320
2019/05/17/23:54:07.616651,320
2019/05/17/23:54:07.634710,322
2019/05/17/23:54:07.653342,322
2019/05/17/23:54:07.671436,322
2019/05/17/23:54:07.688868,321
2019/05/17/23:54:07.704570,321
2019/05/17/23:54:07.722692,321
2019/05/17/23:54:07.740911,321
2019/05/17/23:54:07.760291,321
2019/05/17/23:54:07.777525,321
2019/05/17/23:54:07.795860,321
2019/05/17/23:54:07.813771,321
2019/05/17/23:54:07.830683,321
2019/05/17/23:54:07.848704,322
2019/05/17/23:54:07.865687,322
2019/05/17/23:54:07.883712,322
2019/05/17/23:54:07.901886,322
2019/05/17/23:54:07.918906,322
2019/05/17/23:54:07.936429,323
2019/05/17/23:54:07.954626,322
2019/05/17/23:54:07.971857,322
2019/05/17/23:54:07.989973,322
2019/05/17/23:54:08.006988,320
2019/05/17/23:54:08.025021,320
2019/05/17/23:54:08.043032,319
2019/05/17/23:54:08.060324,319
2019/05/17/23:54:08.076777,319
2019/05/17/23:54:08.095029,317
2019/05/17/23:54:08.113124,317
2019/05/17/23:54:08.129657,316
2019/05/17/23:54:08.147439,316
2019/05/17/23:54:08.166775,316
2019/05/17/23:54:08.183875,315
2019/05/17/23:54:08.202824,315
2019/05/17/23:54:08.219799,315
2019/05/17/23:54:08.238602,316
2019/05/17/23:54:08.257011,317
2019/05/17/23:54:08.275116,317
2019/05/17/23:54:08.293358,317
2019/05/17/23:54:08.310283,318
2019/05/17/23:54:08.328793,318
2019/05/17/23:54:08.346333,318
2019/05/17/23:54:08.364626,318
2019/05/17/23:54:08.382536,318
2019/05/17/23:54:08.399232,318
2019/05/17/23:54:08.417396,318
2019/05/17/23:54:08.435160,319
2019/05/17/23:54:08.453930,321
2019/05/17/23:54:08.470861,321
2019/05/17/23:54:08.488175,321
2019/05/17/23:54:08.504854,321
2019/05/17/23:54:08.522536,321
2019/05/17/23:54:08.540830,321
2019/05/17/23:54:08.558828,321
2019/05/17/23:54:08.576070,321
2019/05/17/23:54:08.589521,321
2019/05/17/23:54:08.607647,321
2019/05/17/23:54:08.625439,322
2019/05/17/23:54:08.644629,323
2019/05/17/23:54:08.661569,323
2019/05/17/23:54:08.680576,323
2019/05/17/23:54:08.697694,323
2019/05/17/23:54:08.716900,323
2019/05/17/23:54:08.733189,323
2019/05/17/23:54:08.753615,323
2019/05/17/23:54:08.769760,322
2019/05/17/23:54:08.788010,322
2019/05/17/23:54:08.806235,322
2019/05/17/23:54:08.823580,322
2019/05/17/23:54:08.841474,322
2019/05/17/23:54:08.859721,320
2019/05/17/23:54:08.876552,320
2019/05/17/23:54:08.893437,319
2019/05/17/23:54:08.911344,317
2019/05/17/23:54:08.928036,317
2019/05/17/23:54:08.944988,316
2019/05/17/23:54:08.961667,317
2019/05/17/23:54:08.978804,317
2019/05/17/23:54:08.998070,317
2019/05/17/23:54:09.015121,317
2019/05/17/23:54:09.031602,317
2019/05/17/23:54:09.049083,316
2019/05/17/23:54:09.066828,317
2019/05/17/23:54:09.084732,317
2019/05/17/23:54:09.101537,317
2019/05/17/23:54:09.120456,317
2019/05/17/23:54:09.137525,317
2019/05/17/23:54:09.156714,318
2019/05/17/23:54:09.173729,319
2019/05/17/23:54:09.191811,320
2019/05/17/23:54:09.209435,320
2019/05/17/23:54:09.227062,320
2019/05/17/23:54:09.244747,321
2019/05/17/23:54:09.261856,321
2019/05/17/23:54:09.278934,321
2019/05/17/23:54:09.296252,320
2019/05/17/23:54:09.315572,322
2019/05/17/23:54:09.332638,323
2019/05/17/23:54:09.350524,323
2019/05/17/23:54:09.368562,323
2019/05/17/23:54:09.386352,324
2019/05/17/23:54:09.404626,325
2019/05/17/23:54:09.421940,325
2019/05/17/23:54:09.438899,325
2019/05/17/23:54:09.455905,324
2019/05/17/23:54:09.473060,324
2019/05/17/23:54:09.491702,326
2019/05/17/23:54:09.509883,327
2019/05/17/23:54:09.527744,327
2019/05/17/23:54:09.544024,326
2019/05/17/23:54:09.562546,325
2019/05/17/23:54:09.580605,325
2019/05/17/23:54:09.594326,324
2019/05/17/23:54:09.610962,323
2019/05/17/23:54:09.628821,322
2019/05/17/23:54:09.645925,322
2019/05/17/23:54:09.664093,322
2019/05/17/23:54:09.681088,321
2019/05/17/23:54:09.700478,321
2019/05/17/23:54:09.717646,320
2019/05/17/23:54:09.735640,320
2019/05/17/23:54:09.753578,320
2019/05/17/23:54:09.770642,319
2019/05/17/23:54:09.786658,321
2019/05/17/23:54:09.803604,321
2019/05/17/23:54:09.821719,321
2019/05/17/23:54:09.838653,321
2019/05/17/23:54:09.855719,322
2019/05/17/23:54:09.872565,322
2019/05/17/23:54:09.889698,322
2019/05/17/23:54:09.903174,322
2019/05/17/23:54:09.921246,322
2019/05/17/23:54:09.938183,321
2019/05/17/23:54:09.957324,322
2019/05/17/23:54:09.975574,322
2019/05/17/23:54:09.993686,322
2019/05/17/23:54:10.010170,322
2019/05/17/23:54:10.028029,320
2019/05/17/23:54:10.046420,320
2019/05/17/23:54:10.063409,320
2019/05/17/23:54:10.081292,320
2019/05/17/23:54:10.099238,320
2019/05/17/23:54:10.117454,319
2019/05/17/23:54:10.135768,319
2019/05/17/23:54:10.153594,318
2019/05/17/23:54:10.169897,318
2019/05/17/23:54:10.188110,319
2019/05/17/23:54:10.205170,318
2019/05/17/23:54:10.217897,318
2019/05/17/23:54:10.235682,318
2019/05/17/23:54:10.253729,318
2019/05/17/23:54:10.270569,318
2019/05/17/23:54:10.287159,319
2019/05/17/23:54:10.304574,319
2019/05/17/23:54:10.322522,319
2019/05/17/23:54:10.339600,319
2019/05/17/23:54:10.358716,319
2019/05/17/23:54:10.377214,319
2019/05/17/23:54:10.397043,319
2019/05/17/23:54:10.414816,319
2019/05/17/23:54:10.431768,319
2019/05/17/23:54:10.448861,319
2019/05/17/23:54:10.465771,319
2019/05/17/23:54:10.482936,319
2019/05/17/23:54:10.500011,321
2019/05/17/23:54:10.519327,321
2019/05/17/23:54:10.537548,321
2019/05/17/23:54:10.554598,322
2019/05/17/23:54:10.572614,321
2019/05/17/23:54:10.591827,322
2019/05/17/23:54:10.609062,322
2019/05/17/23:54:10.625844,322
2019/05/17/23:54:10.644074,322
2019/05/17/23:54:10.661262,322
2019/05/17/23:54:10.678013,321
2019/05/17/23:54:10.695575,321
2019/05/17/23:54:10.713725,321
2019/05/17/23:54:10.731122,322
2019/05/17/23:54:10.749931,321
2019/05/17/23:54:10.768136,321
2019/05/17/23:54:10.785839,320
2019/05/17/23:54:10.802586,318
2019/05/17/23:54:10.821245,319
2019/05/17/23:54:10.838988,317
2019/05/17/23:54:10.857573,317
2019/05/17/23:54:10.875616,317
2019/05/17/23:54:10.893739,316
2019/05/17/23:54:10.910875,316
2019/05/17/23:54:10.928859,315
2019/05/17/23:54:10.945834,315
2019/05/17/23:54:10.963835,316
2019/05/17/23:54:10.981452,315
2019/05/17/23:54:11.001611,316
2019/05/17/23:54:11.018427,316
2019/05/17/23:54:11.036083,316
2019/05/17/23:54:11.054355,318
2019/05/17/23:54:11.071299,318
2019/05/17/23:54:11.088456,318
2019/05/17/23:54:11.106698,318
2019/05/17/23:54:11.123648,318
2019/05/17/23:54:11.140840,319
2019/05/17/23:54:11.158963,319
2019/05/17/23:54:11.177351,319
2019/05/17/23:54:11.195422,319
2019/05/17/23:54:11.212589,319
2019/05/17/23:54:11.230294,319
2019/05/17/23:54:11.247406,319
2019/05/17/23:54:11.265142,319
2019/05/17/23:54:11.282201,319
2019/05/17/23:54:11.300625,319
2019/05/17/23:54:11.317686,320
2019/05/17/23:54:11.335717,320
2019/05/17/23:54:11.353719,319
2019/05/17/23:54:11.370930,319
2019/05/17/23:54:11.387748,320
2019/05/17/23:54:11.405687,320
2019/05/17/23:54:11.423020,320
2019/05/17/23:54:11.441222,321
2019/05/17/23:54:11.459543,321
2019/05/17/23:54:11.476005,321
2019/05/17/23:54:11.494727,321
2019/05/17/23:54:11.511660,321
2019/05/17/23:54:11.530207,320
2019/05/17/23:54:11.548232,320
2019/05/17/23:54:11.566084,319
2019/05/17/23:54:11.585252,319
2019/05/17/23:54:11.603400,319
2019/05/17/23:54:11.621672,318
2019/05/17/23:54:11.639466,318
2019/05/17/23:54:11.658393,317
2019/05/17/23:54:11.676215,317
2019/05/17/23:54:11.694599,317
2019/05/17/23:54:11.711637,317
2019/05/17/23:54:11.729540,317
2019/05/17/23:54:11.747567,317
2019/05/17/23:54:11.764729,318
2019/05/17/23:54:11.778531,318
2019/05/17/23:54:11.796686,320
2019/05/17/23:54:11.814933,320
2019/05/17/23:54:11.831893,320
2019/05/17/23:54:11.849454,320
2019/05/17/23:54:11.867651,320
2019/05/17/23:54:11.884647,320
2019/05/17/23:54:11.902564,320
2019/05/17/23:54:11.921809,320
2019/05/17/23:54:11.937886,320
2019/05/17/23:54:11.955639,320
2019/05/17/23:54:11.971880,321
2019/05/17/23:54:11.989996,320
2019/05/17/23:54:12.008507,320
2019/05/17/23:54:12.027563,321
2019/05/17/23:54:12.044436,322
2019/05/17/23:54:12.060803,322
2019/05/17/23:54:12.078927,322
2019/05/17/23:54:12.095946,321
2019/05/17/23:54:12.112947,322
2019/05/17/23:54:12.130155,321
2019/05/17/23:54:12.148289,321
2019/05/17/23:54:12.166497,321
2019/05/17/23:54:12.185311,323
2019/05/17/23:54:12.203436,323
2019/05/17/23:54:12.217362,323
2019/05/17/23:54:12.234451,324
2019/05/17/23:54:12.252168,323
2019/05/17/23:54:12.270860,323
2019/05/17/23:54:12.288677,323
2019/05/17/23:54:12.305636,321
2019/05/17/23:54:12.323743,321
2019/05/17/23:54:12.341945,320
2019/05/17/23:54:12.359063,320
2019/05/17/23:54:12.377792,323
2019/05/17/23:54:12.394873,323
2019/05/17/23:54:12.414257,324
2019/05/17/23:54:12.431781,323
2019/05/17/23:54:12.448959,323
2019/05/17/23:54:12.467804,323
2019/05/17/23:54:12.485715,323
2019/05/17/23:54:12.502628,323
2019/05/17/23:54:12.520741,322
2019/05/17/23:54:12.537751,322
2019/05/17/23:54:12.555610,321
