time,.data
2019/05/17/23:53:41.736704,392
2019/05/17/23:53:41.755745,392
2019/05/17/23:53:41.772945,392
2019/05/17/23:53:41.789895,392
2019/05/17/23:53:41.808614,392
2019/05/17/23:53:41.825739,392
2019/05/17/23:53:41.843531,394
2019/05/17/23:53:41.860553,394
2019/05/17/23:53:41.878523,394
2019/05/17/23:53:41.895728,393
2019/05/17/23:53:41.913563,393
2019/05/17/23:53:41.930613,393
2019/05/17/23:53:41.948498,393
2019/05/17/23:53:41.966467,393
2019/05/17/23:53:41.983176,393
2019/05/17/23:53:42.003464,392
2019/05/17/23:53:42.021685,392
2019/05/17/23:53:42.038553,392
2019/05/17/23:53:42.056889,391
2019/05/17/23:53:42.072662,391
2019/05/17/23:53:42.091024,391
2019/05/17/23:53:42.107974,391
2019/05/17/23:53:42.127325,391
2019/05/17/23:53:42.145525,390
2019/05/17/23:53:42.163444,390
2019/05/17/23:53:42.180610,390
2019/05/17/23:53:42.197464,390
2019/05/17/23:53:42.216554,390
2019/05/17/23:53:42.233585,391
2019/05/17/23:53:42.252121,391
2019/05/17/23:53:42.269259,391
2019/05/17/23:53:42.286549,391
2019/05/17/23:53:42.303601,391
2019/05/17/23:53:42.322423,391
2019/05/17/23:53:42.341345,393
2019/05/17/23:53:42.359778,392
2019/05/17/23:53:42.376995,392
2019/05/17/23:53:42.393541,394
2019/05/17/23:53:42.410838,393
2019/05/17/23:53:42.428851,393
2019/05/17/23:53:42.447354,392
2019/05/17/23:53:42.464245,392
2019/05/17/23:53:42.480870,392
2019/05/17/23:53:42.497974,392
2019/05/17/23:53:42.516777,394
2019/05/17/23:53:42.534052,393
2019/05/17/23:53:42.550983,393
2019/05/17/23:53:42.568122,393
2019/05/17/23:53:42.588555,393
2019/05/17/23:53:42.604581,394
2019/05/17/23:53:42.621516,394
2019/05/17/23:53:42.639697,394
2019/05/17/23:53:42.657467,394
2019/05/17/23:53:42.675181,394
2019/05/17/23:53:42.693688,394
2019/05/17/23:53:42.709671,393
2019/05/17/23:53:42.727813,393
2019/05/17/23:53:42.745666,393
2019/05/17/23:53:42.763852,395
2019/05/17/23:53:42.780591,395
2019/05/17/23:53:42.799460,395
2019/05/17/23:53:42.816342,394
2019/05/17/23:53:42.833513,394
2019/05/17/23:53:42.851604,394
2019/05/17/23:53:42.868495,394
2019/05/17/23:53:42.886583,395
2019/05/17/23:53:42.903166,395
2019/05/17/23:53:42.921198,395
2019/05/17/23:53:42.938398,395
2019/05/17/23:53:42.955351,395
2019/05/17/23:53:42.973632,396
2019/05/17/23:53:42.992498,397
2019/05/17/23:53:43.010013,397
2019/05/17/23:53:43.026728,396
2019/05/17/23:53:43.040612,398
2019/05/17/23:53:43.057809,398
2019/05/17/23:53:43.076681,397
2019/05/17/23:53:43.094252,397
2019/05/17/23:53:43.113221,396
2019/05/17/23:53:43.130663,397
2019/05/17/23:53:43.147677,397
2019/05/17/23:53:43.164708,397
2019/05/17/23:53:43.181771,396
2019/05/17/23:53:43.198936,396
2019/05/17/23:53:43.216187,396
2019/05/17/23:53:43.233473,396
2019/05/17/23:53:43.253171,396
2019/05/17/23:53:43.270125,395
2019/05/17/23:53:43.288235,396
2019/05/17/23:53:43.304901,396
2019/05/17/23:53:43.322690,396
2019/05/17/23:53:43.339887,395
2019/05/17/23:53:43.358014,395
2019/05/17/23:53:43.375185,395
2019/05/17/23:53:43.394463,395
2019/05/17/23:53:43.411612,395
2019/05/17/23:53:43.431932,397
2019/05/17/23:53:43.448851,396
2019/05/17/23:53:43.466470,398
2019/05/17/23:53:43.483547,398
2019/05/17/23:53:43.500773,398
2019/05/17/23:53:43.517687,397
2019/05/17/23:53:43.536020,397
2019/05/17/23:53:43.554311,398
2019/05/17/23:53:43.570684,398
2019/05/17/23:53:43.588298,397
2019/05/17/23:53:43.605498,397
2019/05/17/23:53:43.623801,399
2019/05/17/23:53:43.641898,398
2019/05/17/23:53:43.661256,397
2019/05/17/23:53:43.680148,397
2019/05/17/23:53:43.694233,397
2019/05/17/23:53:43.711559,396
2019/05/17/23:53:43.728788,398
2019/05/17/23:53:43.746888,397
2019/05/17/23:53:43.766230,397
2019/05/17/23:53:43.783219,397
2019/05/17/23:53:43.802424,397
2019/05/17/23:53:43.819530,397
2019/05/17/23:53:43.837747,396
2019/05/17/23:53:43.854991,396
2019/05/17/23:53:43.874303,396
2019/05/17/23:53:43.892979,396
2019/05/17/23:53:43.911103,395
2019/05/17/23:53:43.930514,395
2019/05/17/23:53:43.947513,394
2019/05/17/23:53:43.965388,394
2019/05/17/23:53:43.982459,394
2019/05/17/23:53:44.001548,394
2019/05/17/23:53:44.018821,394
2019/05/17/23:53:44.035707,393
2019/05/17/23:53:44.054037,393
2019/05/17/23:53:44.072011,393
2019/05/17/23:53:44.090293,394
2019/05/17/23:53:44.109586,394
2019/05/17/23:53:44.128084,393
2019/05/17/23:53:44.146065,393
2019/05/17/23:53:44.162604,393
2019/05/17/23:53:44.180777,393
2019/05/17/23:53:44.197701,393
2019/05/17/23:53:44.216172,393
2019/05/17/23:53:44.233944,393
2019/05/17/23:53:44.252499,393
2019/05/17/23:53:44.271455,394
2019/05/17/23:53:44.289153,394
2019/05/17/23:53:44.306544,394
2019/05/17/23:53:44.323785,394
2019/05/17/23:53:44.340864,394
2019/05/17/23:53:44.357637,394
2019/05/17/23:53:44.375000,394
2019/05/17/23:53:44.392725,394
2019/05/17/23:53:44.409900,394
2019/05/17/23:53:44.427929,394
2019/05/17/23:53:44.447357,394
2019/05/17/23:53:44.464524,394
2019/05/17/23:53:44.482478,393
2019/05/17/23:53:44.500898,393
2019/05/17/23:53:44.519645,393
2019/05/17/23:53:44.537748,393
2019/05/17/23:53:44.555816,393
2019/05/17/23:53:44.574532,395
2019/05/17/23:53:44.592501,395
2019/05/17/23:53:44.610533,394
2019/05/17/23:53:44.628289,397
2019/05/17/23:53:44.642475,396
2019/05/17/23:53:44.660631,398
2019/05/17/23:53:44.679827,397
2019/05/17/23:53:44.698192,397
2019/05/17/23:53:44.715568,400
2019/05/17/23:53:44.733898,398
2019/05/17/23:53:44.752533,397
2019/05/17/23:53:44.769846,396
2019/05/17/23:53:44.787430,398
2019/05/17/23:53:44.805644,397
2019/05/17/23:53:44.822612,397
2019/05/17/23:53:44.839754,397
2019/05/17/23:53:44.856861,396
2019/05/17/23:53:44.874986,396
2019/05/17/23:53:44.893471,396
2019/05/17/23:53:44.910578,396
2019/05/17/23:53:44.928090,396
2019/05/17/23:53:44.945048,395
2019/05/17/23:53:44.964443,395
2019/05/17/23:53:44.981397,395
2019/05/17/23:53:44.998403,396
2019/05/17/23:53:45.016731,395
2019/05/17/23:53:45.034726,395
2019/05/17/23:53:45.053171,396
2019/05/17/23:53:45.071421,395
2019/05/17/23:53:45.088598,395
2019/05/17/23:53:45.104567,396
2019/05/17/23:53:45.123709,396
2019/05/17/23:53:45.140918,395
2019/05/17/23:53:45.158014,395
2019/05/17/23:53:45.176191,395
2019/05/17/23:53:45.193848,395
2019/05/17/23:53:45.211290,395
2019/05/17/23:53:45.228366,395
2019/05/17/23:53:45.246916,395
2019/05/17/23:53:45.264517,395
2019/05/17/23:53:45.283658,395
2019/05/17/23:53:45.300629,395
2019/05/17/23:53:45.317850,395
2019/05/17/23:53:45.338518,395
2019/05/17/23:53:45.352028,394
2019/05/17/23:53:45.369333,394
2019/05/17/23:53:45.387411,394
2019/05/17/23:53:45.404623,394
2019/05/17/23:53:45.417393,393
2019/05/17/23:53:45.435543,393
2019/05/17/23:53:45.451779,393
2019/05/17/23:53:45.466434,393
2019/05/17/23:53:45.485648,393
2019/05/17/23:53:45.503098,392
2019/05/17/23:53:45.520046,392
2019/05/17/23:53:45.532832,392
2019/05/17/23:53:45.551140,392
2019/05/17/23:53:45.569094,392
2019/05/17/23:53:45.585565,391
2019/05/17/23:53:45.603552,391
2019/05/17/23:53:45.616517,391
2019/05/17/23:53:45.634054,391
2019/05/17/23:53:45.651511,390
2019/05/17/23:53:45.669508,390
2019/05/17/23:53:45.687954,392
2019/05/17/23:53:45.704932,392
2019/05/17/23:53:45.722630,392
2019/05/17/23:53:45.740852,392
2019/05/17/23:53:45.759117,392
2019/05/17/23:53:45.777697,392
2019/05/17/23:53:45.795620,393
2019/05/17/23:53:45.812787,393
2019/05/17/23:53:45.831611,393
2019/05/17/23:53:45.848830,393
2019/05/17/23:53:45.867129,393
2019/05/17/23:53:45.885508,393
2019/05/17/23:53:45.903631,393
2019/05/17/23:53:45.921689,393
2019/05/17/23:53:45.938794,392
2019/05/17/23:53:45.955776,394
2019/05/17/23:53:45.974860,393
2019/05/17/23:53:45.991789,393
2019/05/17/23:53:46.008656,393
2019/05/17/23:53:46.026454,392
2019/05/17/23:53:46.044600,392
2019/05/17/23:53:46.061332,392
2019/05/17/23:53:46.079089,392
2019/05/17/23:53:46.097285,392
2019/05/17/23:53:46.114233,391
2019/05/17/23:53:46.132731,391
2019/05/17/23:53:46.149352,391
2019/05/17/23:53:46.166376,391
2019/05/17/23:53:46.184279,391
2019/05/17/23:53:46.201567,391
2019/05/17/23:53:46.218844,391
2019/05/17/23:53:46.236772,391
2019/05/17/23:53:46.252807,391
2019/05/17/23:53:46.270415,391
