time,.data
2019/05/17/23:54:06.622668,337
2019/05/17/23:54:06.639874,336
2019/05/17/23:54:06.656867,336
2019/05/17/23:54:06.676027,337
2019/05/17/23:54:06.693171,337
2019/05/17/23:54:06.710673,337
2019/05/17/23:54:06.727000,337
2019/05/17/23:54:06.743906,338
2019/05/17/23:54:06.762854,337
2019/05/17/23:54:06.780014,337
2019/05/17/23:54:06.797813,340
2019/05/17/23:54:06.815674,339
2019/05/17/23:54:06.833866,340
2019/05/17/23:54:06.852137,340
2019/05/17/23:54:06.868918,339
2019/05/17/23:54:06.887020,339
2019/05/17/23:54:06.903726,339
2019/05/17/23:54:06.917526,339
2019/05/17/23:54:06.934692,341
2019/05/17/23:54:06.952860,340
2019/05/17/23:54:06.965028,340
2019/05/17/23:54:06.982740,340
2019/05/17/23:54:07.000510,339
2019/05/17/23:54:07.018010,340
2019/05/17/23:54:07.036051,340
2019/05/17/23:54:07.055294,340
2019/05/17/23:54:07.073183,339
2019/05/17/23:54:07.090790,338
2019/05/17/23:54:07.107754,339
2019/05/17/23:54:07.126080,339
2019/05/17/23:54:07.142183,339
2019/05/17/23:54:07.159830,338
2019/05/17/23:54:07.176801,339
2019/05/17/23:54:07.192634,338
2019/05/17/23:54:07.210854,338
2019/05/17/23:54:07.228553,341
2019/05/17/23:54:07.246736,341
2019/05/17/23:54:07.264968,341
2019/05/17/23:54:07.282274,341
2019/05/17/23:54:07.299788,340
2019/05/17/23:54:07.317437,341
2019/05/17/23:54:07.336046,341
2019/05/17/23:54:07.354108,341
2019/05/17/23:54:07.371707,340
2019/05/17/23:54:07.389766,340
2019/05/17/23:54:07.406941,339
2019/05/17/23:54:07.425069,340
2019/05/17/23:54:07.443551,340
2019/05/17/23:54:07.461806,340
2019/05/17/23:54:07.479517,339
2019/05/17/23:54:07.496561,339
2019/05/17/23:54:07.514033,339
2019/05/17/23:54:07.531206,339
2019/05/17/23:54:07.548628,338
2019/05/17/23:54:07.568211,338
2019/05/17/23:54:07.584844,339
2019/05/17/23:54:07.601834,338
2019/05/17/23:54:07.617902,339
2019/05/17/23:54:07.635929,338
2019/05/17/23:54:07.654592,340
2019/05/17/23:54:07.672704,339
2019/05/17/23:54:07.690038,338
2019/05/17/23:54:07.705783,339
2019/05/17/23:54:07.724007,338
2019/05/17/23:54:07.742152,338
2019/05/17/23:54:07.761465,338
2019/05/17/23:54:07.778692,337
2019/05/17/23:54:07.796851,337
2019/05/17/23:54:07.814903,337
2019/05/17/23:54:07.831909,337
2019/05/17/23:54:07.849952,337
2019/05/17/23:54:07.866889,337
2019/05/17/23:54:07.884995,338
2019/05/17/23:54:07.902978,338
2019/05/17/23:54:07.920327,338
2019/05/17/23:54:07.937759,337
2019/05/17/23:54:07.956054,338
2019/05/17/23:54:07.973079,338
2019/05/17/23:54:07.991168,340
2019/05/17/23:54:08.008138,340
2019/05/17/23:54:08.026202,339
2019/05/17/23:54:08.044266,340
2019/05/17/23:54:08.061455,339
2019/05/17/23:54:08.078123,339
2019/05/17/23:54:08.096175,340
2019/05/17/23:54:08.114356,340
2019/05/17/23:54:08.130942,341
2019/05/17/23:54:08.148678,340
2019/05/17/23:54:08.168019,339
2019/05/17/23:54:08.185055,340
2019/05/17/23:54:08.204005,339
2019/05/17/23:54:08.220941,339
2019/05/17/23:54:08.239697,338
2019/05/17/23:54:08.258273,338
2019/05/17/23:54:08.276494,338
2019/05/17/23:54:08.294587,338
2019/05/17/23:54:08.311510,337
2019/05/17/23:54:08.329955,337
2019/05/17/23:54:08.347465,336
2019/05/17/23:54:08.365942,336
2019/05/17/23:54:08.383694,336
2019/05/17/23:54:08.400448,335
2019/05/17/23:54:08.418706,335
2019/05/17/23:54:08.436353,335
2019/05/17/23:54:08.455178,335
2019/05/17/23:54:08.472005,335
2019/05/17/23:54:08.489496,335
2019/05/17/23:54:08.505964,335
2019/05/17/23:54:08.523785,335
2019/05/17/23:54:08.541943,335
2019/05/17/23:54:08.559963,334
2019/05/17/23:54:08.577487,334
2019/05/17/23:54:08.590707,334
2019/05/17/23:54:08.608890,334
2019/05/17/23:54:08.626582,334
2019/05/17/23:54:08.645770,334
2019/05/17/23:54:08.662751,336
2019/05/17/23:54:08.681763,336
2019/05/17/23:54:08.698867,336
2019/05/17/23:54:08.718036,336
2019/05/17/23:54:08.734475,338
2019/05/17/23:54:08.754830,337
2019/05/17/23:54:08.771166,339
2019/05/17/23:54:08.789257,339
2019/05/17/23:54:08.807517,341
2019/05/17/23:54:08.824716,343
2019/05/17/23:54:08.842718,342
2019/05/17/23:54:08.860918,344
2019/05/17/23:54:08.877823,343
2019/05/17/23:54:08.894616,343
2019/05/17/23:54:08.912609,344
2019/05/17/23:54:08.929192,343
2019/05/17/23:54:08.946141,343
2019/05/17/23:54:08.962834,342
2019/05/17/23:54:08.980055,341
2019/05/17/23:54:08.999231,342
2019/05/17/23:54:09.016332,341
2019/05/17/23:54:09.032876,341
2019/05/17/23:54:09.050293,341
2019/05/17/23:54:09.067996,341
2019/05/17/23:54:09.085927,340
2019/05/17/23:54:09.102688,341
2019/05/17/23:54:09.121670,342
2019/05/17/23:54:09.138726,341
2019/05/17/23:54:09.157899,341
2019/05/17/23:54:09.174970,340
2019/05/17/23:54:09.192988,340
2019/05/17/23:54:09.210706,339
2019/05/17/23:54:09.228196,339
2019/05/17/23:54:09.245970,338
2019/05/17/23:54:09.263021,340
2019/05/17/23:54:09.280062,339
2019/05/17/23:54:09.297420,339
2019/05/17/23:54:09.316780,340
2019/05/17/23:54:09.333857,340
2019/05/17/23:54:09.351810,339
2019/05/17/23:54:09.369818,339
2019/05/17/23:54:09.387485,339
2019/05/17/23:54:09.406006,338
2019/05/17/23:54:09.423011,338
2019/05/17/23:54:09.440069,338
2019/05/17/23:54:09.457162,338
2019/05/17/23:54:09.474169,338
2019/05/17/23:54:09.492997,337
2019/05/17/23:54:09.511164,338
2019/05/17/23:54:09.528711,338
2019/05/17/23:54:09.545306,339
2019/05/17/23:54:09.563714,339
2019/05/17/23:54:09.581857,338
2019/05/17/23:54:09.595632,341
2019/05/17/23:54:09.612147,341
2019/05/17/23:54:09.629973,341
2019/05/17/23:54:09.647163,340
2019/05/17/23:54:09.665191,340
2019/05/17/23:54:09.682340,341
2019/05/17/23:54:09.701657,341
2019/05/17/23:54:09.718929,342
2019/05/17/23:54:09.736976,341
2019/05/17/23:54:09.754754,341
2019/05/17/23:54:09.771942,340
2019/05/17/23:54:09.787882,340
2019/05/17/23:54:09.804888,339
2019/05/17/23:54:09.822923,339
2019/05/17/23:54:09.839760,338
2019/05/17/23:54:09.857045,338
2019/05/17/23:54:09.873774,339
2019/05/17/23:54:09.890856,339
2019/05/17/23:54:09.904351,339
2019/05/17/23:54:09.922390,338
2019/05/17/23:54:09.939353,339
2019/05/17/23:54:09.958516,339
2019/05/17/23:54:09.976707,339
2019/05/17/23:54:09.994998,339
2019/05/17/23:54:10.011331,338
2019/05/17/23:54:10.029141,339
2019/05/17/23:54:10.047656,339
2019/05/17/23:54:10.064538,340
2019/05/17/23:54:10.082473,340
2019/05/17/23:54:10.100396,340
2019/05/17/23:54:10.118521,340
2019/05/17/23:54:10.136994,341
2019/05/17/23:54:10.154931,341
2019/05/17/23:54:10.171156,340
2019/05/17/23:54:10.189254,340
2019/05/17/23:54:10.206451,339
2019/05/17/23:54:10.219023,339
2019/05/17/23:54:10.236761,339
2019/05/17/23:54:10.254835,339
2019/05/17/23:54:10.271850,339
2019/05/17/23:54:10.288467,339
2019/05/17/23:54:10.305727,339
2019/05/17/23:54:10.323754,339
2019/05/17/23:54:10.340786,340
2019/05/17/23:54:10.360007,340
2019/05/17/23:54:10.378396,340
2019/05/17/23:54:10.398220,340
2019/05/17/23:54:10.416079,341
2019/05/17/23:54:10.432980,341
2019/05/17/23:54:10.450050,341
2019/05/17/23:54:10.466947,340
2019/05/17/23:54:10.484215,340
2019/05/17/23:54:10.501274,340
2019/05/17/23:54:10.520560,339
2019/05/17/23:54:10.538746,339
2019/05/17/23:54:10.555849,339
2019/05/17/23:54:10.573843,338
2019/05/17/23:54:10.592925,338
2019/05/17/23:54:10.610209,337
2019/05/17/23:54:10.626982,337
2019/05/17/23:54:10.645372,337
2019/05/17/23:54:10.662389,338
2019/05/17/23:54:10.679125,338
2019/05/17/23:54:10.696879,337
2019/05/17/23:54:10.714935,338
2019/05/17/23:54:10.732375,339
2019/05/17/23:54:10.751052,341
2019/05/17/23:54:10.769433,340
2019/05/17/23:54:10.787017,340
2019/05/17/23:54:10.803728,342
2019/05/17/23:54:10.822455,342
2019/05/17/23:54:10.840068,343
2019/05/17/23:54:10.858681,342
2019/05/17/23:54:10.876863,342
2019/05/17/23:54:10.895087,342
2019/05/17/23:54:10.912092,342
2019/05/17/23:54:10.930050,342
2019/05/17/23:54:10.947081,342
2019/05/17/23:54:10.965153,342
2019/05/17/23:54:10.982614,341
2019/05/17/23:54:11.002778,341
2019/05/17/23:54:11.019536,340
2019/05/17/23:54:11.037271,340
2019/05/17/23:54:11.055562,339
2019/05/17/23:54:11.072437,339
2019/05/17/23:54:11.089671,340
2019/05/17/23:54:11.107812,339
2019/05/17/23:54:11.124894,339
2019/05/17/23:54:11.141943,339
2019/05/17/23:54:11.160144,338
2019/05/17/23:54:11.178565,338
2019/05/17/23:54:11.196702,339
2019/05/17/23:54:11.213940,338
2019/05/17/23:54:11.231550,338
2019/05/17/23:54:11.248686,337
2019/05/17/23:54:11.266238,337
2019/05/17/23:54:11.283376,337
2019/05/17/23:54:11.301856,337
2019/05/17/23:54:11.318973,337
2019/05/17/23:54:11.336892,337
2019/05/17/23:54:11.354921,337
2019/05/17/23:54:11.372181,337
2019/05/17/23:54:11.388882,337
2019/05/17/23:54:11.407037,336
2019/05/17/23:54:11.424154,336
2019/05/17/23:54:11.442451,337
2019/05/17/23:54:11.460637,337
2019/05/17/23:54:11.477273,338
2019/05/17/23:54:11.496060,338
2019/05/17/23:54:11.512901,337
2019/05/17/23:54:11.531288,339
2019/05/17/23:54:11.549407,339
2019/05/17/23:54:11.567336,341
2019/05/17/23:54:11.586411,340
2019/05/17/23:54:11.604685,340
2019/05/17/23:54:11.622790,341
2019/05/17/23:54:11.640496,343
2019/05/17/23:54:11.659522,343
2019/05/17/23:54:11.677530,342
2019/05/17/23:54:11.695834,341
2019/05/17/23:54:11.712730,341
2019/05/17/23:54:11.730706,341
2019/05/17/23:54:11.748698,340
2019/05/17/23:54:11.765980,339
2019/05/17/23:54:11.779703,340
2019/05/17/23:54:11.797954,339
2019/05/17/23:54:11.816165,339
2019/05/17/23:54:11.833449,339
2019/05/17/23:54:11.850713,339
2019/05/17/23:54:11.868745,339
2019/05/17/23:54:11.885998,338
2019/05/17/23:54:11.903691,337
2019/05/17/23:54:11.922983,337
2019/05/17/23:54:11.939030,337
2019/05/17/23:54:11.956870,337
2019/05/17/23:54:11.973011,336
2019/05/17/23:54:11.991143,336
2019/05/17/23:54:12.009706,336
2019/05/17/23:54:12.028833,336
2019/05/17/23:54:12.045944,336
2019/05/17/23:54:12.061941,335
2019/05/17/23:54:12.080198,335
2019/05/17/23:54:12.097135,335
2019/05/17/23:54:12.114182,335
2019/05/17/23:54:12.131341,334
2019/05/17/23:54:12.149462,334
2019/05/17/23:54:12.167786,335
2019/05/17/23:54:12.186436,334
2019/05/17/23:54:12.204762,336
2019/05/17/23:54:12.218534,337
2019/05/17/23:54:12.235634,336
2019/05/17/23:54:12.253421,338
2019/05/17/23:54:12.272038,337
2019/05/17/23:54:12.289919,337
2019/05/17/23:54:12.306746,339
2019/05/17/23:54:12.324975,338
2019/05/17/23:54:12.343032,340
2019/05/17/23:54:12.360374,339
2019/05/17/23:54:12.379069,339
2019/05/17/23:54:12.396096,340
2019/05/17/23:54:12.415479,340
2019/05/17/23:54:12.433127,340
2019/05/17/23:54:12.450256,340
2019/05/17/23:54:12.468944,339
2019/05/17/23:54:12.487148,339
2019/05/17/23:54:12.503791,338
2019/05/17/23:54:12.521930,338
2019/05/17/23:54:12.538905,338
