time,.data
2019/05/17/23:57:02.651186,160
2019/05/17/23:57:02.668465,160
2019/05/17/23:57:02.685869,159
2019/05/17/23:57:02.699359,158
2019/05/17/23:57:02.717560,159
2019/05/17/23:57:02.733894,159
2019/05/17/23:57:02.750524,158
2019/05/17/23:57:02.768649,158
2019/05/17/23:57:02.786865,158
2019/05/17/23:57:02.805036,158
2019/05/17/23:57:02.822005,158
2019/05/17/23:57:02.838893,160
2019/05/17/23:57:02.858496,159
2019/05/17/23:57:02.875509,160
2019/05/17/23:57:02.892970,160
2019/05/17/23:57:02.909815,160
2019/05/17/23:57:02.926954,160
2019/05/17/23:57:02.943420,160
2019/05/17/23:57:02.961604,160
2019/05/17/23:57:02.979498,159
2019/05/17/23:57:02.997222,159
2019/05/17/23:57:03.014720,158
2019/05/17/23:57:03.032373,158
2019/05/17/23:57:03.051313,158
2019/05/17/23:57:03.069362,157
2019/05/17/23:57:03.083586,157
2019/05/17/23:57:03.100512,158
2019/05/17/23:57:03.119642,158
2019/05/17/23:57:03.137155,157
2019/05/17/23:57:03.154710,156
2019/05/17/23:57:03.172535,157
2019/05/17/23:57:03.189502,158
2019/05/17/23:57:03.208530,158
2019/05/17/23:57:03.225424,160
2019/05/17/23:57:03.242536,159
2019/05/17/23:57:03.260844,161
2019/05/17/23:57:03.281501,160
2019/05/17/23:57:03.298567,160
2019/05/17/23:57:03.316527,159
2019/05/17/23:57:03.333786,160
2019/05/17/23:57:03.347116,161
2019/05/17/23:57:03.366212,161
2019/05/17/23:57:03.383397,161
2019/05/17/23:57:03.400427,162
2019/05/17/23:57:03.418703,161
2019/05/17/23:57:03.435223,160
2019/05/17/23:57:03.452481,160
2019/05/17/23:57:03.470435,160
2019/05/17/23:57:03.488327,161
2019/05/17/23:57:03.506353,161
2019/05/17/23:57:03.523654,161
2019/05/17/23:57:03.541972,161
2019/05/17/23:57:03.559365,161
2019/05/17/23:57:03.577754,161
2019/05/17/23:57:03.595877,162
2019/05/17/23:57:03.613054,162
2019/05/17/23:57:03.630650,162
2019/05/17/23:57:03.645267,164
2019/05/17/23:57:03.662388,163
2019/05/17/23:57:03.680147,162
2019/05/17/23:57:03.698464,165
2019/05/17/23:57:03.716566,165
2019/05/17/23:57:03.732671,166
2019/05/17/23:57:03.750641,165
2019/05/17/23:57:03.767653,164
2019/05/17/23:57:03.784770,167
2019/05/17/23:57:03.804453,167
2019/05/17/23:57:03.822433,166
2019/05/17/23:57:03.839425,165
2019/05/17/23:57:03.856783,164
2019/05/17/23:57:03.874684,163
2019/05/17/23:57:03.893352,163
2019/05/17/23:57:03.910203,162
2019/05/17/23:57:03.927254,162
2019/05/17/23:57:03.944371,161
2019/05/17/23:57:03.962295,160
2019/05/17/23:57:03.979335,160
2019/05/17/23:57:03.996518,159
2019/05/17/23:57:04.014570,159
2019/05/17/23:57:04.032289,158
2019/05/17/23:57:04.050557,158
2019/05/17/23:57:04.068346,158
2019/05/17/23:57:04.085546,157
2019/05/17/23:57:04.103374,157
