time,.data
2019/05/17/23:55:08.861853,233
2019/05/17/23:55:08.879076,232
2019/05/17/23:55:08.897090,233
2019/05/17/23:55:08.914783,233
2019/05/17/23:55:08.933118,234
2019/05/17/23:55:08.950899,234
2019/05/17/23:55:08.967901,234
2019/05/17/23:55:08.985940,236
2019/05/17/23:55:09.004133,235
2019/05/17/23:55:09.020330,235
2019/05/17/23:55:09.038631,235
2019/05/17/23:55:09.056717,234
2019/05/17/23:55:09.073710,233
2019/05/17/23:55:09.093267,233
2019/05/17/23:55:09.110766,233
2019/05/17/23:55:09.128696,232
2019/05/17/23:55:09.146813,232
2019/05/17/23:55:09.163925,231
2019/05/17/23:55:09.181057,231
2019/05/17/23:55:09.199276,232
2019/05/17/23:55:09.217646,231
2019/05/17/23:55:09.235793,233
2019/05/17/23:55:09.254111,233
2019/05/17/23:55:09.270937,233
2019/05/17/23:55:09.291504,232
2019/05/17/23:55:09.308115,232
2019/05/17/23:55:09.326468,235
2019/05/17/23:55:09.343631,236
2019/05/17/23:55:09.360844,235
2019/05/17/23:55:09.378262,238
2019/05/17/23:55:09.394162,238
2019/05/17/23:55:09.412527,240
2019/05/17/23:55:09.429487,239
2019/05/17/23:55:09.446429,238
2019/05/17/23:55:09.464387,239
2019/05/17/23:55:09.481478,238
