time,.data
2019/05/17/23:58:05.371473,143
2019/05/17/23:58:05.389547,143
2019/05/17/23:58:05.407419,143
2019/05/17/23:58:05.424519,143
2019/05/17/23:58:05.441541,143
2019/05/17/23:58:05.458914,143
2019/05/17/23:58:05.478330,144
2019/05/17/23:58:05.495413,143
2019/05/17/23:58:05.513706,143
2019/05/17/23:58:05.530034,144
2019/05/17/23:58:05.549446,143
2019/05/17/23:58:05.566587,143
2019/05/17/23:58:05.583820,142
2019/05/17/23:58:05.601458,142
2019/05/17/23:58:05.618548,142
2019/05/17/23:58:05.635478,141
2019/05/17/23:58:05.652560,141
2019/05/17/23:58:05.671784,141
2019/05/17/23:58:05.688911,141
2019/05/17/23:58:05.707108,140
2019/05/17/23:58:05.725395,141
2019/05/17/23:58:05.743075,141
2019/05/17/23:58:05.761333,141
2019/05/17/23:58:05.778372,141
2019/05/17/23:58:05.796454,141
2019/05/17/23:58:05.813558,141
2019/05/17/23:58:05.830599,140
2019/05/17/23:58:05.848664,141
2019/05/17/23:58:05.861593,141
2019/05/17/23:58:05.879688,139
2019/05/17/23:58:05.898007,139
2019/05/17/23:58:05.911457,140
2019/05/17/23:58:05.929651,140
2019/05/17/23:58:05.946696,140
2019/05/17/23:58:05.961191,139
2019/05/17/23:58:05.979525,139
2019/05/17/23:58:05.996118,140
2019/05/17/23:58:06.014528,139
2019/05/17/23:58:06.031353,139
2019/05/17/23:58:06.049615,138
2019/05/17/23:58:06.067643,138
2019/05/17/23:58:06.084888,139
2019/05/17/23:58:06.102457,139
2019/05/17/23:58:06.121483,139
2019/05/17/23:58:06.139820,140
2019/05/17/23:58:06.157486,139
2019/05/17/23:58:06.175526,140
2019/05/17/23:58:06.193583,140
2019/05/17/23:58:06.211543,140
2019/05/17/23:58:06.229366,141
2019/05/17/23:58:06.247612,141
2019/05/17/23:58:06.264414,140
2019/05/17/23:58:06.282533,140
2019/05/17/23:58:06.299497,140
2019/05/17/23:58:06.317698,137
2019/05/17/23:58:06.333780,138
2019/05/17/23:58:06.350839,136
2019/05/17/23:58:06.369558,136
2019/05/17/23:58:06.387150,137
2019/05/17/23:58:06.403979,135
2019/05/17/23:58:06.416898,137
2019/05/17/23:58:06.436516,137
2019/05/17/23:58:06.453991,138
2019/05/17/23:58:06.470970,138
2019/05/17/23:58:06.488389,137
2019/05/17/23:58:06.506320,137
2019/05/17/23:58:06.522851,138
2019/05/17/23:58:06.539452,139
2019/05/17/23:58:06.558509,139
2019/05/17/23:58:06.575533,140
2019/05/17/23:58:06.593531,140
2019/05/17/23:58:06.610624,139
2019/05/17/23:58:06.627480,140
2019/05/17/23:58:06.645433,140
2019/05/17/23:58:06.663018,140
2019/05/17/23:58:06.680804,140
2019/05/17/23:58:06.697963,140
2019/05/17/23:58:06.716075,141
2019/05/17/23:58:06.734402,141
2019/05/17/23:58:06.752376,141
2019/05/17/23:58:06.769583,142
2019/05/17/23:58:06.787101,142
2019/05/17/23:58:06.804187,142
2019/05/17/23:58:06.821100,142
2019/05/17/23:58:06.839021,143
2019/05/17/23:58:06.857535,143
2019/05/17/23:58:06.875358,143
2019/05/17/23:58:06.893828,143
2019/05/17/23:58:06.911998,143
2019/05/17/23:58:06.929576,144
2019/05/17/23:58:06.946513,144
2019/05/17/23:58:06.965986,144
2019/05/17/23:58:06.983108,144
2019/05/17/23:58:07.000459,144
2019/05/17/23:58:07.017655,146
2019/05/17/23:58:07.035775,144
2019/05/17/23:58:07.052979,144
2019/05/17/23:58:07.070036,144
2019/05/17/23:58:07.087348,140
2019/05/17/23:58:07.103509,140
2019/05/17/23:58:07.121791,140
2019/05/17/23:58:07.139526,141
2019/05/17/23:58:07.156745,141
2019/05/17/23:58:07.176379,139
2019/05/17/23:58:07.193042,140
2019/05/17/23:58:07.211671,137
2019/05/17/23:58:07.229556,138
2019/05/17/23:58:07.247730,138
2019/05/17/23:58:07.265459,138
2019/05/17/23:58:07.283596,138
2019/05/17/23:58:07.300914,138
2019/05/17/23:58:07.317997,139
2019/05/17/23:58:07.336538,139
2019/05/17/23:58:07.355944,140
2019/05/17/23:58:07.373255,140
2019/05/17/23:58:07.390399,140
2019/05/17/23:58:07.407519,141
2019/05/17/23:58:07.425511,141
2019/05/17/23:58:07.443140,143
2019/05/17/23:58:07.461294,142
2019/05/17/23:58:07.480297,143
2019/05/17/23:58:07.497675,143
2019/05/17/23:58:07.511067,143
2019/05/17/23:58:07.529568,143
2019/05/17/23:58:07.545610,143
2019/05/17/23:58:07.560412,143
2019/05/17/23:58:07.578528,143
2019/05/17/23:58:07.597574,143
2019/05/17/23:58:07.614804,143
2019/05/17/23:58:07.631515,143
2019/05/17/23:58:07.650006,144
2019/05/17/23:58:07.667634,144
2019/05/17/23:58:07.686192,143
2019/05/17/23:58:07.702935,144
2019/05/17/23:58:07.721073,143
2019/05/17/23:58:07.733776,143
2019/05/17/23:58:07.751806,143
2019/05/17/23:58:07.769248,143
2019/05/17/23:58:07.787220,143
2019/05/17/23:58:07.804191,145
2019/05/17/23:58:07.821449,143
2019/05/17/23:58:07.841455,143
2019/05/17/23:58:07.858603,141
2019/05/17/23:58:07.876336,142
2019/05/17/23:58:07.893572,142
2019/05/17/23:58:07.910021,138
2019/05/17/23:58:07.927844,139
2019/05/17/23:58:07.944430,136
2019/05/17/23:58:07.961890,136
2019/05/17/23:58:07.980527,137
2019/05/17/23:58:07.997552,137
2019/05/17/23:58:08.016212,138
2019/05/17/23:58:08.028606,136
2019/05/17/23:58:08.047020,137
2019/05/17/23:58:08.063458,137
2019/05/17/23:58:08.082525,137
2019/05/17/23:58:08.099587,138
2019/05/17/23:58:08.116298,138
2019/05/17/23:58:08.133158,139
2019/05/17/23:58:08.149800,139
2019/05/17/23:58:08.168518,140
2019/05/17/23:58:08.185887,140
2019/05/17/23:58:08.203041,139
2019/05/17/23:58:08.220353,140
2019/05/17/23:58:08.239226,143
2019/05/17/23:58:08.256588,142
2019/05/17/23:58:08.272719,142
2019/05/17/23:58:08.290979,141
2019/05/17/23:58:08.307827,142
2019/05/17/23:58:08.324652,142
2019/05/17/23:58:08.341758,140
2019/05/17/23:58:08.360626,141
2019/05/17/23:58:08.377605,140
2019/05/17/23:58:08.395769,141
2019/05/17/23:58:08.412985,141
2019/05/17/23:58:08.431034,142
2019/05/17/23:58:08.448158,142
2019/05/17/23:58:08.467380,142
2019/05/17/23:58:08.484487,143
2019/05/17/23:58:08.500557,142
2019/05/17/23:58:08.518599,142
2019/05/17/23:58:08.536093,142
2019/05/17/23:58:08.554281,143
2019/05/17/23:58:08.571641,143
2019/05/17/23:58:08.590380,142
2019/05/17/23:58:08.607553,144
2019/05/17/23:58:08.624409,142
2019/05/17/23:58:08.642643,143
2019/05/17/23:58:08.661501,143
2019/05/17/23:58:08.679725,143
2019/05/17/23:58:08.696876,143
2019/05/17/23:58:08.715002,142
2019/05/17/23:58:08.732111,142
2019/05/17/23:58:08.749208,142
2019/05/17/23:58:08.767632,141
2019/05/17/23:58:08.785469,140
2019/05/17/23:58:08.802625,139
2019/05/17/23:58:08.819558,140
2019/05/17/23:58:08.836573,139
2019/05/17/23:58:08.854993,139
2019/05/17/23:58:08.872040,140
2019/05/17/23:58:08.889223,140
2019/05/17/23:58:08.907417,141
2019/05/17/23:58:08.925533,141
2019/05/17/23:58:08.943466,141
2019/05/17/23:58:08.961339,142
2019/05/17/23:58:08.979332,142
2019/05/17/23:58:08.996458,142
2019/05/17/23:58:09.013484,143
2019/05/17/23:58:09.031549,140
2019/05/17/23:58:09.049590,141
2019/05/17/23:58:09.066611,140
2019/05/17/23:58:09.083700,141
2019/05/17/23:58:09.100997,140
2019/05/17/23:58:09.119282,138
2019/05/17/23:58:09.136382,138
2019/05/17/23:58:09.152854,136
2019/05/17/23:58:09.170023,136
2019/05/17/23:58:09.187090,137
2019/05/17/23:58:09.204166,135
2019/05/17/23:58:09.221174,136
2019/05/17/23:58:09.238239,135
2019/05/17/23:58:09.255450,135
2019/05/17/23:58:09.272624,136
2019/05/17/23:58:09.290703,135
2019/05/17/23:58:09.308833,136
2019/05/17/23:58:09.326035,136
2019/05/17/23:58:09.344601,137
2019/05/17/23:58:09.361714,137
2019/05/17/23:58:09.379152,136
2019/05/17/23:58:09.396298,137
2019/05/17/23:58:09.413415,138
2019/05/17/23:58:09.430352,138
2019/05/17/23:58:09.446645,138
2019/05/17/23:58:09.464897,138
2019/05/17/23:58:09.484288,139
2019/05/17/23:58:09.502342,139
2019/05/17/23:58:09.520602,139
2019/05/17/23:58:09.537909,139
2019/05/17/23:58:09.555654,140
2019/05/17/23:58:09.574526,140
2019/05/17/23:58:09.591467,141
2019/05/17/23:58:09.609794,141
2019/05/17/23:58:09.626825,141
2019/05/17/23:58:09.644478,141
2019/05/17/23:58:09.661373,141
2019/05/17/23:58:09.680400,141
2019/05/17/23:58:09.698812,141
2019/05/17/23:58:09.716485,141
2019/05/17/23:58:09.733584,142
2019/05/17/23:58:09.751543,142
2019/05/17/23:58:09.769062,141
2019/05/17/23:58:09.785789,142
2019/05/17/23:58:09.802643,143
2019/05/17/23:58:09.821052,143
2019/05/17/23:58:09.838449,141
2019/05/17/23:58:09.855512,142
2019/05/17/23:58:09.873502,142
2019/05/17/23:58:09.890591,139
2019/05/17/23:58:09.907513,139
2019/05/17/23:58:09.925334,136
2019/05/17/23:58:09.942386,137
2019/05/17/23:58:09.960742,138
2019/05/17/23:58:09.979484,140
2019/05/17/23:58:09.997438,140
2019/05/17/23:58:10.014708,138
2019/05/17/23:58:10.032676,139
2019/05/17/23:58:10.050019,139
2019/05/17/23:58:10.068038,140
