time,.data
2019/05/17/23:52:54.529920,761
2019/05/17/23:52:54.547653,761
2019/05/17/23:52:54.565449,762
2019/05/17/23:52:54.582488,761
2019/05/17/23:52:54.600425,763
2019/05/17/23:52:54.617942,762
2019/05/17/23:52:54.635999,762
2019/05/17/23:52:54.654794,761
2019/05/17/23:52:54.670567,763
2019/05/17/23:52:54.688880,763
2019/05/17/23:52:54.706527,762
2019/05/17/23:52:54.724488,762
2019/05/17/23:52:54.742491,761
2019/05/17/23:52:54.759630,761
2019/05/17/23:52:54.777522,760
2019/05/17/23:52:54.795757,760
2019/05/17/23:52:54.812814,760
2019/05/17/23:52:54.830676,760
2019/05/17/23:52:54.848851,759
2019/05/17/23:52:54.866987,759
2019/05/17/23:52:54.884593,759
2019/05/17/23:52:54.901716,759
2019/05/17/23:52:54.919573,759
2019/05/17/23:52:54.936931,758
2019/05/17/23:52:54.955072,758
2019/05/17/23:52:54.973441,758
2019/05/17/23:52:54.991460,760
2019/05/17/23:52:55.009747,760
2019/05/17/23:52:55.025395,759
2019/05/17/23:52:55.044765,760
2019/05/17/23:52:55.061764,759
2019/05/17/23:52:55.078805,759
2019/05/17/23:52:55.096265,759
2019/05/17/23:52:55.113148,759
2019/05/17/23:52:55.131575,758
2019/05/17/23:52:55.148432,758
2019/05/17/23:52:55.165488,758
2019/05/17/23:52:55.182609,761
2019/05/17/23:52:55.201617,760
2019/05/17/23:52:55.218721,760
2019/05/17/23:52:55.236479,760
2019/05/17/23:52:55.253570,762
2019/05/17/23:52:55.271487,761
2019/05/17/23:52:55.289616,761
2019/05/17/23:52:55.307374,761
2019/05/17/23:52:55.324715,761
2019/05/17/23:52:55.342468,763
2019/05/17/23:52:55.360704,762
2019/05/17/23:52:55.378854,762
2019/05/17/23:52:55.395726,761
2019/05/17/23:52:55.413895,761
2019/05/17/23:52:55.431531,761
2019/05/17/23:52:55.449208,760
2019/05/17/23:52:55.468319,760
2019/05/17/23:52:55.485188,759
2019/05/17/23:52:55.502419,759
2019/05/17/23:52:55.520497,759
2019/05/17/23:52:55.538657,758
2019/05/17/23:52:55.556597,758
2019/05/17/23:52:55.574956,760
2019/05/17/23:52:55.591866,760
2019/05/17/23:52:55.609601,760
2019/05/17/23:52:55.626406,762
2019/05/17/23:52:55.643543,761
2019/05/17/23:52:55.660509,761
2019/05/17/23:52:55.677722,761
2019/05/17/23:52:55.696722,760
2019/05/17/23:52:55.713637,761
2019/05/17/23:52:55.732561,761
2019/05/17/23:52:55.749532,762
2019/05/17/23:52:55.768957,761
2019/05/17/23:52:55.786739,761
2019/05/17/23:52:55.803668,761
2019/05/17/23:52:55.821759,760
2019/05/17/23:52:55.839609,762
2019/05/17/23:52:55.856635,762
2019/05/17/23:52:55.874460,761
2019/05/17/23:52:55.891660,761
2019/05/17/23:52:55.908857,761
2019/05/17/23:52:55.926668,761
2019/05/17/23:52:55.944782,761
2019/05/17/23:52:55.962655,760
2019/05/17/23:52:55.979712,760
2019/05/17/23:52:55.997760,760
2019/05/17/23:52:56.017382,760
2019/05/17/23:52:56.034041,759
2019/05/17/23:52:56.053303,759
2019/05/17/23:52:56.071426,759
2019/05/17/23:52:56.089557,759
2019/05/17/23:52:56.107056,759
2019/05/17/23:52:56.125097,759
2019/05/17/23:52:56.144363,758
2019/05/17/23:52:56.160994,760
2019/05/17/23:52:56.179183,759
2019/05/17/23:52:56.196694,759
2019/05/17/23:52:56.213769,759
2019/05/17/23:52:56.231423,758
2019/05/17/23:52:56.248709,758
2019/05/17/23:52:56.265480,758
2019/05/17/23:52:56.283401,758
2019/05/17/23:52:56.300592,758
2019/05/17/23:52:56.317763,757
2019/05/17/23:52:56.335942,757
2019/05/17/23:52:56.353988,757
2019/05/17/23:52:56.371086,757
2019/05/17/23:52:56.389030,757
2019/05/17/23:52:56.407215,757
2019/05/17/23:52:56.424264,757
2019/05/17/23:52:56.441338,757
2019/05/17/23:52:56.459520,757
2019/05/17/23:52:56.476032,758
2019/05/17/23:52:56.488935,761
2019/05/17/23:52:56.506408,760
2019/05/17/23:52:56.523494,763
2019/05/17/23:52:56.541642,762
2019/05/17/23:52:56.559866,762
2019/05/17/23:52:56.578135,761
2019/05/17/23:52:56.595154,762
2019/05/17/23:52:56.611837,761
2019/05/17/23:52:56.630475,761
2019/05/17/23:52:56.648845,762
2019/05/17/23:52:56.666396,761
2019/05/17/23:52:56.684813,766
2019/05/17/23:52:56.701541,765
2019/05/17/23:52:56.718798,765
2019/05/17/23:52:56.737143,764
2019/05/17/23:52:56.755228,763
2019/05/17/23:52:56.772696,763
2019/05/17/23:52:56.788541,762
2019/05/17/23:52:56.807793,762
2019/05/17/23:52:56.824422,762
2019/05/17/23:52:56.842692,762
2019/05/17/23:52:56.859711,762
2019/05/17/23:52:56.878314,763
2019/05/17/23:52:56.895375,762
2019/05/17/23:52:56.913316,764
2019/05/17/23:52:56.930436,763
2019/05/17/23:52:56.948448,763
2019/05/17/23:52:56.965720,762
2019/05/17/23:52:56.981806,765
2019/05/17/23:52:57.001128,764
2019/05/17/23:52:57.018273,766
2019/05/17/23:52:57.035517,765
2019/05/17/23:52:57.052732,764
2019/05/17/23:52:57.069772,764
2019/05/17/23:52:57.087545,766
2019/05/17/23:52:57.105152,767
2019/05/17/23:52:57.122589,766
2019/05/17/23:52:57.140159,766
2019/05/17/23:52:57.159300,765
2019/05/17/23:52:57.176081,764
2019/05/17/23:52:57.192908,764
2019/05/17/23:52:57.210669,763
2019/05/17/23:52:57.229179,763
2019/05/17/23:52:57.246504,762
2019/05/17/23:52:57.265965,762
2019/05/17/23:52:57.282925,762
2019/05/17/23:52:57.299908,762
2019/05/17/23:52:57.317023,761
2019/05/17/23:52:57.335180,761
2019/05/17/23:52:57.352970,761
2019/05/17/23:52:57.370651,761
2019/05/17/23:52:57.387547,761
2019/05/17/23:52:57.404791,760
2019/05/17/23:52:57.421812,762
2019/05/17/23:52:57.439458,762
2019/05/17/23:52:57.456792,761
2019/05/17/23:52:57.475698,762
2019/05/17/23:52:57.492823,761
2019/05/17/23:52:57.510546,761
2019/05/17/23:52:57.527813,760
2019/05/17/23:52:57.545959,760
2019/05/17/23:52:57.563561,760
2019/05/17/23:52:57.581564,762
2019/05/17/23:52:57.598731,762
2019/05/17/23:52:57.617324,761
2019/05/17/23:52:57.635631,764
2019/05/17/23:52:57.653840,764
2019/05/17/23:52:57.671956,765
2019/05/17/23:52:57.690243,765
2019/05/17/23:52:57.707323,764
2019/05/17/23:52:57.726232,764
2019/05/17/23:52:57.744481,764
2019/05/17/23:52:57.761503,764
2019/05/17/23:52:57.780384,763
2019/05/17/23:52:57.798637,763
2019/05/17/23:52:57.814711,762
2019/05/17/23:52:57.831746,762
2019/05/17/23:52:57.849320,762
2019/05/17/23:52:57.865944,761
2019/05/17/23:52:57.883455,761
2019/05/17/23:52:57.901687,761
2019/05/17/23:52:57.919334,760
2019/05/17/23:52:57.936640,760
2019/05/17/23:52:57.954421,760
2019/05/17/23:52:57.973752,759
2019/05/17/23:52:57.989424,760
2019/05/17/23:52:58.007830,759
2019/05/17/23:52:58.026058,759
2019/05/17/23:52:58.042954,759
2019/05/17/23:52:58.060019,758
2019/05/17/23:52:58.077043,759
2019/05/17/23:52:58.091841,758
2019/05/17/23:52:58.108624,758
2019/05/17/23:52:58.126762,759
2019/05/17/23:52:58.142743,759
2019/05/17/23:52:58.159916,759
2019/05/17/23:52:58.179256,759
2019/05/17/23:52:58.197282,758
2019/05/17/23:52:58.214708,760
2019/05/17/23:52:58.231652,760
2019/05/17/23:52:58.244580,760
2019/05/17/23:52:58.262596,760
2019/05/17/23:52:58.280587,760
2019/05/17/23:52:58.297710,759
2019/05/17/23:52:58.315727,759
2019/05/17/23:52:58.333454,759
2019/05/17/23:52:58.350420,759
2019/05/17/23:52:58.367574,758
2019/05/17/23:52:58.384419,758
2019/05/17/23:52:58.401123,759
2019/05/17/23:52:58.420149,758
2019/05/17/23:52:58.438226,758
2019/05/17/23:52:58.455469,758
2019/05/17/23:52:58.472245,760
2019/05/17/23:52:58.490597,760
2019/05/17/23:52:58.507603,759
2019/05/17/23:52:58.526731,759
2019/05/17/23:52:58.543643,759
2019/05/17/23:52:58.560626,759
2019/05/17/23:52:58.578891,758
2019/05/17/23:52:58.596654,758
2019/05/17/23:52:58.614014,758
2019/05/17/23:52:58.630866,759
2019/05/17/23:52:58.647997,760
2019/05/17/23:52:58.666036,760
2019/05/17/23:52:58.683214,759
2019/05/17/23:52:58.700372,759
2019/05/17/23:52:58.718634,759
2019/05/17/23:52:58.734871,758
2019/05/17/23:52:58.751716,762
2019/05/17/23:52:58.771258,761
2019/05/17/23:52:58.785814,764
2019/05/17/23:52:58.804055,763
2019/05/17/23:52:58.820240,763
2019/05/17/23:52:58.839263,763
2019/05/17/23:52:58.857477,762
2019/05/17/23:52:58.874021,762
2019/05/17/23:52:58.893784,761
2019/05/17/23:52:58.910465,761
2019/05/17/23:52:58.928909,762
2019/05/17/23:52:58.946461,762
2019/05/17/23:52:58.960586,762
2019/05/17/23:52:58.977665,761
2019/05/17/23:52:58.994770,762
2019/05/17/23:52:59.013790,762
2019/05/17/23:52:59.031882,761
2019/05/17/23:52:59.050282,761
2019/05/17/23:52:59.066791,761
2019/05/17/23:52:59.083664,760
2019/05/17/23:52:59.101790,761
2019/05/17/23:52:59.119943,760
2019/05/17/23:52:59.137867,760
2019/05/17/23:52:59.155914,762
2019/05/17/23:52:59.174092,764
2019/05/17/23:52:59.192133,763
2019/05/17/23:52:59.209340,763
2019/05/17/23:52:59.227396,762
2019/05/17/23:52:59.246552,762
2019/05/17/23:52:59.262491,761
2019/05/17/23:52:59.280546,761
2019/05/17/23:52:59.297592,760
2019/05/17/23:52:59.314799,760
2019/05/17/23:52:59.334128,760
2019/05/17/23:52:59.351246,759
2019/05/17/23:52:59.369618,759
2019/05/17/23:52:59.386449,759
2019/05/17/23:52:59.404862,759
2019/05/17/23:52:59.423152,760
2019/05/17/23:52:59.441388,760
2019/05/17/23:52:59.458507,760
2019/05/17/23:52:59.476305,759
2019/05/17/23:52:59.494640,759
2019/05/17/23:52:59.511518,759
2019/05/17/23:52:59.529885,759
2019/05/17/23:52:59.547462,758
2019/05/17/23:52:59.564750,760
2019/05/17/23:52:59.580894,760
2019/05/17/23:52:59.598526,759
2019/05/17/23:52:59.613699,759
2019/05/17/23:52:59.631557,759
2019/05/17/23:52:59.648855,759
2019/05/17/23:52:59.665869,759
2019/05/17/23:52:59.682735,760
2019/05/17/23:52:59.699867,759
2019/05/17/23:52:59.716616,759
2019/05/17/23:52:59.735970,759
2019/05/17/23:52:59.755282,758
2019/05/17/23:52:59.772790,758
2019/05/17/23:52:59.790697,758
2019/05/17/23:52:59.808082,758
2019/05/17/23:52:59.825129,760
2019/05/17/23:52:59.838713,760
2019/05/17/23:52:59.857898,759
2019/05/17/23:52:59.874581,760
2019/05/17/23:52:59.893424,759
2019/05/17/23:52:59.911373,759
2019/05/17/23:52:59.929649,759
2019/05/17/23:52:59.946643,759
2019/05/17/23:52:59.963738,759
2019/05/17/23:52:59.979525,759
2019/05/17/23:52:59.996665,758
2019/05/17/23:53:00.014984,758
2019/05/17/23:53:00.031941,758
2019/05/17/23:53:00.050757,761
2019/05/17/23:53:00.067545,760
2019/05/17/23:53:00.085730,760
2019/05/17/23:53:00.103914,761
2019/05/17/23:53:00.123136,761
2019/05/17/23:53:00.141402,763
2019/05/17/23:53:00.158325,762
2019/05/17/23:53:00.175560,762
2019/05/17/23:53:00.193674,761
2019/05/17/23:53:00.210918,761
2019/05/17/23:53:00.227482,761
2019/05/17/23:53:00.245471,763
2019/05/17/23:53:00.262590,763
2019/05/17/23:53:00.279786,762
2019/05/17/23:53:00.298166,762
2019/05/17/23:53:00.316294,764
2019/05/17/23:53:00.334670,763
2019/05/17/23:53:00.351548,763
2019/05/17/23:53:00.369739,762
2019/05/17/23:53:00.387843,762
2019/05/17/23:53:00.406167,762
2019/05/17/23:53:00.423166,762
2019/05/17/23:53:00.440328,763
2019/05/17/23:53:00.458773,762
2019/05/17/23:53:00.475638,762
2019/05/17/23:53:00.492798,761
2019/05/17/23:53:00.510533,761
2019/05/17/23:53:00.530025,763
2019/05/17/23:53:00.547906,763
2019/05/17/23:53:00.565661,762
2019/05/17/23:53:00.582790,762
2019/05/17/23:53:00.601035,761
2019/05/17/23:53:00.618307,761
2019/05/17/23:53:00.636459,761
2019/05/17/23:53:00.652862,760
2019/05/17/23:53:00.671136,760
2019/05/17/23:53:00.688054,760
2019/05/17/23:53:00.705959,759
2019/05/17/23:53:00.723407,760
2019/05/17/23:53:00.740547,759
2019/05/17/23:53:00.757721,759
2019/05/17/23:53:00.774922,759
2019/05/17/23:53:00.795405,759
2019/05/17/23:53:00.813913,761
2019/05/17/23:53:00.829894,761
2019/05/17/23:53:00.847760,761
2019/05/17/23:53:00.865841,760
2019/05/17/23:53:00.883867,760
2019/05/17/23:53:00.900639,760
2019/05/17/23:53:00.918520,759
2019/05/17/23:53:00.935421,759
2019/05/17/23:53:00.952278,759
2019/05/17/23:53:00.969894,759
2019/05/17/23:53:00.986992,759
2019/05/17/23:53:01.004078,758
2019/05/17/23:53:01.022207,758
2019/05/17/23:53:01.040486,758
2019/05/17/23:53:01.057419,758
2019/05/17/23:53:01.075557,757
2019/05/17/23:53:01.092643,758
2019/05/17/23:53:01.109552,757
2019/05/17/23:53:01.127875,757
2019/05/17/23:53:01.144630,757
2019/05/17/23:53:01.160235,757
2019/05/17/23:53:01.178498,757
2019/05/17/23:53:01.195081,757
2019/05/17/23:53:01.213469,758
2019/05/17/23:53:01.231332,759
2019/05/17/23:53:01.248229,758
2019/05/17/23:53:01.265133,758
2019/05/17/23:53:01.282443,758
2019/05/17/23:53:01.299627,758
2019/05/17/23:53:01.317814,759
2019/05/17/23:53:01.334759,759
2019/05/17/23:53:01.352817,758
