time,.data
2019/05/17/23:54:44.297408,263
2019/05/17/23:54:44.313116,262
2019/05/17/23:54:44.330779,261
2019/05/17/23:54:44.347789,261
2019/05/17/23:54:44.367360,261
2019/05/17/23:54:44.383833,260
2019/05/17/23:54:44.402124,260
2019/05/17/23:54:44.420435,259
2019/05/17/23:54:44.437520,259
2019/05/17/23:54:44.458171,260
2019/05/17/23:54:44.475253,260
2019/05/17/23:54:44.492396,261
2019/05/17/23:54:44.511507,262
2019/05/17/23:54:44.528755,263
2019/05/17/23:54:44.545800,262
2019/05/17/23:54:44.562915,262
2019/05/17/23:54:44.579997,265
2019/05/17/23:54:44.598247,266
2019/05/17/23:54:44.615497,265
2019/05/17/23:54:44.634088,270
2019/05/17/23:54:44.651828,269
2019/05/17/23:54:44.668317,271
2019/05/17/23:54:44.687249,270
2019/05/17/23:54:44.705215,269
2019/05/17/23:54:44.722272,269
2019/05/17/23:54:44.739839,268
2019/05/17/23:54:44.757820,266
2019/05/17/23:54:44.775113,266
2019/05/17/23:54:44.791902,266
2019/05/17/23:54:44.810817,264
2019/05/17/23:54:44.828662,264
2019/05/17/23:54:44.845731,263
2019/05/17/23:54:44.862946,262
2019/05/17/23:54:44.881141,262
2019/05/17/23:54:44.899686,261
2019/05/17/23:54:44.917920,261
2019/05/17/23:54:44.932979,261
2019/05/17/23:54:44.951143,260
2019/05/17/23:54:44.969388,260
2019/05/17/23:54:44.987569,259
2019/05/17/23:54:45.004744,261
2019/05/17/23:54:45.023096,260
2019/05/17/23:54:45.040198,260
2019/05/17/23:54:45.058803,260
2019/05/17/23:54:45.077731,259
2019/05/17/23:54:45.095300,260
2019/05/17/23:54:45.112247,260
2019/05/17/23:54:45.130131,260
2019/05/17/23:54:45.147794,259
2019/05/17/23:54:45.165200,259
2019/05/17/23:54:45.182773,259
2019/05/17/23:54:45.199817,258
2019/05/17/23:54:45.218117,258
2019/05/17/23:54:45.235212,258
2019/05/17/23:54:45.253145,258
2019/05/17/23:54:45.270766,259
2019/05/17/23:54:45.288818,258
2019/05/17/23:54:45.305873,261
2019/05/17/23:54:45.324082,260
2019/05/17/23:54:45.340857,260
2019/05/17/23:54:45.358632,263
2019/05/17/23:54:45.375455,262
2019/05/17/23:54:45.388651,262
2019/05/17/23:54:45.407193,266
2019/05/17/23:54:45.424176,265
2019/05/17/23:54:45.442222,267
2019/05/17/23:54:45.459252,266
2019/05/17/23:54:45.477412,265
2019/05/17/23:54:45.495940,266
2019/05/17/23:54:45.512782,265
2019/05/17/23:54:45.530199,264
2019/05/17/23:54:45.546155,263
2019/05/17/23:54:45.563345,262
2019/05/17/23:54:45.580371,261
2019/05/17/23:54:45.597687,260
2019/05/17/23:54:45.616444,261
2019/05/17/23:54:45.632997,261
2019/05/17/23:54:45.650367,261
2019/05/17/23:54:45.667277,260
2019/05/17/23:54:45.684514,260
2019/05/17/23:54:45.701129,260
2019/05/17/23:54:45.720222,259
2019/05/17/23:54:45.737220,260
2019/05/17/23:54:45.753838,260
2019/05/17/23:54:45.771209,260
2019/05/17/23:54:45.788873,260
2019/05/17/23:54:45.809090,259
2019/05/17/23:54:45.824956,260
2019/05/17/23:54:45.844072,259
2019/05/17/23:54:45.860992,259
2019/05/17/23:54:45.880140,260
2019/05/17/23:54:45.898411,259
2019/05/17/23:54:45.915468,259
2019/05/17/23:54:45.932880,259
2019/05/17/23:54:45.950849,258
2019/05/17/23:54:45.969041,258
2019/05/17/23:54:45.986848,259
2019/05/17/23:54:46.005306,258
2019/05/17/23:54:46.023451,258
2019/05/17/23:54:46.040536,258
2019/05/17/23:54:46.055500,258
2019/05/17/23:54:46.073596,258
2019/05/17/23:54:46.091156,259
2019/05/17/23:54:46.108760,259
2019/05/17/23:54:46.126239,260
2019/05/17/23:54:46.144403,261
2019/05/17/23:54:46.161553,259
2019/05/17/23:54:46.179053,261
2019/05/17/23:54:46.196085,261
2019/05/17/23:54:46.213507,262
2019/05/17/23:54:46.231540,262
2019/05/17/23:54:46.250451,261
2019/05/17/23:54:46.267084,262
2019/05/17/23:54:46.285081,262
2019/05/17/23:54:46.303242,261
2019/05/17/23:54:46.321342,261
2019/05/17/23:54:46.338723,262
2019/05/17/23:54:46.358094,262
2019/05/17/23:54:46.375115,262
2019/05/17/23:54:46.392862,262
2019/05/17/23:54:46.409225,261
2019/05/17/23:54:46.425821,261
2019/05/17/23:54:46.443911,261
2019/05/17/23:54:46.464319,261
2019/05/17/23:54:46.481304,262
2019/05/17/23:54:46.498372,261
2019/05/17/23:54:46.516474,263
2019/05/17/23:54:46.534053,263
2019/05/17/23:54:46.551076,263
2019/05/17/23:54:46.570142,263
2019/05/17/23:54:46.588314,262
2019/05/17/23:54:46.605363,264
2019/05/17/23:54:46.623493,263
2019/05/17/23:54:46.640596,262
2019/05/17/23:54:46.658886,264
2019/05/17/23:54:46.675879,263
2019/05/17/23:54:46.693155,264
2019/05/17/23:54:46.710856,263
2019/05/17/23:54:46.727914,263
2019/05/17/23:54:46.745096,263
2019/05/17/23:54:46.762071,262
2019/05/17/23:54:46.779229,262
2019/05/17/23:54:46.797156,261
2019/05/17/23:54:46.815286,261
2019/05/17/23:54:46.832211,261
2019/05/17/23:54:46.849368,260
2019/05/17/23:54:46.868338,260
2019/05/17/23:54:46.886149,260
2019/05/17/23:54:46.903187,259
2019/05/17/23:54:46.920197,259
2019/05/17/23:54:46.938851,260
2019/05/17/23:54:46.957212,260
2019/05/17/23:54:46.974495,260
2019/05/17/23:54:46.992137,260
2019/05/17/23:54:47.009706,260
2019/05/17/23:54:47.027790,259
2019/05/17/23:54:47.047065,259
2019/05/17/23:54:47.064863,259
2019/05/17/23:54:47.082820,258
2019/05/17/23:54:47.099711,258
2019/05/17/23:54:47.114001,258
2019/05/17/23:54:47.131084,257
2019/05/17/23:54:47.148048,257
2019/05/17/23:54:47.165856,257
2019/05/17/23:54:47.183960,257
2019/05/17/23:54:47.201630,257
2019/05/17/23:54:47.219766,257
2019/05/17/23:54:47.237994,257
2019/05/17/23:54:47.255236,257
2019/05/17/23:54:47.272213,257
2019/05/17/23:54:47.290764,259
2019/05/17/23:54:47.307741,259
2019/05/17/23:54:47.326261,259
2019/05/17/23:54:47.344462,259
2019/05/17/23:54:47.361694,258
2019/05/17/23:54:47.380017,262
2019/05/17/23:54:47.397223,261
2019/05/17/23:54:47.413977,261
2019/05/17/23:54:47.430719,264
2019/05/17/23:54:47.449357,264
2019/05/17/23:54:47.468560,265
2019/05/17/23:54:47.485882,264
2019/05/17/23:54:47.503497,264
2019/05/17/23:54:47.520580,264
2019/05/17/23:54:47.538369,263
2019/05/17/23:54:47.555899,262
2019/05/17/23:54:47.573070,262
2019/05/17/23:54:47.590944,262
2019/05/17/23:54:47.609475,262
2019/05/17/23:54:47.626492,263
2019/05/17/23:54:47.643582,263
2019/05/17/23:54:47.662875,261
2019/05/17/23:54:47.680146,261
2019/05/17/23:54:47.694167,262
2019/05/17/23:54:47.711103,261
2019/05/17/23:54:47.730365,261
2019/05/17/23:54:47.747149,260
2019/05/17/23:54:47.765785,260
2019/05/17/23:54:47.783967,260
2019/05/17/23:54:47.800686,259
2019/05/17/23:54:47.817951,259
2019/05/17/23:54:47.836059,259
2019/05/17/23:54:47.853123,258
2019/05/17/23:54:47.868899,258
2019/05/17/23:54:47.888601,258
2019/05/17/23:54:47.906572,258
2019/05/17/23:54:47.925103,258
2019/05/17/23:54:47.944859,258
2019/05/17/23:54:47.963138,258
2019/05/17/23:54:47.980368,258
2019/05/17/23:54:47.998662,258
2019/05/17/23:54:48.016103,258
2019/05/17/23:54:48.034196,258
2019/05/17/23:54:48.051453,258
2019/05/17/23:54:48.068271,259
2019/05/17/23:54:48.086673,258
2019/05/17/23:54:48.104764,260
2019/05/17/23:54:48.121836,260
2019/05/17/23:54:48.138765,259
2019/05/17/23:54:48.156872,262
2019/05/17/23:54:48.174143,261
2019/05/17/23:54:48.192113,260
2019/05/17/23:54:48.209931,260
2019/05/17/23:54:48.225875,259
2019/05/17/23:54:48.244159,262
2019/05/17/23:54:48.261106,263
2019/05/17/23:54:48.273646,263
2019/05/17/23:54:48.292113,264
2019/05/17/23:54:48.308033,262
2019/05/17/23:54:48.326046,262
2019/05/17/23:54:48.342840,261
2019/05/17/23:54:48.359921,262
2019/05/17/23:54:48.378740,261
2019/05/17/23:54:48.395322,260
2019/05/17/23:54:48.414373,260
2019/05/17/23:54:48.431243,260
2019/05/17/23:54:48.448995,260
2019/05/17/23:54:48.466819,259
2019/05/17/23:54:48.483885,259
2019/05/17/23:54:48.500997,259
2019/05/17/23:54:48.519030,259
2019/05/17/23:54:48.535840,261
2019/05/17/23:54:48.555182,260
2019/05/17/23:54:48.572524,260
2019/05/17/23:54:48.590669,263
2019/05/17/23:54:48.608121,263
2019/05/17/23:54:48.624902,265
2019/05/17/23:54:48.643443,264
2019/05/17/23:54:48.660520,263
2019/05/17/23:54:48.679744,264
2019/05/17/23:54:48.697230,264
2019/05/17/23:54:48.716449,264
2019/05/17/23:54:48.735033,264
2019/05/17/23:54:48.752814,263
2019/05/17/23:54:48.769357,263
2019/05/17/23:54:48.787303,262
2019/05/17/23:54:48.804515,262
2019/05/17/23:54:48.823703,261
2019/05/17/23:54:48.841053,262
2019/05/17/23:54:48.858093,262
2019/05/17/23:54:48.875975,263
2019/05/17/23:54:48.893081,262
2019/05/17/23:54:48.910061,261
2019/05/17/23:54:48.928056,262
2019/05/17/23:54:48.945163,263
2019/05/17/23:54:48.962216,262
2019/05/17/23:54:48.979450,263
2019/05/17/23:54:48.998012,262
2019/05/17/23:54:49.016369,263
2019/05/17/23:54:49.034649,262
2019/05/17/23:54:49.055201,262
2019/05/17/23:54:49.070880,261
2019/05/17/23:54:49.087977,261
2019/05/17/23:54:49.104925,260
2019/05/17/23:54:49.123045,260
2019/05/17/23:54:49.140435,259
2019/05/17/23:54:49.157586,258
2019/05/17/23:54:49.174742,259
2019/05/17/23:54:49.191629,258
2019/05/17/23:54:49.208948,258
2019/05/17/23:54:49.225913,258
2019/05/17/23:54:49.244105,258
2019/05/17/23:54:49.262263,257
2019/05/17/23:54:49.280518,258
2019/05/17/23:54:49.299124,258
2019/05/17/23:54:49.317207,260
2019/05/17/23:54:49.335255,260
2019/05/17/23:54:49.351038,260
2019/05/17/23:54:49.369140,259
2019/05/17/23:54:49.386114,259
2019/05/17/23:54:49.404037,262
2019/05/17/23:54:49.420971,262
2019/05/17/23:54:49.438873,261
2019/05/17/23:54:49.457052,264
2019/05/17/23:54:49.474309,264
2019/05/17/23:54:49.491534,265
2019/05/17/23:54:49.508605,265
2019/05/17/23:54:49.527751,264
2019/05/17/23:54:49.544825,265
2019/05/17/23:54:49.562055,265
2019/05/17/23:54:49.579074,263
2019/05/17/23:54:49.596230,263
2019/05/17/23:54:49.614080,263
2019/05/17/23:54:49.632157,261
2019/05/17/23:54:49.650700,261
2019/05/17/23:54:49.668751,260
2019/05/17/23:54:49.686116,260
2019/05/17/23:54:49.702940,259
2019/05/17/23:54:49.720930,259
2019/05/17/23:54:49.738056,258
2019/05/17/23:54:49.756001,258
2019/05/17/23:54:49.774090,258
2019/05/17/23:54:49.791173,257
2019/05/17/23:54:49.808990,257
2019/05/17/23:54:49.826016,257
2019/05/17/23:54:49.843994,257
2019/05/17/23:54:49.862187,257
2019/05/17/23:54:49.880061,256
2019/05/17/23:54:49.898366,256
2019/05/17/23:54:49.915303,255
2019/05/17/23:54:49.933503,255
