time,.data
2019/05/17/23:58:32.750556,131
2019/05/17/23:58:32.767597,132
2019/05/17/23:58:32.784636,132
2019/05/17/23:58:32.802995,132
2019/05/17/23:58:32.820179,133
2019/05/17/23:58:32.836808,134
2019/05/17/23:58:32.855040,134
2019/05/17/23:58:32.872500,134
2019/05/17/23:58:32.890920,135
2019/05/17/23:58:32.909199,136
2019/05/17/23:58:32.927431,136
2019/05/17/23:58:32.945521,136
2019/05/17/23:58:32.963629,136
2019/05/17/23:58:32.981007,136
2019/05/17/23:58:32.997980,138
2019/05/17/23:58:33.016254,138
2019/05/17/23:58:33.033167,138
2019/05/17/23:58:33.050550,138
2019/05/17/23:58:33.067622,138
2019/05/17/23:58:33.085816,138
2019/05/17/23:58:33.101696,139
2019/05/17/23:58:33.118518,139
2019/05/17/23:58:33.135986,139
2019/05/17/23:58:33.154619,139
2019/05/17/23:58:33.173059,139
2019/05/17/23:58:33.191144,140
2019/05/17/23:58:33.209417,140
2019/05/17/23:58:33.227588,140
2019/05/17/23:58:33.244472,139
2019/05/17/23:58:33.260716,140
2019/05/17/23:58:33.278750,140
2019/05/17/23:58:33.296254,140
2019/05/17/23:58:33.314506,140
2019/05/17/23:58:33.331914,136
2019/05/17/23:58:33.350048,136
2019/05/17/23:58:33.367559,133
2019/05/17/23:58:33.383691,134
2019/05/17/23:58:33.402755,134
2019/05/17/23:58:33.419973,133
2019/05/17/23:58:33.437785,133
2019/05/17/23:58:33.451637,134
2019/05/17/23:58:33.471250,134
2019/05/17/23:58:33.488557,134
2019/05/17/23:58:33.505417,135
2019/05/17/23:58:33.522534,135
2019/05/17/23:58:33.540646,135
2019/05/17/23:58:33.558677,135
2019/05/17/23:58:33.574815,135
2019/05/17/23:58:33.592461,136
2019/05/17/23:58:33.609398,136
2019/05/17/23:58:33.626048,136
2019/05/17/23:58:33.643094,137
2019/05/17/23:58:33.660305,138
2019/05/17/23:58:33.679643,138
2019/05/17/23:58:33.696814,139
2019/05/17/23:58:33.713521,139
2019/05/17/23:58:33.730667,139
2019/05/17/23:58:33.747593,139
2019/05/17/23:58:33.765570,140
2019/05/17/23:58:33.782716,140
2019/05/17/23:58:33.799765,140
2019/05/17/23:58:33.817155,140
2019/05/17/23:58:33.833845,139
2019/05/17/23:58:33.851139,139
2019/05/17/23:58:33.867928,139
2019/05/17/23:58:33.884583,139
2019/05/17/23:58:33.903598,140
2019/05/17/23:58:33.920770,139
2019/05/17/23:58:33.938741,139
2019/05/17/23:58:33.956829,139
2019/05/17/23:58:33.975673,138
2019/05/17/23:58:33.993437,138
2019/05/17/23:58:34.010863,135
2019/05/17/23:58:34.028507,135
2019/05/17/23:58:34.046627,136
2019/05/17/23:58:34.065606,133
2019/05/17/23:58:34.079019,133
2019/05/17/23:58:34.097105,130
2019/05/17/23:58:34.114784,130
2019/05/17/23:58:34.133575,131
2019/05/17/23:58:34.150569,128
2019/05/17/23:58:34.169124,129
2019/05/17/23:58:34.184987,128
2019/05/17/23:58:34.202090,129
2019/05/17/23:58:34.222446,130
2019/05/17/23:58:34.240733,130
2019/05/17/23:58:34.256976,130
2019/05/17/23:58:34.274530,132
2019/05/17/23:58:34.291859,132
2019/05/17/23:58:34.309472,133
2019/05/17/23:58:34.326555,134
2019/05/17/23:58:34.343696,134
2019/05/17/23:58:34.361559,134
2019/05/17/23:58:34.379473,135
2019/05/17/23:58:34.397483,135
2019/05/17/23:58:34.415793,135
2019/05/17/23:58:34.432726,135
2019/05/17/23:58:34.450266,133
2019/05/17/23:58:34.469008,133
2019/05/17/23:58:34.486563,134
2019/05/17/23:58:34.504607,134
2019/05/17/23:58:34.522896,135
2019/05/17/23:58:34.541174,135
2019/05/17/23:58:34.558207,135
2019/05/17/23:58:34.576734,135
2019/05/17/23:58:34.594274,136
2019/05/17/23:58:34.612549,135
2019/05/17/23:58:34.631535,135
2019/05/17/23:58:34.648865,136
2019/05/17/23:58:34.668231,136
2019/05/17/23:58:34.686730,136
2019/05/17/23:58:34.703077,134
2019/05/17/23:58:34.721373,135
2019/05/17/23:58:34.739077,134
2019/05/17/23:58:34.758272,134
2019/05/17/23:58:34.776636,135
2019/05/17/23:58:34.794569,135
2019/05/17/23:58:34.811743,135
2019/05/17/23:58:34.829873,133
2019/05/17/23:58:34.847997,134
2019/05/17/23:58:34.865536,134
2019/05/17/23:58:34.882652,132
2019/05/17/23:58:34.899775,133
2019/05/17/23:58:34.916656,131
2019/05/17/23:58:34.933872,132
2019/05/17/23:58:34.950783,132
2019/05/17/23:58:34.968969,132
2019/05/17/23:58:34.987279,133
2019/05/17/23:58:35.004431,133
2019/05/17/23:58:35.022672,133
2019/05/17/23:58:35.040952,134
2019/05/17/23:58:35.059455,134
2019/05/17/23:58:35.078809,134
2019/05/17/23:58:35.091487,134
2019/05/17/23:58:35.108670,134
2019/05/17/23:58:35.128264,134
2019/05/17/23:58:35.146453,135
2019/05/17/23:58:35.164886,134
2019/05/17/23:58:35.182144,131
2019/05/17/23:58:35.201545,132
2019/05/17/23:58:35.217673,130
2019/05/17/23:58:35.236803,131
2019/05/17/23:58:35.255249,131
2019/05/17/23:58:35.274543,130
2019/05/17/23:58:35.291766,131
2019/05/17/23:58:35.308675,130
2019/05/17/23:58:35.327047,131
2019/05/17/23:58:35.345041,131
2019/05/17/23:58:35.362082,132
2019/05/17/23:58:35.380421,132
2019/05/17/23:58:35.398771,132
2019/05/17/23:58:35.414875,133
2019/05/17/23:58:35.432489,133
2019/05/17/23:58:35.450266,133
2019/05/17/23:58:35.467233,133
2019/05/17/23:58:35.484402,134
2019/05/17/23:58:35.501470,134
2019/05/17/23:58:35.518611,133
2019/05/17/23:58:35.535917,134
2019/05/17/23:58:35.553516,136
2019/05/17/23:58:35.570482,137
2019/05/17/23:58:35.588460,137
2019/05/17/23:58:35.605920,136
2019/05/17/23:58:35.623168,136
2019/05/17/23:58:35.640074,137
2019/05/17/23:58:35.658076,137
2019/05/17/23:58:35.675051,137
2019/05/17/23:58:35.692700,137
2019/05/17/23:58:35.709540,138
2019/05/17/23:58:35.727610,138
2019/05/17/23:58:35.745319,138
2019/05/17/23:58:35.762411,138
2019/05/17/23:58:35.780300,138
2019/05/17/23:58:35.799779,138
2019/05/17/23:58:35.817350,138
2019/05/17/23:58:35.834258,138
2019/05/17/23:58:35.851450,138
2019/05/17/23:58:35.868422,138
2019/05/17/23:58:35.882031,138
2019/05/17/23:58:35.900145,138
2019/05/17/23:58:35.918253,138
2019/05/17/23:58:35.935411,138
2019/05/17/23:58:35.952433,135
2019/05/17/23:58:35.969666,136
2019/05/17/23:58:35.986439,136
2019/05/17/23:58:36.004667,134
2019/05/17/23:58:36.022234,134
2019/05/17/23:58:36.040526,132
2019/05/17/23:58:36.058560,132
2019/05/17/23:58:36.076674,133
2019/05/17/23:58:36.092929,134
2019/05/17/23:58:36.106487,135
2019/05/17/23:58:36.124668,134
2019/05/17/23:58:36.141979,135
2019/05/17/23:58:36.161247,134
2019/05/17/23:58:36.178655,135
2019/05/17/23:58:36.195566,134
2019/05/17/23:58:36.213959,135
2019/05/17/23:58:36.230944,135
2019/05/17/23:58:36.247682,135
2019/05/17/23:58:36.262631,135
2019/05/17/23:58:36.280728,136
2019/05/17/23:58:36.298071,137
2019/05/17/23:58:36.315118,137
2019/05/17/23:58:36.333550,137
2019/05/17/23:58:36.350573,137
2019/05/17/23:58:36.364369,137
2019/05/17/23:58:36.382686,136
2019/05/17/23:58:36.399823,137
2019/05/17/23:58:36.415985,137
2019/05/17/23:58:36.435218,137
2019/05/17/23:58:36.452596,136
2019/05/17/23:58:36.470597,138
2019/05/17/23:58:36.488230,138
2019/05/17/23:58:36.507508,138
2019/05/17/23:58:36.525659,139
2019/05/17/23:58:36.541709,139
2019/05/17/23:58:36.558641,139
2019/05/17/23:58:36.575742,139
2019/05/17/23:58:36.595545,139
2019/05/17/23:58:36.612719,140
2019/05/17/23:58:36.632517,139
2019/05/17/23:58:36.650453,139
2019/05/17/23:58:36.668404,139
2019/05/17/23:58:36.685749,137
2019/05/17/23:58:36.704057,137
2019/05/17/23:58:36.722045,134
2019/05/17/23:58:36.739100,134
2019/05/17/23:58:36.756119,134
2019/05/17/23:58:36.774871,131
2019/05/17/23:58:36.793375,131
2019/05/17/23:58:36.811431,129
2019/05/17/23:58:36.829508,129
2019/05/17/23:58:36.848689,131
2019/05/17/23:58:36.865626,131
2019/05/17/23:58:36.882310,132
2019/05/17/23:58:36.900563,131
2019/05/17/23:58:36.917484,132
2019/05/17/23:58:36.936768,132
2019/05/17/23:58:36.954382,133
2019/05/17/23:58:36.971711,133
2019/05/17/23:58:36.990949,133
2019/05/17/23:58:37.009287,134
2019/05/17/23:58:37.026545,134
2019/05/17/23:58:37.044244,134
2019/05/17/23:58:37.062372,135
2019/05/17/23:58:37.081395,135
2019/05/17/23:58:37.098709,135
2019/05/17/23:58:37.115698,135
2019/05/17/23:58:37.132864,136
2019/05/17/23:58:37.151972,137
2019/05/17/23:58:37.169147,137
2019/05/17/23:58:37.187364,137
2019/05/17/23:58:37.204468,137
2019/05/17/23:58:37.221584,136
2019/05/17/23:58:37.239763,137
2019/05/17/23:58:37.255859,136
2019/05/17/23:58:37.272930,136
2019/05/17/23:58:37.290018,136
2019/05/17/23:58:37.308154,136
2019/05/17/23:58:37.325050,137
2019/05/17/23:58:37.343308,137
2019/05/17/23:58:37.361660,136
2019/05/17/23:58:37.380035,136
2019/05/17/23:58:37.397898,137
2019/05/17/23:58:37.415799,137
2019/05/17/23:58:37.433437,138
2019/05/17/23:58:37.451677,135
2019/05/17/23:58:37.468724,136
2019/05/17/23:58:37.485750,136
2019/05/17/23:58:37.502818,134
2019/05/17/23:58:37.519621,135
2019/05/17/23:58:37.536745,132
2019/05/17/23:58:37.555838,133
2019/05/17/23:58:37.571854,133
2019/05/17/23:58:37.589486,131
2019/05/17/23:58:37.608580,131
2019/05/17/23:58:37.626552,131
2019/05/17/23:58:37.644228,131
2019/05/17/23:58:37.662308,132
2019/05/17/23:58:37.680024,131
2019/05/17/23:58:37.696954,132
2019/05/17/23:58:37.715748,132
2019/05/17/23:58:37.732806,133
2019/05/17/23:58:37.749710,133
2019/05/17/23:58:37.767038,133
2019/05/17/23:58:37.784543,134
2019/05/17/23:58:37.802741,135
2019/05/17/23:58:37.821519,135
2019/05/17/23:58:37.839499,135
2019/05/17/23:58:37.856062,136
2019/05/17/23:58:37.874186,136
2019/05/17/23:58:37.892740,135
2019/05/17/23:58:37.909599,135
2019/05/17/23:58:37.927712,136
2019/05/17/23:58:37.946518,136
2019/05/17/23:58:37.963675,136
2019/05/17/23:58:37.980870,136
2019/05/17/23:58:37.998102,137
2019/05/17/23:58:38.016484,137
2019/05/17/23:58:38.033604,137
2019/05/17/23:58:38.051628,137
2019/05/17/23:58:38.068501,137
2019/05/17/23:58:38.087699,137
2019/05/17/23:58:38.105775,137
2019/05/17/23:58:38.122829,137
2019/05/17/23:58:38.141193,137
2019/05/17/23:58:38.158186,137
2019/05/17/23:58:38.175827,137
2019/05/17/23:58:38.192793,137
2019/05/17/23:58:38.210119,137
2019/05/17/23:58:38.227945,136
2019/05/17/23:58:38.246098,135
2019/05/17/23:58:38.264563,134
2019/05/17/23:58:38.283818,134
2019/05/17/23:58:38.299840,134
2019/05/17/23:58:38.317734,133
2019/05/17/23:58:38.335267,135
2019/05/17/23:58:38.353606,133
2019/05/17/23:58:38.371087,134
2019/05/17/23:58:38.389437,134
2019/05/17/23:58:38.406664,132
2019/05/17/23:58:38.423766,133
2019/05/17/23:58:38.440927,133
2019/05/17/23:58:38.459114,133
2019/05/17/23:58:38.476866,135
2019/05/17/23:58:38.494004,134
2019/05/17/23:58:38.512887,135
2019/05/17/23:58:38.531552,135
2019/05/17/23:58:38.549487,135
2019/05/17/23:58:38.567808,135
2019/05/17/23:58:38.583875,135
2019/05/17/23:58:38.601930,136
2019/05/17/23:58:38.620030,135
2019/05/17/23:58:38.636744,135
2019/05/17/23:58:38.654049,135
2019/05/17/23:58:38.670960,136
2019/05/17/23:58:38.688586,136
2019/05/17/23:58:38.705601,135
2019/05/17/23:58:38.723745,135
2019/05/17/23:58:38.740638,137
2019/05/17/23:58:38.758954,138
2019/05/17/23:58:38.775863,137
2019/05/17/23:58:38.794634,137
2019/05/17/23:58:38.811896,136
2019/05/17/23:58:38.829013,136
2019/05/17/23:58:38.846042,136
2019/05/17/23:58:38.864121,136
2019/05/17/23:58:38.882212,136
2019/05/17/23:58:38.899536,136
2019/05/17/23:58:38.918576,135
2019/05/17/23:58:38.935507,135
2019/05/17/23:58:38.954724,135
2019/05/17/23:58:38.972904,135
2019/05/17/23:58:38.991442,136
2019/05/17/23:58:39.009583,136
2019/05/17/23:58:39.027699,136
2019/05/17/23:58:39.044852,135
2019/05/17/23:58:39.063068,135
2019/05/17/23:58:39.079997,135
2019/05/17/23:58:39.097012,135
2019/05/17/23:58:39.113883,135
2019/05/17/23:58:39.132160,135
2019/05/17/23:58:39.148987,135
2019/05/17/23:58:39.166013,136
2019/05/17/23:58:39.184120,136
2019/05/17/23:58:39.203197,136
2019/05/17/23:58:39.220585,137
2019/05/17/23:58:39.238763,137
2019/05/17/23:58:39.255897,137
2019/05/17/23:58:39.272790,137
2019/05/17/23:58:39.290083,138
2019/05/17/23:58:39.308210,139
2019/05/17/23:58:39.326287,139
2019/05/17/23:58:39.340545,138
2019/05/17/23:58:39.358286,138
2019/05/17/23:58:39.375610,139
2019/05/17/23:58:39.392446,136
2019/05/17/23:58:39.410553,137
2019/05/17/23:58:39.428690,137
2019/05/17/23:58:39.446722,137
2019/05/17/23:58:39.463868,137
2019/05/17/23:58:39.481618,135
2019/05/17/23:58:39.497802,135
2019/05/17/23:58:39.516983,133
2019/05/17/23:58:39.535155,133
2019/05/17/23:58:39.553152,133
2019/05/17/23:58:39.570443,132
2019/05/17/23:58:39.587534,132
2019/05/17/23:58:39.605723,131
2019/05/17/23:58:39.622817,131
2019/05/17/23:58:39.639818,132
2019/05/17/23:58:39.658150,132
2019/05/17/23:58:39.674983,133
2019/05/17/23:58:39.692371,133
2019/05/17/23:58:39.709086,133
2019/05/17/23:58:39.727248,133
2019/05/17/23:58:39.745568,134
2019/05/17/23:58:39.763303,134
2019/05/17/23:58:39.782536,134
2019/05/17/23:58:39.799589,135
2019/05/17/23:58:39.817721,135
2019/05/17/23:58:39.835547,135
2019/05/17/23:58:39.853928,136
2019/05/17/23:58:39.871958,136
2019/05/17/23:58:39.889263,136
2019/05/17/23:58:39.906075,137
2019/05/17/23:58:39.924359,137
2019/05/17/23:58:39.941532,137
2019/05/17/23:58:39.958191,138
2019/05/17/23:58:39.974593,138
2019/05/17/23:58:39.992562,136
2019/05/17/23:58:40.009812,137
2019/05/17/23:58:40.027367,136
2019/05/17/23:58:40.045752,137
2019/05/17/23:58:40.061783,137
2019/05/17/23:58:40.078749,138
2019/05/17/23:58:40.098246,138
2019/05/17/23:58:40.116194,137
2019/05/17/23:58:40.133109,137
2019/05/17/23:58:40.151163,136
2019/05/17/23:58:40.169325,134
2019/05/17/23:58:40.186410,134
2019/05/17/23:58:40.205743,131
2019/05/17/23:58:40.221960,131
2019/05/17/23:58:40.241074,132
2019/05/17/23:58:40.257882,128
2019/05/17/23:58:40.274909,128
2019/05/17/23:58:40.292018,126
2019/05/17/23:58:40.311201,127
2019/05/17/23:58:40.329222,128
2019/05/17/23:58:40.347058,127
2019/05/17/23:58:40.363680,128
2019/05/17/23:58:40.380813,128
2019/05/17/23:58:40.398708,129
2019/05/17/23:58:40.415785,129
2019/05/17/23:58:40.434023,130
2019/05/17/23:58:40.450354,132
2019/05/17/23:58:40.468168,132
2019/05/17/23:58:40.486611,133
2019/05/17/23:58:40.505633,133
2019/05/17/23:58:40.523786,133
2019/05/17/23:58:40.540608,134
2019/05/17/23:58:40.557566,133
2019/05/17/23:58:40.575982,134
2019/05/17/23:58:40.593590,134
2019/05/17/23:58:40.606838,134
2019/05/17/23:58:40.623974,134
2019/05/17/23:58:40.641284,136
2019/05/17/23:58:40.659654,136
2019/05/17/23:58:40.676807,136
2019/05/17/23:58:40.694591,136
2019/05/17/23:58:40.711503,136
2019/05/17/23:58:40.730634,136
2019/05/17/23:58:40.748633,136
2019/05/17/23:58:40.765674,136
2019/05/17/23:58:40.781646,137
2019/05/17/23:58:40.800575,136
2019/05/17/23:58:40.817900,137
2019/05/17/23:58:40.835518,137
2019/05/17/23:58:40.852571,136
2019/05/17/23:58:40.869470,136
2019/05/17/23:58:40.882288,135
2019/05/17/23:58:40.900414,135
2019/05/17/23:58:40.919760,135
2019/05/17/23:58:40.936993,133
2019/05/17/23:58:40.954711,134
2019/05/17/23:58:40.973223,134
2019/05/17/23:58:40.990613,134
2019/05/17/23:58:41.008973,135
2019/05/17/23:58:41.026702,133
2019/05/17/23:58:41.044901,133
2019/05/17/23:58:41.063103,131
2019/05/17/23:58:41.080645,132
2019/05/17/23:58:41.098703,132
2019/05/17/23:58:41.115732,130
2019/05/17/23:58:41.134967,131
2019/05/17/23:58:41.151965,130
2019/05/17/23:58:41.169015,130
2019/05/17/23:58:41.185817,131
2019/05/17/23:58:41.203501,131
2019/05/17/23:58:41.220667,132
2019/05/17/23:58:41.238564,132
2019/05/17/23:58:41.254740,132
2019/05/17/23:58:41.271842,133
2019/05/17/23:58:41.290536,133
2019/05/17/23:58:41.306496,133
2019/05/17/23:58:41.324658,133
2019/05/17/23:58:41.341634,133
2019/05/17/23:58:41.359654,134
2019/05/17/23:58:41.377855,134
2019/05/17/23:58:41.395429,135
2019/05/17/23:58:41.412625,133
2019/05/17/23:58:41.430501,135
2019/05/17/23:58:41.449058,135
2019/05/17/23:58:41.466699,135
2019/05/17/23:58:41.481525,135
2019/05/17/23:58:41.500810,135
2019/05/17/23:58:41.518947,135
2019/05/17/23:58:41.539410,135
