time,.data
2019/05/17/23:56:00.401851,188
2019/05/17/23:56:00.420012,187
2019/05/17/23:56:00.439432,191
2019/05/17/23:56:00.455755,190
2019/05/17/23:56:00.472564,190
2019/05/17/23:56:00.490178,189
2019/05/17/23:56:00.508256,189
2019/05/17/23:56:00.525529,190
2019/05/17/23:56:00.544840,190
2019/05/17/23:56:00.563301,189
2019/05/17/23:56:00.581412,189
2019/05/17/23:56:00.600324,188
2019/05/17/23:56:00.616636,188
2019/05/17/23:56:00.634694,188
2019/05/17/23:56:00.651993,187
2019/05/17/23:56:00.670007,187
2019/05/17/23:56:00.689383,186
2019/05/17/23:56:00.706993,186
2019/05/17/23:56:00.723609,187
2019/05/17/23:56:00.741130,186
2019/05/17/23:56:00.758127,186
2019/05/17/23:56:00.776834,186
2019/05/17/23:56:00.794341,186
2019/05/17/23:56:00.812239,186
2019/05/17/23:56:00.828774,187
2019/05/17/23:56:00.846961,187
2019/05/17/23:56:00.863856,187
2019/05/17/23:56:00.882057,187
2019/05/17/23:56:00.899083,186
2019/05/17/23:56:00.918316,187
2019/05/17/23:56:00.935549,187
2019/05/17/23:56:00.952386,186
2019/05/17/23:56:00.970674,186
2019/05/17/23:56:00.988684,186
2019/05/17/23:56:01.006896,185
2019/05/17/23:56:01.025011,186
2019/05/17/23:56:01.043142,185
2019/05/17/23:56:01.060148,185
2019/05/17/23:56:01.078388,185
2019/05/17/23:56:01.094666,184
2019/05/17/23:56:01.111447,183
2019/05/17/23:56:01.128690,184
2019/05/17/23:56:01.146605,184
2019/05/17/23:56:01.164817,186
2019/05/17/23:56:01.182703,185
2019/05/17/23:56:01.199853,185
2019/05/17/23:56:01.217055,187
2019/05/17/23:56:01.235334,187
2019/05/17/23:56:01.252805,190
2019/05/17/23:56:01.270844,190
2019/05/17/23:56:01.289425,190
2019/05/17/23:56:01.305338,191
2019/05/17/23:56:01.324227,191
2019/05/17/23:56:01.340152,191
2019/05/17/23:56:01.359550,191
2019/05/17/23:56:01.376705,190
2019/05/17/23:56:01.394801,190
2019/05/17/23:56:01.413227,191
2019/05/17/23:56:01.429733,190
2019/05/17/23:56:01.446735,190
2019/05/17/23:56:01.463536,190
2019/05/17/23:56:01.481298,189
2019/05/17/23:56:01.501738,189
2019/05/17/23:56:01.519415,190
2019/05/17/23:56:01.536262,189
2019/05/17/23:56:01.555446,191
2019/05/17/23:56:01.573463,190
2019/05/17/23:56:01.590429,190
2019/05/17/23:56:01.608465,189
2019/05/17/23:56:01.626110,189
2019/05/17/23:56:01.643451,191
2019/05/17/23:56:01.661604,192
2019/05/17/23:56:01.678663,191
2019/05/17/23:56:01.697216,190
2019/05/17/23:56:01.715284,190
2019/05/17/23:56:01.733604,192
2019/05/17/23:56:01.751734,192
2019/05/17/23:56:01.769823,191
2019/05/17/23:56:01.787466,190
2019/05/17/23:56:01.805936,189
2019/05/17/23:56:01.824141,189
2019/05/17/23:56:01.843290,189
2019/05/17/23:56:01.860345,188
2019/05/17/23:56:01.878598,188
2019/05/17/23:56:01.891265,187
2019/05/17/23:56:01.909085,187
2019/05/17/23:56:01.928379,186
2019/05/17/23:56:01.946530,186
2019/05/17/23:56:01.964987,186
2019/05/17/23:56:01.982120,187
2019/05/17/23:56:01.999127,187
2019/05/17/23:56:02.017821,187
2019/05/17/23:56:02.036697,188
2019/05/17/23:56:02.053118,187
2019/05/17/23:56:02.071054,187
2019/05/17/23:56:02.088981,187
2019/05/17/23:56:02.107072,188
2019/05/17/23:56:02.125007,187
2019/05/17/23:56:02.142132,187
2019/05/17/23:56:02.160284,186
2019/05/17/23:56:02.179191,186
2019/05/17/23:56:02.197515,186
2019/05/17/23:56:02.213784,185
2019/05/17/23:56:02.230744,185
2019/05/17/23:56:02.249046,185
2019/05/17/23:56:02.267114,185
2019/05/17/23:56:02.284363,185
2019/05/17/23:56:02.302607,185
2019/05/17/23:56:02.321090,185
2019/05/17/23:56:02.338410,184
2019/05/17/23:56:02.354280,184
2019/05/17/23:56:02.372638,187
2019/05/17/23:56:02.390041,188
2019/05/17/23:56:02.406729,188
2019/05/17/23:56:02.423397,191
2019/05/17/23:56:02.441556,190
2019/05/17/23:56:02.459745,194
2019/05/17/23:56:02.477884,193
2019/05/17/23:56:02.495344,193
2019/05/17/23:56:02.515739,192
2019/05/17/23:56:02.534364,191
2019/05/17/23:56:02.551291,192
2019/05/17/23:56:02.568696,191
2019/05/17/23:56:02.583128,193
2019/05/17/23:56:02.601170,194
2019/05/17/23:56:02.618338,193
2019/05/17/23:56:02.636674,192
2019/05/17/23:56:02.653614,190
2019/05/17/23:56:02.670480,190
2019/05/17/23:56:02.689439,190
2019/05/17/23:56:02.707548,191
2019/05/17/23:56:02.724754,190
2019/05/17/23:56:02.742984,190
2019/05/17/23:56:02.761844,189
2019/05/17/23:56:02.779564,189
2019/05/17/23:56:02.798188,188
2019/05/17/23:56:02.816330,189
2019/05/17/23:56:02.834326,188
2019/05/17/23:56:02.852561,188
2019/05/17/23:56:02.870101,189
2019/05/17/23:56:02.889595,189
2019/05/17/23:56:02.907553,188
2019/05/17/23:56:02.925679,188
2019/05/17/23:56:02.943351,187
2019/05/17/23:56:02.962262,187
2019/05/17/23:56:02.979358,187
2019/05/17/23:56:02.997704,186
2019/05/17/23:56:03.015003,188
2019/05/17/23:56:03.031541,187
2019/05/17/23:56:03.049290,186
2019/05/17/23:56:03.066896,185
2019/05/17/23:56:03.083748,185
2019/05/17/23:56:03.101142,186
2019/05/17/23:56:03.118989,186
2019/05/17/23:56:03.136213,187
2019/05/17/23:56:03.154297,189
2019/05/17/23:56:03.172812,188
2019/05/17/23:56:03.189716,191
2019/05/17/23:56:03.209034,190
2019/05/17/23:56:03.227198,190
2019/05/17/23:56:03.243846,194
2019/05/17/23:56:03.262167,194
2019/05/17/23:56:03.278755,197
2019/05/17/23:56:03.297131,197
2019/05/17/23:56:03.314170,196
2019/05/17/23:56:03.331405,198
2019/05/17/23:56:03.350212,197
2019/05/17/23:56:03.367998,197
2019/05/17/23:56:03.386066,196
2019/05/17/23:56:03.403854,195
2019/05/17/23:56:03.422259,194
2019/05/17/23:56:03.439337,193
2019/05/17/23:56:03.457448,192
2019/05/17/23:56:03.475597,192
2019/05/17/23:56:03.493133,192
2019/05/17/23:56:03.509498,191
2019/05/17/23:56:03.526876,192
2019/05/17/23:56:03.543393,192
2019/05/17/23:56:03.561126,191
2019/05/17/23:56:03.580069,192
2019/05/17/23:56:03.597167,191
2019/05/17/23:56:03.614433,190
2019/05/17/23:56:03.630202,190
2019/05/17/23:56:03.648149,189
2019/05/17/23:56:03.666238,191
2019/05/17/23:56:03.685187,190
2019/05/17/23:56:03.703204,190
2019/05/17/23:56:03.720228,189
2019/05/17/23:56:03.737288,189
2019/05/17/23:56:03.756403,189
2019/05/17/23:56:03.773920,188
2019/05/17/23:56:03.790769,187
2019/05/17/23:56:03.807672,187
2019/05/17/23:56:03.825084,187
2019/05/17/23:56:03.843123,186
2019/05/17/23:56:03.860260,186
2019/05/17/23:56:03.879478,186
2019/05/17/23:56:03.896768,187
2019/05/17/23:56:03.914953,187
2019/05/17/23:56:03.933015,186
2019/05/17/23:56:03.951045,186
2019/05/17/23:56:03.969435,187
2019/05/17/23:56:03.985132,186
2019/05/17/23:56:04.004362,187
2019/05/17/23:56:04.021164,187
2019/05/17/23:56:04.039236,186
2019/05/17/23:56:04.056379,188
2019/05/17/23:56:04.074079,187
2019/05/17/23:56:04.092285,186
2019/05/17/23:56:04.109225,186
2019/05/17/23:56:04.126789,186
2019/05/17/23:56:04.144942,186
2019/05/17/23:56:04.161956,186
2019/05/17/23:56:04.178921,186
2019/05/17/23:56:04.195828,186
2019/05/17/23:56:04.213304,185
2019/05/17/23:56:04.230162,185
2019/05/17/23:56:04.247337,185
2019/05/17/23:56:04.264344,184
2019/05/17/23:56:04.281850,184
2019/05/17/23:56:04.300262,184
2019/05/17/23:56:04.317321,184
2019/05/17/23:56:04.335733,183
2019/05/17/23:56:04.353778,185
2019/05/17/23:56:04.371134,185
2019/05/17/23:56:04.389212,185
2019/05/17/23:56:04.407646,183
2019/05/17/23:56:04.425137,183
2019/05/17/23:56:04.442220,187
2019/05/17/23:56:04.460462,186
2019/05/17/23:56:04.478737,186
2019/05/17/23:56:04.497248,186
2019/05/17/23:56:04.515229,185
2019/05/17/23:56:04.532613,188
2019/05/17/23:56:04.549528,187
2019/05/17/23:56:04.568731,186
2019/05/17/23:56:04.586558,186
2019/05/17/23:56:04.606007,185
2019/05/17/23:56:04.623239,186
2019/05/17/23:56:04.640242,186
2019/05/17/23:56:04.656581,186
2019/05/17/23:56:04.675364,185
2019/05/17/23:56:04.692388,185
2019/05/17/23:56:04.710387,186
2019/05/17/23:56:04.728975,186
2019/05/17/23:56:04.745984,186
2019/05/17/23:56:04.764325,185
2019/05/17/23:56:04.781265,185
2019/05/17/23:56:04.798273,186
2019/05/17/23:56:04.816321,186
2019/05/17/23:56:04.834214,185
2019/05/17/23:56:04.851800,184
2019/05/17/23:56:04.870991,184
2019/05/17/23:56:04.887204,183
2019/05/17/23:56:04.905312,183
2019/05/17/23:56:04.922111,183
2019/05/17/23:56:04.939156,183
2019/05/17/23:56:04.956204,183
2019/05/17/23:56:04.974765,183
2019/05/17/23:56:04.992339,183
2019/05/17/23:56:05.009866,183
2019/05/17/23:56:05.027928,182
2019/05/17/23:56:05.048320,181
2019/05/17/23:56:05.064955,181
2019/05/17/23:56:05.081703,181
2019/05/17/23:56:05.099736,181
2019/05/17/23:56:05.117522,181
2019/05/17/23:56:05.134966,181
2019/05/17/23:56:05.153395,181
2019/05/17/23:56:05.170440,183
2019/05/17/23:56:05.187530,183
2019/05/17/23:56:05.205747,183
2019/05/17/23:56:05.224216,182
2019/05/17/23:56:05.241053,182
2019/05/17/23:56:05.259119,186
2019/05/17/23:56:05.276195,185
2019/05/17/23:56:05.293537,187
2019/05/17/23:56:05.311557,191
2019/05/17/23:56:05.328752,190
2019/05/17/23:56:05.346864,192
2019/05/17/23:56:05.363740,191
2019/05/17/23:56:05.383022,191
2019/05/17/23:56:05.402117,191
2019/05/17/23:56:05.419379,190
2019/05/17/23:56:05.436577,190
2019/05/17/23:56:05.452481,190
2019/05/17/23:56:05.470860,189
2019/05/17/23:56:05.489205,188
2019/05/17/23:56:05.507422,188
2019/05/17/23:56:05.523246,187
2019/05/17/23:56:05.540516,187
2019/05/17/23:56:05.558744,186
2019/05/17/23:56:05.575912,186
2019/05/17/23:56:05.594146,186
2019/05/17/23:56:05.611807,186
2019/05/17/23:56:05.628501,185
2019/05/17/23:56:05.645822,186
2019/05/17/23:56:05.663846,186
2019/05/17/23:56:05.683009,185
2019/05/17/23:56:05.700717,185
2019/05/17/23:56:05.717643,186
2019/05/17/23:56:05.735355,187
2019/05/17/23:56:05.752311,186
2019/05/17/23:56:05.769457,186
2019/05/17/23:56:05.786396,186
2019/05/17/23:56:05.803492,186
2019/05/17/23:56:05.820557,186
2019/05/17/23:56:05.838780,186
2019/05/17/23:56:05.855900,185
2019/05/17/23:56:05.872935,184
2019/05/17/23:56:05.892417,184
2019/05/17/23:56:05.909006,183
2019/05/17/23:56:05.927633,183
2019/05/17/23:56:05.945710,184
2019/05/17/23:56:05.963891,183
2019/05/17/23:56:05.981041,183
2019/05/17/23:56:05.997885,184
2019/05/17/23:56:06.016462,184
2019/05/17/23:56:06.033248,185
2019/05/17/23:56:06.051298,184
2019/05/17/23:56:06.069114,184
2019/05/17/23:56:06.086188,186
2019/05/17/23:56:06.103036,185
2019/05/17/23:56:06.121093,186
2019/05/17/23:56:06.141230,187
2019/05/17/23:56:06.159467,186
2019/05/17/23:56:06.178418,186
2019/05/17/23:56:06.194321,186
2019/05/17/23:56:06.213343,186
2019/05/17/23:56:06.230094,186
2019/05/17/23:56:06.249286,185
2019/05/17/23:56:06.267249,185
2019/05/17/23:56:06.284457,185
2019/05/17/23:56:06.301145,185
2019/05/17/23:56:06.319333,184
2019/05/17/23:56:06.336557,185
2019/05/17/23:56:06.353610,186
2019/05/17/23:56:06.372003,187
2019/05/17/23:56:06.390099,187
2019/05/17/23:56:06.407410,187
2019/05/17/23:56:06.423451,188
2019/05/17/23:56:06.441681,189
2019/05/17/23:56:06.460905,192
2019/05/17/23:56:06.478487,191
2019/05/17/23:56:06.495861,190
2019/05/17/23:56:06.513587,193
2019/05/17/23:56:06.532079,192
2019/05/17/23:56:06.548604,194
2019/05/17/23:56:06.566868,194
2019/05/17/23:56:06.584943,193
2019/05/17/23:56:06.602099,194
2019/05/17/23:56:06.620217,193
2019/05/17/23:56:06.638351,193
2019/05/17/23:56:06.656386,193
2019/05/17/23:56:06.674295,192
2019/05/17/23:56:06.688294,191
2019/05/17/23:56:06.706375,191
2019/05/17/23:56:06.725427,190
2019/05/17/23:56:06.743426,189
2019/05/17/23:56:06.761777,189
2019/05/17/23:56:06.780320,188
2019/05/17/23:56:06.797458,188
2019/05/17/23:56:06.814679,188
2019/05/17/23:56:06.832790,187
2019/05/17/23:56:06.849935,187
2019/05/17/23:56:06.866996,187
2019/05/17/23:56:06.883913,187
2019/05/17/23:56:06.901149,186
2019/05/17/23:56:06.919363,186
2019/05/17/23:56:06.937583,186
2019/05/17/23:56:06.955196,187
2019/05/17/23:56:06.972737,187
2019/05/17/23:56:06.989748,187
2019/05/17/23:56:07.007454,186
2019/05/17/23:56:07.025206,187
2019/05/17/23:56:07.043439,187
2019/05/17/23:56:07.060310,187
2019/05/17/23:56:07.078234,186
2019/05/17/23:56:07.095588,186
2019/05/17/23:56:07.112575,187
2019/05/17/23:56:07.125495,187
2019/05/17/23:56:07.143686,187
2019/05/17/23:56:07.160770,186
2019/05/17/23:56:07.177881,186
2019/05/17/23:56:07.196248,188
2019/05/17/23:56:07.214395,187
2019/05/17/23:56:07.231354,187
2019/05/17/23:56:07.249453,187
2019/05/17/23:56:07.267048,186
2019/05/17/23:56:07.285051,190
2019/05/17/23:56:07.302355,189
2019/05/17/23:56:07.319301,189
2019/05/17/23:56:07.336261,193
2019/05/17/23:56:07.355251,192
2019/05/17/23:56:07.372391,194
2019/05/17/23:56:07.390496,194
2019/05/17/23:56:07.408043,193
2019/05/17/23:56:07.425061,194
2019/05/17/23:56:07.443400,193
2019/05/17/23:56:07.460235,193
2019/05/17/23:56:07.478045,191
2019/05/17/23:56:07.495084,191
2019/05/17/23:56:07.513340,190
2019/05/17/23:56:07.530643,189
2019/05/17/23:56:07.549282,189
2019/05/17/23:56:07.567639,188
2019/05/17/23:56:07.584805,188
2019/05/17/23:56:07.603360,187
2019/05/17/23:56:07.621319,187
2019/05/17/23:56:07.639431,187
2019/05/17/23:56:07.656687,186
2019/05/17/23:56:07.674902,187
2019/05/17/23:56:07.693384,186
2019/05/17/23:56:07.711409,187
2019/05/17/23:56:07.728540,187
2019/05/17/23:56:07.745615,186
2019/05/17/23:56:07.762526,186
2019/05/17/23:56:07.780791,186
2019/05/17/23:56:07.797704,185
2019/05/17/23:56:07.814694,186
2019/05/17/23:56:07.831569,185
2019/05/17/23:56:07.849308,185
2019/05/17/23:56:07.867431,185
2019/05/17/23:56:07.885723,184
2019/05/17/23:56:07.902948,184
2019/05/17/23:56:07.919991,184
2019/05/17/23:56:07.937030,184
2019/05/17/23:56:07.954163,184
2019/05/17/23:56:07.971568,184
2019/05/17/23:56:07.989143,186
2019/05/17/23:56:08.006321,186
2019/05/17/23:56:08.023109,185
2019/05/17/23:56:08.041237,185
2019/05/17/23:56:08.057427,187
2019/05/17/23:56:08.075504,187
2019/05/17/23:56:08.092864,186
2019/05/17/23:56:08.109299,188
2019/05/17/23:56:08.127444,188
2019/05/17/23:56:08.145163,190
