time,.data
2019/05/17/23:55:36.740244,207
2019/05/17/23:55:36.758171,208
2019/05/17/23:55:36.775469,208
2019/05/17/23:55:36.794606,209
2019/05/17/23:55:36.811709,208
2019/05/17/23:55:36.828683,209
2019/05/17/23:55:36.846541,211
2019/05/17/23:55:36.863574,210
2019/05/17/23:55:36.881673,210
2019/05/17/23:55:36.899289,209
2019/05/17/23:55:36.917245,210
2019/05/17/23:55:36.935269,209
2019/05/17/23:55:36.952264,208
2019/05/17/23:55:36.969348,208
2019/05/17/23:55:36.987507,207
2019/05/17/23:55:37.004698,207
2019/05/17/23:55:37.022650,207
2019/05/17/23:55:37.040972,207
2019/05/17/23:55:37.058688,206
2019/05/17/23:55:37.075610,206
2019/05/17/23:55:37.092487,207
2019/05/17/23:55:37.109331,206
2019/05/17/23:55:37.126552,205
2019/05/17/23:55:37.145609,205
2019/05/17/23:55:37.163524,206
2019/05/17/23:55:37.182418,207
2019/05/17/23:55:37.199308,207
2019/05/17/23:55:37.217448,207
2019/05/17/23:55:37.236719,206
2019/05/17/23:55:37.255183,206
2019/05/17/23:55:37.272641,206
2019/05/17/23:55:37.292012,206
2019/05/17/23:55:37.308918,206
2019/05/17/23:55:37.327001,205
2019/05/17/23:55:37.345046,206
2019/05/17/23:55:37.362021,206
2019/05/17/23:55:37.380160,206
2019/05/17/23:55:37.398151,207
2019/05/17/23:55:37.416584,206
2019/05/17/23:55:37.434181,207
2019/05/17/23:55:37.451788,207
2019/05/17/23:55:37.469954,208
2019/05/17/23:55:37.487123,209
2019/05/17/23:55:37.504874,208
2019/05/17/23:55:37.523147,211
2019/05/17/23:55:37.540183,210
2019/05/17/23:55:37.557424,210
2019/05/17/23:55:37.576159,213
2019/05/17/23:55:37.595198,212
2019/05/17/23:55:37.612530,215
2019/05/17/23:55:37.626932,214
2019/05/17/23:55:37.645225,213
2019/05/17/23:55:37.662158,217
2019/05/17/23:55:37.679152,218
2019/05/17/23:55:37.696507,218
2019/05/17/23:55:37.713471,217
2019/05/17/23:55:37.731157,216
2019/05/17/23:55:37.749231,217
2019/05/17/23:55:37.767667,216
2019/05/17/23:55:37.784498,216
2019/05/17/23:55:37.801703,214
2019/05/17/23:55:37.819040,214
2019/05/17/23:55:37.838028,213
2019/05/17/23:55:37.855256,212
2019/05/17/23:55:37.872281,211
2019/05/17/23:55:37.889709,210
2019/05/17/23:55:37.908948,208
2019/05/17/23:55:37.927050,208
2019/05/17/23:55:37.944030,207
2019/05/17/23:55:37.963118,207
2019/05/17/23:55:37.980274,207
2019/05/17/23:55:37.997349,206
2019/05/17/23:55:38.017106,206
2019/05/17/23:55:38.034062,205
2019/05/17/23:55:38.052278,206
2019/05/17/23:55:38.068733,207
2019/05/17/23:55:38.085976,206
2019/05/17/23:55:38.104077,206
2019/05/17/23:55:38.120800,206
2019/05/17/23:55:38.137980,207
2019/05/17/23:55:38.156048,207
2019/05/17/23:55:38.174319,206
2019/05/17/23:55:38.191231,206
2019/05/17/23:55:38.209069,206
2019/05/17/23:55:38.225142,205
2019/05/17/23:55:38.242270,205
2019/05/17/23:55:38.260522,206
2019/05/17/23:55:38.278657,205
2019/05/17/23:55:38.295757,208
2019/05/17/23:55:38.314188,207
2019/05/17/23:55:38.331582,207
2019/05/17/23:55:38.350695,210
2019/05/17/23:55:38.368076,209
2019/05/17/23:55:38.384167,213
2019/05/17/23:55:38.402377,212
2019/05/17/23:55:38.419322,212
2019/05/17/23:55:38.438707,215
2019/05/17/23:55:38.457148,214
2019/05/17/23:55:38.475365,216
2019/05/17/23:55:38.493702,215
2019/05/17/23:55:38.510542,214
2019/05/17/23:55:38.528234,214
2019/05/17/23:55:38.546847,214
2019/05/17/23:55:38.563983,212
2019/05/17/23:55:38.581999,212
2019/05/17/23:55:38.599192,211
2019/05/17/23:55:38.616076,210
2019/05/17/23:55:38.629188,209
2019/05/17/23:55:38.647358,209
2019/05/17/23:55:38.665506,208
2019/05/17/23:55:38.682483,206
2019/05/17/23:55:38.700043,206
2019/05/17/23:55:38.719480,206
2019/05/17/23:55:38.735417,206
2019/05/17/23:55:38.752222,206
2019/05/17/23:55:38.771742,205
2019/05/17/23:55:38.788550,205
2019/05/17/23:55:38.806319,205
2019/05/17/23:55:38.822339,205
2019/05/17/23:55:38.840219,207
2019/05/17/23:55:38.857388,207
2019/05/17/23:55:38.874510,206
2019/05/17/23:55:38.892304,206
2019/05/17/23:55:38.909066,205
2019/05/17/23:55:38.927238,205
2019/05/17/23:55:38.945061,205
2019/05/17/23:55:38.962816,205
2019/05/17/23:55:38.982131,204
2019/05/17/23:55:38.999201,205
2019/05/17/23:55:39.016479,205
2019/05/17/23:55:39.035717,207
2019/05/17/23:55:39.052901,207
2019/05/17/23:55:39.069859,207
2019/05/17/23:55:39.089289,207
2019/05/17/23:55:39.105235,207
2019/05/17/23:55:39.122494,209
2019/05/17/23:55:39.139693,208
2019/05/17/23:55:39.157908,210
2019/05/17/23:55:39.175215,209
2019/05/17/23:55:39.193159,209
2019/05/17/23:55:39.209313,211
2019/05/17/23:55:39.226333,211
2019/05/17/23:55:39.244539,212
2019/05/17/23:55:39.261619,211
2019/05/17/23:55:39.278437,211
2019/05/17/23:55:39.297933,211
2019/05/17/23:55:39.315381,211
2019/05/17/23:55:39.334162,210
2019/05/17/23:55:39.350968,210
2019/05/17/23:55:39.368095,209
2019/05/17/23:55:39.386141,209
2019/05/17/23:55:39.403350,209
2019/05/17/23:55:39.420660,208
2019/05/17/23:55:39.439172,208
2019/05/17/23:55:39.458531,210
2019/05/17/23:55:39.477319,210
2019/05/17/23:55:39.495105,209
2019/05/17/23:55:39.512254,210
2019/05/17/23:55:39.531348,210
2019/05/17/23:55:39.549453,213
2019/05/17/23:55:39.567943,212
2019/05/17/23:55:39.584957,213
2019/05/17/23:55:39.604282,213
2019/05/17/23:55:39.623637,212
2019/05/17/23:55:39.640749,214
2019/05/17/23:55:39.658005,213
2019/05/17/23:55:39.677265,215
2019/05/17/23:55:39.694401,215
2019/05/17/23:55:39.711401,214
2019/05/17/23:55:39.729231,216
2019/05/17/23:55:39.747873,214
2019/05/17/23:55:39.764803,215
2019/05/17/23:55:39.781595,214
2019/05/17/23:55:39.799969,213
2019/05/17/23:55:39.812620,212
2019/05/17/23:55:39.830710,212
2019/05/17/23:55:39.849004,211
2019/05/17/23:55:39.865752,211
2019/05/17/23:55:39.878458,210
2019/05/17/23:55:39.897861,209
2019/05/17/23:55:39.915900,209
2019/05/17/23:55:39.934061,210
2019/05/17/23:55:39.950501,209
2019/05/17/23:55:39.969656,208
2019/05/17/23:55:39.987193,208
2019/05/17/23:55:40.005136,208
2019/05/17/23:55:40.022187,208
2019/05/17/23:55:40.039949,209
2019/05/17/23:55:40.058251,208
2019/05/17/23:55:40.074604,208
2019/05/17/23:55:40.092891,208
2019/05/17/23:55:40.110967,207
2019/05/17/23:55:40.129237,207
2019/05/17/23:55:40.145990,206
2019/05/17/23:55:40.163743,205
2019/05/17/23:55:40.181650,205
2019/05/17/23:55:40.198323,205
2019/05/17/23:55:40.216541,205
2019/05/17/23:55:40.233449,205
2019/05/17/23:55:40.252987,204
2019/05/17/23:55:40.269927,204
2019/05/17/23:55:40.287969,204
2019/05/17/23:55:40.305109,203
2019/05/17/23:55:40.321346,206
2019/05/17/23:55:40.339598,205
2019/05/17/23:55:40.356741,205
2019/05/17/23:55:40.375353,208
2019/05/17/23:55:40.392599,208
2019/05/17/23:55:40.409493,212
2019/05/17/23:55:40.426579,211
2019/05/17/23:55:40.443475,210
2019/05/17/23:55:40.461559,214
2019/05/17/23:55:40.479033,213
2019/05/17/23:55:40.497219,215
2019/05/17/23:55:40.515017,214
2019/05/17/23:55:40.532292,213
2019/05/17/23:55:40.548970,215
2019/05/17/23:55:40.565966,215
2019/05/17/23:55:40.584108,215
2019/05/17/23:55:40.601126,214
2019/05/17/23:55:40.618327,213
2019/05/17/23:55:40.636264,212
2019/05/17/23:55:40.655219,211
2019/05/17/23:55:40.672104,211
2019/05/17/23:55:40.690372,210
2019/05/17/23:55:40.708093,210
2019/05/17/23:55:40.725251,210
2019/05/17/23:55:40.742145,210
2019/05/17/23:55:40.760870,209
2019/05/17/23:55:40.777773,209
2019/05/17/23:55:40.794712,209
2019/05/17/23:55:40.812954,208
2019/05/17/23:55:40.829769,208
2019/05/17/23:55:40.847095,208
2019/05/17/23:55:40.864105,207
2019/05/17/23:55:40.883039,208
2019/05/17/23:55:40.900036,207
2019/05/17/23:55:40.920540,206
2019/05/17/23:55:40.938882,207
2019/05/17/23:55:40.956063,206
2019/05/17/23:55:40.973249,206
2019/05/17/23:55:40.991870,206
2019/05/17/23:55:41.009144,205
2019/05/17/23:55:41.024021,205
2019/05/17/23:55:41.042227,205
2019/05/17/23:55:41.059529,205
2019/05/17/23:55:41.077504,205
2019/05/17/23:55:41.095397,206
2019/05/17/23:55:41.112934,206
2019/05/17/23:55:41.131225,205
2019/05/17/23:55:41.147103,207
2019/05/17/23:55:41.165288,206
2019/05/17/23:55:41.181204,208
2019/05/17/23:55:41.199416,208
2019/05/17/23:55:41.216767,207
2019/05/17/23:55:41.233444,209
2019/05/17/23:55:41.250467,209
2019/05/17/23:55:41.267970,210
2019/05/17/23:55:41.286372,209
2019/05/17/23:55:41.303198,208
2019/05/17/23:55:41.321394,211
2019/05/17/23:55:41.340840,210
2019/05/17/23:55:41.357972,210
2019/05/17/23:55:41.375349,209
2019/05/17/23:55:41.391203,208
2019/05/17/23:55:41.410946,208
2019/05/17/23:55:41.427065,207
2019/05/17/23:55:41.445118,207
2019/05/17/23:55:41.463072,206
2019/05/17/23:55:41.481408,207
2019/05/17/23:55:41.501053,207
2019/05/17/23:55:41.519212,206
2019/05/17/23:55:41.536222,208
2019/05/17/23:55:41.554641,207
2019/05/17/23:55:41.572774,209
2019/05/17/23:55:41.589937,209
2019/05/17/23:55:41.608585,209
2019/05/17/23:55:41.625964,211
2019/05/17/23:55:41.641123,211
2019/05/17/23:55:41.658091,212
2019/05/17/23:55:41.675789,212
2019/05/17/23:55:41.695336,212
2019/05/17/23:55:41.711204,213
2019/05/17/23:55:41.728435,212
2019/05/17/23:55:41.745315,213
2019/05/17/23:55:41.763291,212
2019/05/17/23:55:41.780339,211
2019/05/17/23:55:41.797377,211
2019/05/17/23:55:41.815964,211
2019/05/17/23:55:41.832947,211
2019/05/17/23:55:41.851363,211
2019/05/17/23:55:41.868211,210
2019/05/17/23:55:41.885235,210
2019/05/17/23:55:41.902236,209
2019/05/17/23:55:41.920370,209
2019/05/17/23:55:41.937691,208
2019/05/17/23:55:41.955738,208
2019/05/17/23:55:41.974169,207
2019/05/17/23:55:41.991029,206
2019/05/17/23:55:42.008657,206
2019/05/17/23:55:42.025653,206
2019/05/17/23:55:42.043856,207
2019/05/17/23:55:42.062035,206
2019/05/17/23:55:42.079767,206
2019/05/17/23:55:42.096790,206
2019/05/17/23:55:42.115195,205
2019/05/17/23:55:42.132064,204
2019/05/17/23:55:42.149976,204
2019/05/17/23:55:42.167291,204
2019/05/17/23:55:42.185666,203
2019/05/17/23:55:42.202700,203
2019/05/17/23:55:42.220758,203
2019/05/17/23:55:42.238158,203
2019/05/17/23:55:42.253089,203
2019/05/17/23:55:42.269878,204
2019/05/17/23:55:42.287203,204
2019/05/17/23:55:42.305072,205
2019/05/17/23:55:42.322057,205
2019/05/17/23:55:42.339270,207
2019/05/17/23:55:42.356843,205
2019/05/17/23:55:42.374083,205
2019/05/17/23:55:42.390718,208
2019/05/17/23:55:42.410062,208
2019/05/17/23:55:42.428102,208
2019/05/17/23:55:42.445450,213
2019/05/17/23:55:42.464649,212
2019/05/17/23:55:42.482923,215
2019/05/17/23:55:42.500941,214
2019/05/17/23:55:42.519099,213
2019/05/17/23:55:42.536407,212
2019/05/17/23:55:42.554243,212
2019/05/17/23:55:42.573845,213
2019/05/17/23:55:42.591844,213
2019/05/17/23:55:42.609237,212
2019/05/17/23:55:42.627251,211
2019/05/17/23:55:42.644428,210
2019/05/17/23:55:42.662635,210
2019/05/17/23:55:42.679955,209
2019/05/17/23:55:42.698243,209
2019/05/17/23:55:42.717345,210
2019/05/17/23:55:42.734735,210
2019/05/17/23:55:42.751836,209
2019/05/17/23:55:42.769056,210
2019/05/17/23:55:42.785862,210
2019/05/17/23:55:42.803071,209
2019/05/17/23:55:42.821611,208
2019/05/17/23:55:42.839880,208
2019/05/17/23:55:42.856943,209
2019/05/17/23:55:42.874116,209
2019/05/17/23:55:42.891431,208
2019/05/17/23:55:42.909701,209
2019/05/17/23:55:42.927620,208
2019/05/17/23:55:42.944259,209
2019/05/17/23:55:42.964157,208
2019/05/17/23:55:42.980741,208
2019/05/17/23:55:43.000132,207
2019/05/17/23:55:43.018443,207
2019/05/17/23:55:43.036180,208
2019/05/17/23:55:43.053325,209
2019/05/17/23:55:43.071327,210
2019/05/17/23:55:43.090856,209
2019/05/17/23:55:43.107786,209
2019/05/17/23:55:43.121378,210
2019/05/17/23:55:43.140337,210
2019/05/17/23:55:43.157981,209
2019/05/17/23:55:43.175140,214
2019/05/17/23:55:43.192692,213
2019/05/17/23:55:43.209995,216
2019/05/17/23:55:43.227259,216
2019/05/17/23:55:43.245335,215
2019/05/17/23:55:43.263346,218
2019/05/17/23:55:43.280466,217
2019/05/17/23:55:43.297860,219
2019/05/17/23:55:43.315296,218
2019/05/17/23:55:43.332414,217
2019/05/17/23:55:43.349064,218
2019/05/17/23:55:43.367445,216
2019/05/17/23:55:43.383389,215
2019/05/17/23:55:43.401495,214
2019/05/17/23:55:43.420167,213
2019/05/17/23:55:43.437276,212
2019/05/17/23:55:43.454621,211
2019/05/17/23:55:43.475310,210
2019/05/17/23:55:43.491524,210
2019/05/17/23:55:43.509609,209
2019/05/17/23:55:43.528041,210
2019/05/17/23:55:43.544707,209
2019/05/17/23:55:43.563020,209
2019/05/17/23:55:43.581244,210
2019/05/17/23:55:43.599131,210
2019/05/17/23:55:43.617183,210
2019/05/17/23:55:43.634902,209
2019/05/17/23:55:43.651156,209
2019/05/17/23:55:43.670230,208
2019/05/17/23:55:43.687544,208
2019/05/17/23:55:43.706138,208
2019/05/17/23:55:43.723260,208
2019/05/17/23:55:43.741522,208
2019/05/17/23:55:43.759804,207
2019/05/17/23:55:43.777139,206
2019/05/17/23:55:43.794086,206
2019/05/17/23:55:43.812072,206
2019/05/17/23:55:43.829090,205
2019/05/17/23:55:43.847310,205
2019/05/17/23:55:43.864348,205
2019/05/17/23:55:43.882307,205
2019/05/17/23:55:43.900065,205
2019/05/17/23:55:43.917233,205
2019/05/17/23:55:43.935420,206
2019/05/17/23:55:43.953093,205
2019/05/17/23:55:43.971312,204
2019/05/17/23:55:43.987095,206
2019/05/17/23:55:44.004257,205
2019/05/17/23:55:44.022505,204
2019/05/17/23:55:44.039602,204
2019/05/17/23:55:44.056729,203
2019/05/17/23:55:44.074358,207
2019/05/17/23:55:44.091117,206
2019/05/17/23:55:44.107962,207
2019/05/17/23:55:44.125201,208
2019/05/17/23:55:44.143451,207
2019/05/17/23:55:44.161276,207
2019/05/17/23:55:44.177168,207
2019/05/17/23:55:44.195971,206
2019/05/17/23:55:44.213274,205
2019/05/17/23:55:44.230058,205
2019/05/17/23:55:44.247363,205
2019/05/17/23:55:44.264453,204
2019/05/17/23:55:44.281275,205
