time,.data
2019/05/17/23:55:59.323627,188
2019/05/17/23:55:59.341508,190
2019/05/17/23:55:59.358409,190
2019/05/17/23:55:59.376766,190
2019/05/17/23:55:59.395160,190
2019/05/17/23:55:59.412284,190
2019/05/17/23:55:59.430445,191
2019/05/17/23:55:59.447690,191
2019/05/17/23:55:59.464635,191
2019/05/17/23:55:59.482064,191
2019/05/17/23:55:59.500261,191
2019/05/17/23:55:59.519296,191
2019/05/17/23:55:59.537786,193
2019/05/17/23:55:59.554387,193
2019/05/17/23:55:59.568106,193
2019/05/17/23:55:59.586331,193
2019/05/17/23:55:59.603487,193
2019/05/17/23:55:59.621537,191
2019/05/17/23:55:59.638698,191
2019/05/17/23:55:59.656879,188
2019/05/17/23:55:59.674775,188
2019/05/17/23:55:59.693268,188
2019/05/17/23:55:59.710133,185
2019/05/17/23:55:59.729164,185
2019/05/17/23:55:59.747720,182
2019/05/17/23:55:59.764756,183
2019/05/17/23:55:59.782716,183
2019/05/17/23:55:59.799363,182
2019/05/17/23:55:59.817073,182
2019/05/17/23:55:59.836368,182
2019/05/17/23:55:59.854832,182
2019/05/17/23:55:59.873016,183
2019/05/17/23:55:59.891225,184
2019/05/17/23:55:59.908921,184
2019/05/17/23:55:59.926155,185
2019/05/17/23:55:59.944960,185
2019/05/17/23:55:59.963115,185
2019/05/17/23:55:59.980787,186
2019/05/17/23:55:59.998943,186
2019/05/17/23:56:00.012040,188
2019/05/17/23:56:00.030238,189
2019/05/17/23:56:00.048508,189
2019/05/17/23:56:00.065457,189
2019/05/17/23:56:00.084726,189
2019/05/17/23:56:00.101824,190
2019/05/17/23:56:00.120008,190
2019/05/17/23:56:00.137419,190
2019/05/17/23:56:00.154281,190
2019/05/17/23:56:00.173894,190
2019/05/17/23:56:00.190767,190
2019/05/17/23:56:00.209021,191
2019/05/17/23:56:00.226924,191
2019/05/17/23:56:00.244986,191
2019/05/17/23:56:00.262688,191
2019/05/17/23:56:00.279949,191
2019/05/17/23:56:00.297490,191
2019/05/17/23:56:00.314899,191
2019/05/17/23:56:00.332176,191
2019/05/17/23:56:00.348022,190
2019/05/17/23:56:00.366277,191
2019/05/17/23:56:00.383495,191
2019/05/17/23:56:00.400691,191
2019/05/17/23:56:00.418897,191
2019/05/17/23:56:00.438210,190
2019/05/17/23:56:00.454529,190
2019/05/17/23:56:00.471381,187
2019/05/17/23:56:00.488969,188
2019/05/17/23:56:00.507098,188
2019/05/17/23:56:00.524125,186
2019/05/17/23:56:00.543551,187
2019/05/17/23:56:00.562092,186
2019/05/17/23:56:00.580293,186
2019/05/17/23:56:00.599235,187
2019/05/17/23:56:00.615257,185
2019/05/17/23:56:00.633458,186
2019/05/17/23:56:00.650985,186
2019/05/17/23:56:00.668865,186
2019/05/17/23:56:00.688131,186
2019/05/17/23:56:00.705829,187
2019/05/17/23:56:00.722432,187
2019/05/17/23:56:00.739966,187
2019/05/17/23:56:00.756976,188
2019/05/17/23:56:00.775621,188
2019/05/17/23:56:00.793121,188
2019/05/17/23:56:00.811028,189
