time,.data
2019/05/17/23:54:27.808192,292
2019/05/17/23:54:27.825191,294
2019/05/17/23:54:27.843857,295
2019/05/17/23:54:27.861052,294
2019/05/17/23:54:27.879291,296
2019/05/17/23:54:27.896904,295
2019/05/17/23:54:27.915263,297
2019/05/17/23:54:27.932343,296
2019/05/17/23:54:27.949287,295
2019/05/17/23:54:27.967240,297
2019/05/17/23:54:27.985363,296
2019/05/17/23:54:28.003339,296
2019/05/17/23:54:28.020402,295
2019/05/17/23:54:28.037748,294
2019/05/17/23:54:28.055294,295
2019/05/17/23:54:28.072089,294
2019/05/17/23:54:28.089167,293
2019/05/17/23:54:28.107694,293
2019/05/17/23:54:28.125976,292
2019/05/17/23:54:28.142898,292
2019/05/17/23:54:28.160060,294
2019/05/17/23:54:28.177856,293
2019/05/17/23:54:28.196033,293
2019/05/17/23:54:28.213248,293
2019/05/17/23:54:28.230613,292
2019/05/17/23:54:28.249726,292
2019/05/17/23:54:28.267778,292
2019/05/17/23:54:28.285835,291
2019/05/17/23:54:28.304074,292
2019/05/17/23:54:28.321087,293
2019/05/17/23:54:28.340316,293
2019/05/17/23:54:28.358620,293
2019/05/17/23:54:28.375814,293
2019/05/17/23:54:28.395156,294
2019/05/17/23:54:28.412263,294
2019/05/17/23:54:28.429280,294
2019/05/17/23:54:28.446165,293
2019/05/17/23:54:28.464817,295
2019/05/17/23:54:28.483205,294
2019/05/17/23:54:28.499429,295
2019/05/17/23:54:28.518750,294
2019/05/17/23:54:28.535917,293
2019/05/17/23:54:28.552896,293
2019/05/17/23:54:28.570945,294
2019/05/17/23:54:28.588841,293
2019/05/17/23:54:28.606011,294
2019/05/17/23:54:28.623070,294
2019/05/17/23:54:28.638039,293
2019/05/17/23:54:28.654915,296
2019/05/17/23:54:28.671762,297
2019/05/17/23:54:28.685677,296
2019/05/17/23:54:28.698194,299
2019/05/17/23:54:28.715905,298
2019/05/17/23:54:28.732979,298
2019/05/17/23:54:28.750963,297
2019/05/17/23:54:28.768164,296
2019/05/17/23:54:28.785095,299
2019/05/17/23:54:28.802197,299
2019/05/17/23:54:28.819795,299
2019/05/17/23:54:28.839238,298
2019/05/17/23:54:28.855215,297
2019/05/17/23:54:28.874033,297
2019/05/17/23:54:28.890889,297
2019/05/17/23:54:28.908875,296
2019/05/17/23:54:28.925989,294
2019/05/17/23:54:28.943060,293
2019/05/17/23:54:28.961224,292
2019/05/17/23:54:28.979474,292
2019/05/17/23:54:28.997201,293
2019/05/17/23:54:29.015034,293
2019/05/17/23:54:29.030686,292
2019/05/17/23:54:29.048891,292
2019/05/17/23:54:29.064837,293
2019/05/17/23:54:29.083434,295
2019/05/17/23:54:29.100362,294
2019/05/17/23:54:29.118046,294
2019/05/17/23:54:29.136195,294
2019/05/17/23:54:29.154020,292
2019/05/17/23:54:29.174676,292
2019/05/17/23:54:29.191531,292
2019/05/17/23:54:29.210747,292
2019/05/17/23:54:29.228773,291
2019/05/17/23:54:29.247197,291
2019/05/17/23:54:29.264875,291
2019/05/17/23:54:29.283090,292
2019/05/17/23:54:29.301110,292
2019/05/17/23:54:29.318247,291
2019/05/17/23:54:29.336713,292
2019/05/17/23:54:29.353719,292
2019/05/17/23:54:29.370962,291
2019/05/17/23:54:29.388900,291
2019/05/17/23:54:29.407058,291
2019/05/17/23:54:29.424193,293
2019/05/17/23:54:29.441211,294
2019/05/17/23:54:29.458892,295
2019/05/17/23:54:29.476085,298
2019/05/17/23:54:29.494538,298
2019/05/17/23:54:29.512213,300
2019/05/17/23:54:29.530728,301
2019/05/17/23:54:29.548826,300
2019/05/17/23:54:29.567152,302
2019/05/17/23:54:29.583093,301
2019/05/17/23:54:29.601604,302
2019/05/17/23:54:29.619025,301
2019/05/17/23:54:29.636087,300
2019/05/17/23:54:29.653303,301
2019/05/17/23:54:29.672445,300
2019/05/17/23:54:29.689196,298
2019/05/17/23:54:29.706809,299
2019/05/17/23:54:29.723850,298
2019/05/17/23:54:29.742745,297
2019/05/17/23:54:29.761086,296
2019/05/17/23:54:29.777145,297
2019/05/17/23:54:29.795967,296
2019/05/17/23:54:29.813242,296
2019/05/17/23:54:29.830009,296
2019/05/17/23:54:29.847998,295
2019/05/17/23:54:29.866019,295
2019/05/17/23:54:29.883140,295
2019/05/17/23:54:29.901842,295
2019/05/17/23:54:29.920244,294
2019/05/17/23:54:29.936667,294
2019/05/17/23:54:29.953609,295
2019/05/17/23:54:29.970818,294
2019/05/17/23:54:29.987876,294
2019/05/17/23:54:30.006434,294
2019/05/17/23:54:30.023734,293
2019/05/17/23:54:30.042121,293
2019/05/17/23:54:30.058297,294
2019/05/17/23:54:30.075100,294
2019/05/17/23:54:30.092213,293
2019/05/17/23:54:30.110222,293
2019/05/17/23:54:30.128762,293
2019/05/17/23:54:30.145898,293
2019/05/17/23:54:30.163700,292
2019/05/17/23:54:30.181829,292
2019/05/17/23:54:30.198709,293
2019/05/17/23:54:30.217038,294
2019/05/17/23:54:30.234868,296
2019/05/17/23:54:30.253924,295
2019/05/17/23:54:30.271730,295
2019/05/17/23:54:30.290880,297
2019/05/17/23:54:30.307624,296
2019/05/17/23:54:30.325858,295
2019/05/17/23:54:30.343071,295
2019/05/17/23:54:30.359902,294
2019/05/17/23:54:30.377162,295
2019/05/17/23:54:30.396005,295
2019/05/17/23:54:30.414365,294
2019/05/17/23:54:30.431304,294
2019/05/17/23:54:30.448553,293
2019/05/17/23:54:30.466623,292
2019/05/17/23:54:30.484051,292
2019/05/17/23:54:30.500987,293
2019/05/17/23:54:30.518010,293
2019/05/17/23:54:30.535151,293
2019/05/17/23:54:30.552112,293
2019/05/17/23:54:30.569311,292
2019/05/17/23:54:30.586447,293
2019/05/17/23:54:30.605973,293
2019/05/17/23:54:30.622881,296
2019/05/17/23:54:30.642011,295
2019/05/17/23:54:30.659116,294
2019/05/17/23:54:30.675982,296
2019/05/17/23:54:30.693430,295
2019/05/17/23:54:30.710294,295
2019/05/17/23:54:30.724970,296
2019/05/17/23:54:30.741953,297
2019/05/17/23:54:30.759883,297
2019/05/17/23:54:30.777177,297
2019/05/17/23:54:30.794137,296
2019/05/17/23:54:30.811751,295
2019/05/17/23:54:30.828866,296
2019/05/17/23:54:30.848000,297
2019/05/17/23:54:30.864662,296
2019/05/17/23:54:30.881954,296
2019/05/17/23:54:30.898167,295
2019/05/17/23:54:30.915256,295
2019/05/17/23:54:30.933092,296
2019/05/17/23:54:30.952386,295
2019/05/17/23:54:30.970392,295
2019/05/17/23:54:30.982823,294
2019/05/17/23:54:31.001776,294
2019/05/17/23:54:31.015365,295
2019/05/17/23:54:31.033586,294
2019/05/17/23:54:31.051156,294
2019/05/17/23:54:31.069147,295
2019/05/17/23:54:31.086330,294
2019/05/17/23:54:31.105530,295
2019/05/17/23:54:31.123843,295
2019/05/17/23:54:31.140700,296
2019/05/17/23:54:31.158634,296
2019/05/17/23:54:31.176142,296
2019/05/17/23:54:31.191961,295
2019/05/17/23:54:31.210895,295
2019/05/17/23:54:31.228821,293
2019/05/17/23:54:31.245883,292
2019/05/17/23:54:31.262961,292
2019/05/17/23:54:31.281036,292
2019/05/17/23:54:31.299361,291
2019/05/17/23:54:31.317606,292
2019/05/17/23:54:31.336160,291
2019/05/17/23:54:31.354330,293
2019/05/17/23:54:31.372690,292
2019/05/17/23:54:31.390825,292
2019/05/17/23:54:31.408303,294
2019/05/17/23:54:31.426594,295
2019/05/17/23:54:31.445065,299
2019/05/17/23:54:31.461008,299
2019/05/17/23:54:31.480129,298
2019/05/17/23:54:31.497830,300
2019/05/17/23:54:31.516097,300
2019/05/17/23:54:31.533718,301
2019/05/17/23:54:31.551918,300
2019/05/17/23:54:31.569405,299
2019/05/17/23:54:31.587884,301
2019/05/17/23:54:31.605160,300
2019/05/17/23:54:31.622235,299
2019/05/17/23:54:31.640010,299
2019/05/17/23:54:31.658401,299
2019/05/17/23:54:31.676667,298
2019/05/17/23:54:31.694067,297
2019/05/17/23:54:31.713243,297
2019/05/17/23:54:31.730906,296
2019/05/17/23:54:31.748743,295
2019/05/17/23:54:31.765662,295
2019/05/17/23:54:31.783860,295
