time,.data
2019/05/17/23:57:40.935687,146
2019/05/17/23:57:40.954449,144
2019/05/17/23:57:40.972855,145
2019/05/17/23:57:40.989438,145
2019/05/17/23:57:41.006565,144
2019/05/17/23:57:41.023548,147
2019/05/17/23:57:41.041266,146
2019/05/17/23:57:41.058596,147
2019/05/17/23:57:41.075528,147
2019/05/17/23:57:41.092759,147
2019/05/17/23:57:41.112010,147
2019/05/17/23:57:41.130268,147
2019/05/17/23:57:41.148049,148
2019/05/17/23:57:41.164979,148
2019/05/17/23:57:41.183201,149
2019/05/17/23:57:41.200411,149
2019/05/17/23:57:41.217670,149
2019/05/17/23:57:41.235269,149
2019/05/17/23:57:41.252941,149
2019/05/17/23:57:41.270626,151
2019/05/17/23:57:41.288992,151
2019/05/17/23:57:41.307348,151
2019/05/17/23:57:41.325582,152
2019/05/17/23:57:41.343773,153
2019/05/17/23:57:41.361871,153
2019/05/17/23:57:41.380131,153
2019/05/17/23:57:41.397289,153
2019/05/17/23:57:41.416509,153
2019/05/17/23:57:41.434776,153
2019/05/17/23:57:41.450907,154
2019/05/17/23:57:41.467992,153
2019/05/17/23:57:41.486213,153
2019/05/17/23:57:41.502348,153
2019/05/17/23:57:41.521533,153
2019/05/17/23:57:41.538646,154
2019/05/17/23:57:41.556443,152
2019/05/17/23:57:41.573884,151
2019/05/17/23:57:41.592042,152
2019/05/17/23:57:41.610455,152
2019/05/17/23:57:41.628259,152
2019/05/17/23:57:41.646262,150
2019/05/17/23:57:41.664355,150
2019/05/17/23:57:41.683414,146
2019/05/17/23:57:41.700640,147
2019/05/17/23:57:41.718463,147
2019/05/17/23:57:41.737029,144
2019/05/17/23:57:41.755348,145
2019/05/17/23:57:41.772470,143
2019/05/17/23:57:41.790503,145
2019/05/17/23:57:41.807808,146
2019/05/17/23:57:41.825866,146
2019/05/17/23:57:41.844111,147
2019/05/17/23:57:41.861788,147
2019/05/17/23:57:41.880360,147
2019/05/17/23:57:41.897458,148
2019/05/17/23:57:41.914485,148
2019/05/17/23:57:41.931998,148
2019/05/17/23:57:41.949821,149
2019/05/17/23:57:41.967934,149
2019/05/17/23:57:41.984707,150
2019/05/17/23:57:42.001987,151
2019/05/17/23:57:42.021247,151
2019/05/17/23:57:42.039234,151
2019/05/17/23:57:42.056527,151
2019/05/17/23:57:42.073523,151
2019/05/17/23:57:42.092501,151
2019/05/17/23:57:42.109412,150
2019/05/17/23:57:42.128001,151
2019/05/17/23:57:42.146084,151
2019/05/17/23:57:42.165146,151
2019/05/17/23:57:42.182404,151
2019/05/17/23:57:42.200422,151
2019/05/17/23:57:42.217333,151
2019/05/17/23:57:42.235516,151
2019/05/17/23:57:42.253825,152
2019/05/17/23:57:42.271039,152
2019/05/17/23:57:42.288186,152
2019/05/17/23:57:42.305384,153
2019/05/17/23:57:42.322469,152
2019/05/17/23:57:42.339674,152
2019/05/17/23:57:42.357906,152
2019/05/17/23:57:42.375189,149
2019/05/17/23:57:42.392432,150
2019/05/17/23:57:42.409410,148
2019/05/17/23:57:42.427079,148
2019/05/17/23:57:42.444554,148
2019/05/17/23:57:42.462367,146
2019/05/17/23:57:42.480389,146
2019/05/17/23:57:42.497715,144
2019/05/17/23:57:42.515233,145
2019/05/17/23:57:42.529426,145
2019/05/17/23:57:42.548680,143
2019/05/17/23:57:42.566721,144
2019/05/17/23:57:42.583888,143
2019/05/17/23:57:42.601464,144
2019/05/17/23:57:42.619873,144
2019/05/17/23:57:42.637365,144
2019/05/17/23:57:42.655925,145
2019/05/17/23:57:42.668309,146
2019/05/17/23:57:42.686310,146
2019/05/17/23:57:42.703339,147
2019/05/17/23:57:42.720282,148
2019/05/17/23:57:42.737576,149
2019/05/17/23:57:42.754467,149
2019/05/17/23:57:42.772446,148
2019/05/17/23:57:42.786178,148
2019/05/17/23:57:42.804087,147
2019/05/17/23:57:42.821187,146
2019/05/17/23:57:42.839327,147
2019/05/17/23:57:42.856515,145
2019/05/17/23:57:42.873493,145
2019/05/17/23:57:42.890815,144
2019/05/17/23:57:42.907969,145
2019/05/17/23:57:42.926145,145
2019/05/17/23:57:42.943233,144
2019/05/17/23:57:42.961175,144
2019/05/17/23:57:42.978063,144
2019/05/17/23:57:42.994996,145
2019/05/17/23:57:43.013496,146
2019/05/17/23:57:43.033881,146
2019/05/17/23:57:43.051489,146
2019/05/17/23:57:43.069432,146
2019/05/17/23:57:43.087459,146
2019/05/17/23:57:43.105539,146
2019/05/17/23:57:43.122607,147
2019/05/17/23:57:43.141925,147
2019/05/17/23:57:43.159073,147
2019/05/17/23:57:43.177566,147
2019/05/17/23:57:43.195599,148
2019/05/17/23:57:43.212677,148
2019/05/17/23:57:43.230804,147
2019/05/17/23:57:43.249403,147
2019/05/17/23:57:43.267446,149
2019/05/17/23:57:43.285884,149
2019/05/17/23:57:43.302765,150
2019/05/17/23:57:43.320057,149
2019/05/17/23:57:43.337438,149
2019/05/17/23:57:43.354270,149
2019/05/17/23:57:43.371511,150
2019/05/17/23:57:43.390303,150
2019/05/17/23:57:43.408556,150
2019/05/17/23:57:43.425546,151
2019/05/17/23:57:43.443660,151
2019/05/17/23:57:43.460711,152
2019/05/17/23:57:43.477800,152
2019/05/17/23:57:43.495405,151
2019/05/17/23:57:43.514207,152
2019/05/17/23:57:43.532684,150
2019/05/17/23:57:43.550346,151
2019/05/17/23:57:43.568497,153
2019/05/17/23:57:43.584596,151
2019/05/17/23:57:43.601784,151
2019/05/17/23:57:43.619108,148
2019/05/17/23:57:43.638415,148
2019/05/17/23:57:43.654517,149
2019/05/17/23:57:43.672457,146
2019/05/17/23:57:43.690691,147
2019/05/17/23:57:43.707613,145
2019/05/17/23:57:43.721547,145
2019/05/17/23:57:43.737597,145
2019/05/17/23:57:43.756610,144
2019/05/17/23:57:43.773800,144
2019/05/17/23:57:43.790934,146
2019/05/17/23:57:43.808379,146
2019/05/17/23:57:43.827644,146
2019/05/17/23:57:43.844764,147
2019/05/17/23:57:43.864160,147
2019/05/17/23:57:43.881135,148
2019/05/17/23:57:43.899459,148
2019/05/17/23:57:43.916516,148
2019/05/17/23:57:43.933619,150
2019/05/17/23:57:43.951837,150
2019/05/17/23:57:43.973793,150
2019/05/17/23:57:43.992439,151
2019/05/17/23:57:44.009832,151
2019/05/17/23:57:44.027051,151
2019/05/17/23:57:44.046594,151
2019/05/17/23:57:44.064393,151
2019/05/17/23:57:44.082414,151
2019/05/17/23:57:44.099392,152
2019/05/17/23:57:44.116536,152
2019/05/17/23:57:44.134910,151
2019/05/17/23:57:44.151973,151
2019/05/17/23:57:44.170129,151
2019/05/17/23:57:44.186580,151
2019/05/17/23:57:44.205369,151
2019/05/17/23:57:44.222433,152
2019/05/17/23:57:44.239932,153
2019/05/17/23:57:44.258401,153
2019/05/17/23:57:44.275340,153
2019/05/17/23:57:44.292527,153
2019/05/17/23:57:44.310234,152
2019/05/17/23:57:44.327417,153
2019/05/17/23:57:44.345375,154
2019/05/17/23:57:44.363574,154
2019/05/17/23:57:44.381869,154
2019/05/17/23:57:44.398991,150
2019/05/17/23:57:44.416453,151
2019/05/17/23:57:44.429270,152
2019/05/17/23:57:44.446436,148
2019/05/17/23:57:44.465573,149
2019/05/17/23:57:44.482661,145
2019/05/17/23:57:44.501997,146
2019/05/17/23:57:44.518669,147
2019/05/17/23:57:44.538388,147
2019/05/17/23:57:44.556420,147
2019/05/17/23:57:44.573584,146
2019/05/17/23:57:44.590598,146
2019/05/17/23:57:44.609405,146
2019/05/17/23:57:44.626038,147
2019/05/17/23:57:44.643713,147
2019/05/17/23:57:44.660714,147
2019/05/17/23:57:44.678938,148
2019/05/17/23:57:44.696225,148
2019/05/17/23:57:44.713360,149
2019/05/17/23:57:44.730861,149
2019/05/17/23:57:44.747903,150
2019/05/17/23:57:44.765038,150
2019/05/17/23:57:44.782053,150
2019/05/17/23:57:44.798748,150
2019/05/17/23:57:44.817670,151
2019/05/17/23:57:44.835206,150
2019/05/17/23:57:44.852279,150
2019/05/17/23:57:44.869173,150
2019/05/17/23:57:44.886224,151
2019/05/17/23:57:44.904360,151
2019/05/17/23:57:44.922329,151
2019/05/17/23:57:44.939350,151
2019/05/17/23:57:44.957274,151
2019/05/17/23:57:44.975590,151
2019/05/17/23:57:44.992399,151
2019/05/17/23:57:45.010133,151
2019/05/17/23:57:45.030371,152
2019/05/17/23:57:45.047463,152
2019/05/17/23:57:45.064652,152
2019/05/17/23:57:45.083500,152
2019/05/17/23:57:45.100445,152
2019/05/17/23:57:45.114989,153
2019/05/17/23:57:45.132178,152
2019/05/17/23:57:45.149180,152
2019/05/17/23:57:45.166154,151
2019/05/17/23:57:45.184599,151
2019/05/17/23:57:45.202432,153
2019/05/17/23:57:45.218398,151
2019/05/17/23:57:45.236618,151
2019/05/17/23:57:45.253859,149
2019/05/17/23:57:45.270669,150
2019/05/17/23:57:45.287865,150
2019/05/17/23:57:45.304672,148
2019/05/17/23:57:45.322811,148
2019/05/17/23:57:45.340025,147
2019/05/17/23:57:45.358959,147
2019/05/17/23:57:45.377566,148
2019/05/17/23:57:45.394292,147
2019/05/17/23:57:45.413137,147
2019/05/17/23:57:45.431190,147
2019/05/17/23:57:45.449416,148
2019/05/17/23:57:45.465351,148
2019/05/17/23:57:45.483354,148
2019/05/17/23:57:45.500521,149
2019/05/17/23:57:45.518683,149
2019/05/17/23:57:45.536896,149
2019/05/17/23:57:45.553492,149
2019/05/17/23:57:45.570846,149
2019/05/17/23:57:45.589148,150
2019/05/17/23:57:45.608704,149
2019/05/17/23:57:45.625289,149
2019/05/17/23:57:45.642173,149
2019/05/17/23:57:45.659351,149
2019/05/17/23:57:45.677727,150
2019/05/17/23:57:45.695532,148
2019/05/17/23:57:45.711430,149
2019/05/17/23:57:45.728904,150
2019/05/17/23:57:45.747053,150
2019/05/17/23:57:45.765494,150
2019/05/17/23:57:45.781456,149
2019/05/17/23:57:45.799738,149
2019/05/17/23:57:45.817387,150
2019/05/17/23:57:45.835502,150
2019/05/17/23:57:45.851574,150
2019/05/17/23:57:45.868708,150
2019/05/17/23:57:45.886865,151
2019/05/17/23:57:45.905053,151
2019/05/17/23:57:45.922129,151
2019/05/17/23:57:45.939476,151
2019/05/17/23:57:45.956510,151
2019/05/17/23:57:45.974817,151
2019/05/17/23:57:45.991467,153
2019/05/17/23:57:46.010897,153
2019/05/17/23:57:46.028928,152
2019/05/17/23:57:46.046901,152
2019/05/17/23:57:46.066372,152
2019/05/17/23:57:46.085241,153
2019/05/17/23:57:46.102270,153
2019/05/17/23:57:46.119923,152
2019/05/17/23:57:46.137489,152
2019/05/17/23:57:46.154500,152
2019/05/17/23:57:46.172441,152
2019/05/17/23:57:46.191616,153
2019/05/17/23:57:46.207788,153
2019/05/17/23:57:46.224961,153
2019/05/17/23:57:46.242077,153
2019/05/17/23:57:46.259379,154
2019/05/17/23:57:46.277528,154
2019/05/17/23:57:46.295964,154
2019/05/17/23:57:46.312535,154
2019/05/17/23:57:46.330721,153
2019/05/17/23:57:46.348274,153
2019/05/17/23:57:46.366674,153
2019/05/17/23:57:46.383951,152
2019/05/17/23:57:46.402270,152
2019/05/17/23:57:46.419345,149
2019/05/17/23:57:46.436214,149
2019/05/17/23:57:46.453459,149
2019/05/17/23:57:46.470313,146
2019/05/17/23:57:46.487581,147
2019/05/17/23:57:46.506308,143
2019/05/17/23:57:46.520835,144
2019/05/17/23:57:46.537979,144
2019/05/17/23:57:46.552197,142
2019/05/17/23:57:46.569341,143
2019/05/17/23:57:46.588035,142
2019/05/17/23:57:46.606367,143
2019/05/17/23:57:46.624351,143
2019/05/17/23:57:46.642480,143
2019/05/17/23:57:46.660241,143
2019/05/17/23:57:46.677165,144
2019/05/17/23:57:46.694377,146
2019/05/17/23:57:46.711942,145
2019/05/17/23:57:46.729615,145
2019/05/17/23:57:46.747195,146
2019/05/17/23:57:46.764440,147
2019/05/17/23:57:46.781512,149
2019/05/17/23:57:46.798737,150
2019/05/17/23:57:46.817487,150
2019/05/17/23:57:46.834449,149
2019/05/17/23:57:46.851590,151
2019/05/17/23:57:46.870343,151
2019/05/17/23:57:46.889337,151
2019/05/17/23:57:46.908517,151
2019/05/17/23:57:46.924608,151
2019/05/17/23:57:46.942997,152
2019/05/17/23:57:46.961232,152
