time,.data
2019/05/17/23:57:23.064811,151
2019/05/17/23:57:23.081707,155
2019/05/17/23:57:23.099821,156
2019/05/17/23:57:23.116710,158
2019/05/17/23:57:23.134894,157
2019/05/17/23:57:23.151942,156
2019/05/17/23:57:23.170126,159
2019/05/17/23:57:23.187121,160
2019/05/17/23:57:23.203848,158
2019/05/17/23:57:23.222068,157
2019/05/17/23:57:23.240618,157
2019/05/17/23:57:23.257805,156
2019/05/17/23:57:23.275782,156
2019/05/17/23:57:23.294014,155
2019/05/17/23:57:23.311420,154
2019/05/17/23:57:23.328763,153
2019/05/17/23:57:23.341463,153
2019/05/17/23:57:23.359608,153
2019/05/17/23:57:23.376831,152
2019/05/17/23:57:23.393854,151
2019/05/17/23:57:23.410909,151
2019/05/17/23:57:23.429893,150
2019/05/17/23:57:23.446943,150
2019/05/17/23:57:23.464066,149
2019/05/17/23:57:23.482332,151
2019/05/17/23:57:23.499287,150
2019/05/17/23:57:23.516316,150
2019/05/17/23:57:23.533209,149
2019/05/17/23:57:23.551269,148
2019/05/17/23:57:23.568380,148
2019/05/17/23:57:23.586544,147
2019/05/17/23:57:23.604436,147
2019/05/17/23:57:23.621540,147
2019/05/17/23:57:23.640438,146
2019/05/17/23:57:23.658615,146
2019/05/17/23:57:23.675731,146
2019/05/17/23:57:23.692574,145
2019/05/17/23:57:23.709421,145
2019/05/17/23:57:23.728418,145
2019/05/17/23:57:23.745060,144
2019/05/17/23:57:23.763430,146
2019/05/17/23:57:23.781488,146
2019/05/17/23:57:23.799527,145
2019/05/17/23:57:23.817965,145
2019/05/17/23:57:23.834832,145
2019/05/17/23:57:23.854628,148
2019/05/17/23:57:23.871544,148
2019/05/17/23:57:23.891048,151
2019/05/17/23:57:23.907954,150
2019/05/17/23:57:23.926000,150
2019/05/17/23:57:23.943939,152
2019/05/17/23:57:23.962280,151
2019/05/17/23:57:23.979552,151
2019/05/17/23:57:23.997720,150
2019/05/17/23:57:24.014888,150
2019/05/17/23:57:24.033020,149
2019/05/17/23:57:24.050458,149
2019/05/17/23:57:24.068347,148
2019/05/17/23:57:24.085354,148
2019/05/17/23:57:24.102456,147
2019/05/17/23:57:24.120543,147
2019/05/17/23:57:24.138957,149
2019/05/17/23:57:24.156585,150
2019/05/17/23:57:24.173614,150
2019/05/17/23:57:24.190491,151
2019/05/17/23:57:24.208626,150
2019/05/17/23:57:24.230417,150
2019/05/17/23:57:24.248620,149
2019/05/17/23:57:24.265434,149
2019/05/17/23:57:24.283540,151
2019/05/17/23:57:24.300576,150
2019/05/17/23:57:24.318657,150
2019/05/17/23:57:24.335665,151
2019/05/17/23:57:24.352608,151
2019/05/17/23:57:24.370517,151
2019/05/17/23:57:24.387539,151
2019/05/17/23:57:24.405759,151
2019/05/17/23:57:24.421542,150
2019/05/17/23:57:24.439666,150
2019/05/17/23:57:24.456011,150
2019/05/17/23:57:24.475182,149
2019/05/17/23:57:24.493443,150
2019/05/17/23:57:24.511529,149
2019/05/17/23:57:24.528757,149
2019/05/17/23:57:24.545936,148
2019/05/17/23:57:24.563085,148
2019/05/17/23:57:24.581356,149
2019/05/17/23:57:24.599506,149
2019/05/17/23:57:24.617509,148
2019/05/17/23:57:24.635140,148
2019/05/17/23:57:24.653732,148
2019/05/17/23:57:24.670177,148
2019/05/17/23:57:24.687493,148
2019/05/17/23:57:24.704589,147
2019/05/17/23:57:24.722514,148
2019/05/17/23:57:24.740778,148
2019/05/17/23:57:24.758765,148
2019/05/17/23:57:24.774980,148
2019/05/17/23:57:24.794386,147
2019/05/17/23:57:24.811672,146
2019/05/17/23:57:24.828700,147
2019/05/17/23:57:24.846027,147
2019/05/17/23:57:24.864314,146
2019/05/17/23:57:24.882729,145
2019/05/17/23:57:24.900881,145
2019/05/17/23:57:24.918833,145
2019/05/17/23:57:24.936820,145
2019/05/17/23:57:24.955524,144
2019/05/17/23:57:24.971453,145
2019/05/17/23:57:24.988893,145
2019/05/17/23:57:25.006290,147
2019/05/17/23:57:25.024489,147
2019/05/17/23:57:25.041649,146
2019/05/17/23:57:25.059811,149
2019/05/17/23:57:25.077747,148
2019/05/17/23:57:25.094928,148
2019/05/17/23:57:25.113051,147
2019/05/17/23:57:25.131477,147
2019/05/17/23:57:25.149681,151
2019/05/17/23:57:25.166698,150
2019/05/17/23:57:25.183681,152
2019/05/17/23:57:25.200505,151
2019/05/17/23:57:25.218583,151
2019/05/17/23:57:25.236617,152
2019/05/17/23:57:25.254146,152
2019/05/17/23:57:25.271074,151
2019/05/17/23:57:25.290445,151
2019/05/17/23:57:25.307541,150
2019/05/17/23:57:25.325727,150
2019/05/17/23:57:25.343893,150
2019/05/17/23:57:25.361820,149
2019/05/17/23:57:25.379244,149
2019/05/17/23:57:25.398731,149
2019/05/17/23:57:25.416920,148
2019/05/17/23:57:25.432688,148
2019/05/17/23:57:25.450839,147
2019/05/17/23:57:25.467770,147
2019/05/17/23:57:25.486942,147
2019/05/17/23:57:25.505530,147
2019/05/17/23:57:25.523826,146
2019/05/17/23:57:25.540862,148
2019/05/17/23:57:25.554736,148
2019/05/17/23:57:25.571910,147
2019/05/17/23:57:25.589441,147
2019/05/17/23:57:25.606916,147
2019/05/17/23:57:25.625406,146
2019/05/17/23:57:25.643824,146
2019/05/17/23:57:25.659842,145
2019/05/17/23:57:25.678697,145
2019/05/17/23:57:25.696038,145
2019/05/17/23:57:25.715277,145
2019/05/17/23:57:25.732717,145
2019/05/17/23:57:25.749458,145
2019/05/17/23:57:25.767503,145
2019/05/17/23:57:25.785462,146
2019/05/17/23:57:25.803636,145
2019/05/17/23:57:25.820794,147
2019/05/17/23:57:25.837691,149
2019/05/17/23:57:25.855996,148
2019/05/17/23:57:25.874175,151
2019/05/17/23:57:25.892417,150
2019/05/17/23:57:25.909983,150
2019/05/17/23:57:25.928399,154
2019/05/17/23:57:25.946553,153
2019/05/17/23:57:25.964295,156
2019/05/17/23:57:25.982063,155
2019/05/17/23:57:25.999488,153
2019/05/17/23:57:26.016886,155
2019/05/17/23:57:26.033657,154
2019/05/17/23:57:26.052537,155
2019/05/17/23:57:26.069233,155
2019/05/17/23:57:26.085928,154
2019/05/17/23:57:26.104935,154
2019/05/17/23:57:26.123217,153
2019/05/17/23:57:26.140600,153
2019/05/17/23:57:26.158922,152
2019/05/17/23:57:26.177321,152
2019/05/17/23:57:26.196592,151
2019/05/17/23:57:26.213891,151
2019/05/17/23:57:26.230714,151
2019/05/17/23:57:26.247887,150
2019/05/17/23:57:26.265869,152
2019/05/17/23:57:26.283961,151
2019/05/17/23:57:26.301106,151
2019/05/17/23:57:26.318205,150
2019/05/17/23:57:26.335684,149
2019/05/17/23:57:26.352761,151
2019/05/17/23:57:26.370353,152
2019/05/17/23:57:26.388425,152
2019/05/17/23:57:26.406775,151
2019/05/17/23:57:26.423906,150
2019/05/17/23:57:26.442204,151
2019/05/17/23:57:26.460359,151
2019/05/17/23:57:26.477341,149
2019/05/17/23:57:26.494514,149
2019/05/17/23:57:26.512604,148
2019/05/17/23:57:26.529910,148
2019/05/17/23:57:26.546869,148
