time,.data
2019/05/17/23:55:38.207813,206
2019/05/17/23:55:38.223987,206
2019/05/17/23:55:38.241111,206
2019/05/17/23:55:38.259350,205
2019/05/17/23:55:38.277462,205
2019/05/17/23:55:38.294542,205
2019/05/17/23:55:38.312616,205
2019/05/17/23:55:38.330387,206
2019/05/17/23:55:38.349468,206
2019/05/17/23:55:38.366847,206
2019/05/17/23:55:38.382896,204
2019/05/17/23:55:38.401023,204
2019/05/17/23:55:38.418167,203
2019/05/17/23:55:38.437651,204
2019/05/17/23:55:38.455818,204
2019/05/17/23:55:38.473993,202
2019/05/17/23:55:38.492539,204
2019/05/17/23:55:38.509421,204
2019/05/17/23:55:38.527057,205
2019/05/17/23:55:38.545635,205
2019/05/17/23:55:38.562661,203
2019/05/17/23:55:38.580950,203
2019/05/17/23:55:38.598030,203
2019/05/17/23:55:38.615021,203
2019/05/17/23:55:38.627981,203
2019/05/17/23:55:38.646100,203
2019/05/17/23:55:38.664329,204
2019/05/17/23:55:38.681296,204
2019/05/17/23:55:38.698956,204
2019/05/17/23:55:38.718059,204
2019/05/17/23:55:38.734138,203
2019/05/17/23:55:38.751092,203
2019/05/17/23:55:38.770584,204
2019/05/17/23:55:38.787408,204
2019/05/17/23:55:38.805131,204
2019/05/17/23:55:38.821203,204
2019/05/17/23:55:38.838962,204
2019/05/17/23:55:38.856266,205
2019/05/17/23:55:38.873127,204
2019/05/17/23:55:38.891024,204
2019/05/17/23:55:38.907881,203
2019/05/17/23:55:38.926036,203
2019/05/17/23:55:38.943925,203
2019/05/17/23:55:38.961697,203
2019/05/17/23:55:38.980871,203
2019/05/17/23:55:38.998031,203
2019/05/17/23:55:39.015194,203
2019/05/17/23:55:39.034504,203
2019/05/17/23:55:39.051664,203
2019/05/17/23:55:39.068682,203
2019/05/17/23:55:39.088109,203
2019/05/17/23:55:39.104007,204
2019/05/17/23:55:39.121179,203
2019/05/17/23:55:39.138558,204
2019/05/17/23:55:39.156639,203
2019/05/17/23:55:39.173962,203
2019/05/17/23:55:39.192007,204
2019/05/17/23:55:39.208065,203
2019/05/17/23:55:39.225135,203
2019/05/17/23:55:39.243289,202
2019/05/17/23:55:39.260482,202
2019/05/17/23:55:39.277173,202
2019/05/17/23:55:39.296778,203
2019/05/17/23:55:39.314176,202
2019/05/17/23:55:39.332976,202
2019/05/17/23:55:39.349813,202
2019/05/17/23:55:39.366877,203
2019/05/17/23:55:39.384948,204
2019/05/17/23:55:39.402049,204
2019/05/17/23:55:39.419463,204
2019/05/17/23:55:39.438038,204
2019/05/17/23:55:39.457384,204
2019/05/17/23:55:39.476212,204
2019/05/17/23:55:39.493961,205
2019/05/17/23:55:39.511095,206
2019/05/17/23:55:39.530065,205
2019/05/17/23:55:39.548218,204
2019/05/17/23:55:39.566665,204
2019/05/17/23:55:39.583816,204
2019/05/17/23:55:39.602996,202
2019/05/17/23:55:39.622400,203
2019/05/17/23:55:39.639612,200
2019/05/17/23:55:39.656923,200
2019/05/17/23:55:39.676000,201
2019/05/17/23:55:39.693121,201
2019/05/17/23:55:39.710112,201
2019/05/17/23:55:39.727945,199
2019/05/17/23:55:39.746740,199
2019/05/17/23:55:39.763473,201
2019/05/17/23:55:39.780416,201
2019/05/17/23:55:39.798754,201
2019/05/17/23:55:39.811431,201
2019/05/17/23:55:39.829475,200
2019/05/17/23:55:39.847876,202
2019/05/17/23:55:39.864575,202
2019/05/17/23:55:39.877269,202
2019/05/17/23:55:39.896613,203
2019/05/17/23:55:39.914704,203
2019/05/17/23:55:39.932974,203
2019/05/17/23:55:39.949352,203
2019/05/17/23:55:39.968398,203
2019/05/17/23:55:39.986096,204
2019/05/17/23:55:40.003968,204
2019/05/17/23:55:40.021055,206
2019/05/17/23:55:40.038795,207
2019/05/17/23:55:40.057071,207
2019/05/17/23:55:40.073387,207
2019/05/17/23:55:40.091656,207
2019/05/17/23:55:40.109784,207
2019/05/17/23:55:40.128110,207
2019/05/17/23:55:40.144858,208
2019/05/17/23:55:40.162619,207
2019/05/17/23:55:40.180412,207
2019/05/17/23:55:40.197144,206
2019/05/17/23:55:40.215228,206
2019/05/17/23:55:40.232248,206
2019/05/17/23:55:40.251692,208
2019/05/17/23:55:40.268752,208
2019/05/17/23:55:40.286803,209
2019/05/17/23:55:40.303945,208
2019/05/17/23:55:40.320085,208
2019/05/17/23:55:40.338430,209
2019/05/17/23:55:40.355468,209
2019/05/17/23:55:40.373787,207
2019/05/17/23:55:40.391285,207
2019/05/17/23:55:40.408281,204
2019/05/17/23:55:40.425379,204
2019/05/17/23:55:40.442264,204
2019/05/17/23:55:40.460398,201
2019/05/17/23:55:40.477649,203
2019/05/17/23:55:40.496017,200
2019/05/17/23:55:40.513650,200
2019/05/17/23:55:40.531095,202
2019/05/17/23:55:40.547840,200
2019/05/17/23:55:40.564842,200
2019/05/17/23:55:40.582845,198
2019/05/17/23:55:40.599975,199
2019/05/17/23:55:40.617219,200
2019/05/17/23:55:40.635036,201
2019/05/17/23:55:40.654007,203
2019/05/17/23:55:40.670878,203
2019/05/17/23:55:40.689221,203
2019/05/17/23:55:40.706938,205
2019/05/17/23:55:40.724032,205
2019/05/17/23:55:40.740878,205
2019/05/17/23:55:40.759765,206
2019/05/17/23:55:40.776481,206
2019/05/17/23:55:40.793468,206
2019/05/17/23:55:40.811652,205
2019/05/17/23:55:40.828513,205
2019/05/17/23:55:40.845685,204
2019/05/17/23:55:40.862946,206
2019/05/17/23:55:40.881822,206
2019/05/17/23:55:40.898940,204
2019/05/17/23:55:40.919310,205
2019/05/17/23:55:40.937603,204
2019/05/17/23:55:40.954744,204
2019/05/17/23:55:40.972113,205
2019/05/17/23:55:40.990680,205
2019/05/17/23:55:41.007902,205
2019/05/17/23:55:41.022889,204
2019/05/17/23:55:41.041126,205
2019/05/17/23:55:41.058361,206
2019/05/17/23:55:41.075949,206
2019/05/17/23:55:41.094332,205
2019/05/17/23:55:41.111753,205
2019/05/17/23:55:41.130034,205
2019/05/17/23:55:41.145967,205
2019/05/17/23:55:41.163973,205
2019/05/17/23:55:41.180066,205
2019/05/17/23:55:41.198232,205
2019/05/17/23:55:41.215590,205
2019/05/17/23:55:41.232116,205
2019/05/17/23:55:41.249269,206
2019/05/17/23:55:41.266830,204
2019/05/17/23:55:41.285075,205
2019/05/17/23:55:41.302073,205
2019/05/17/23:55:41.320178,204
2019/05/17/23:55:41.339725,204
2019/05/17/23:55:41.356619,203
2019/05/17/23:55:41.373929,203
2019/05/17/23:55:41.390008,203
2019/05/17/23:55:41.409692,202
2019/05/17/23:55:41.425842,202
2019/05/17/23:55:41.443846,202
2019/05/17/23:55:41.461946,204
2019/05/17/23:55:41.480204,204
2019/05/17/23:55:41.499857,204
2019/05/17/23:55:41.517996,204
2019/05/17/23:55:41.535048,203
2019/05/17/23:55:41.553143,204
2019/05/17/23:55:41.571608,203
2019/05/17/23:55:41.588856,203
2019/05/17/23:55:41.607410,203
2019/05/17/23:55:41.624857,203
2019/05/17/23:55:41.639866,203
2019/05/17/23:55:41.656966,203
2019/05/17/23:55:41.674536,204
2019/05/17/23:55:41.694120,204
2019/05/17/23:55:41.709972,201
2019/05/17/23:55:41.727229,202
2019/05/17/23:55:41.744192,202
2019/05/17/23:55:41.762143,202
2019/05/17/23:55:41.779234,202
2019/05/17/23:55:41.796220,200
2019/05/17/23:55:41.814737,201
2019/05/17/23:55:41.831682,202
2019/05/17/23:55:41.850022,202
2019/05/17/23:55:41.867006,202
2019/05/17/23:55:41.884143,202
2019/05/17/23:55:41.901121,202
2019/05/17/23:55:41.919195,203
2019/05/17/23:55:41.936453,203
2019/05/17/23:55:41.954589,203
2019/05/17/23:55:41.972810,205
2019/05/17/23:55:41.989864,205
2019/05/17/23:55:42.007460,205
2019/05/17/23:55:42.024492,204
2019/05/17/23:55:42.042706,204
2019/05/17/23:55:42.060827,206
2019/05/17/23:55:42.078517,206
2019/05/17/23:55:42.095612,206
2019/05/17/23:55:42.113941,206
2019/05/17/23:55:42.130866,206
2019/05/17/23:55:42.148776,206
2019/05/17/23:55:42.166013,206
2019/05/17/23:55:42.184403,207
2019/05/17/23:55:42.201536,207
2019/05/17/23:55:42.219564,207
2019/05/17/23:55:42.236939,207
2019/05/17/23:55:42.251886,206
2019/05/17/23:55:42.268724,206
2019/05/17/23:55:42.285973,206
2019/05/17/23:55:42.303949,206
2019/05/17/23:55:42.320878,206
2019/05/17/23:55:42.338058,206
2019/05/17/23:55:42.355671,205
2019/05/17/23:55:42.372842,205
2019/05/17/23:55:42.389414,204
2019/05/17/23:55:42.408860,203
2019/05/17/23:55:42.426863,203
2019/05/17/23:55:42.444020,201
2019/05/17/23:55:42.463436,201
2019/05/17/23:55:42.481591,197
2019/05/17/23:55:42.499689,198
2019/05/17/23:55:42.518012,200
2019/05/17/23:55:42.535113,200
2019/05/17/23:55:42.553162,201
2019/05/17/23:55:42.572630,198
2019/05/17/23:55:42.590671,199
2019/05/17/23:55:42.607913,197
2019/05/17/23:55:42.626008,198
2019/05/17/23:55:42.643155,199
2019/05/17/23:55:42.661520,200
2019/05/17/23:55:42.678856,200
2019/05/17/23:55:42.697033,200
2019/05/17/23:55:42.716109,201
2019/05/17/23:55:42.733632,201
2019/05/17/23:55:42.750514,202
2019/05/17/23:55:42.767888,202
2019/05/17/23:55:42.784765,203
2019/05/17/23:55:42.801821,203
2019/05/17/23:55:42.820366,203
2019/05/17/23:55:42.838644,203
2019/05/17/23:55:42.855817,204
2019/05/17/23:55:42.872687,204
2019/05/17/23:55:42.890163,204
2019/05/17/23:55:42.908515,204
2019/05/17/23:55:42.926329,204
2019/05/17/23:55:42.943092,204
2019/05/17/23:55:42.962914,207
2019/05/17/23:55:42.979583,207
2019/05/17/23:55:42.998922,207
2019/05/17/23:55:43.017176,207
2019/05/17/23:55:43.034991,207
2019/05/17/23:55:43.052120,207
2019/05/17/23:55:43.070199,207
2019/05/17/23:55:43.089737,207
2019/05/17/23:55:43.106583,207
2019/05/17/23:55:43.120231,206
2019/05/17/23:55:43.139179,206
2019/05/17/23:55:43.156777,206
2019/05/17/23:55:43.173990,205
2019/05/17/23:55:43.191497,205
2019/05/17/23:55:43.208926,203
2019/05/17/23:55:43.225997,203
2019/05/17/23:55:43.243985,203
2019/05/17/23:55:43.262202,203
2019/05/17/23:55:43.279258,203
2019/05/17/23:55:43.296659,201
2019/05/17/23:55:43.313911,201
2019/05/17/23:55:43.331240,203
2019/05/17/23:55:43.347954,200
2019/05/17/23:55:43.366061,201
2019/05/17/23:55:43.382198,199
2019/05/17/23:55:43.400110,200
2019/05/17/23:55:43.418949,200
2019/05/17/23:55:43.436076,201
2019/05/17/23:55:43.453362,201
2019/05/17/23:55:43.474011,203
2019/05/17/23:55:43.490273,203
2019/05/17/23:55:43.508459,203
2019/05/17/23:55:43.526783,204
2019/05/17/23:55:43.543612,204
2019/05/17/23:55:43.561758,203
2019/05/17/23:55:43.580141,204
2019/05/17/23:55:43.597956,202
2019/05/17/23:55:43.616040,202
2019/05/17/23:55:43.633696,204
2019/05/17/23:55:43.650040,202
2019/05/17/23:55:43.668954,202
2019/05/17/23:55:43.686247,200
2019/05/17/23:55:43.704971,200
2019/05/17/23:55:43.722044,200
2019/05/17/23:55:43.740357,199
2019/05/17/23:55:43.758451,199
2019/05/17/23:55:43.775904,198
2019/05/17/23:55:43.792914,199
2019/05/17/23:55:43.810927,199
2019/05/17/23:55:43.827811,200
2019/05/17/23:55:43.846113,200
2019/05/17/23:55:43.863142,200
2019/05/17/23:55:43.881121,201
2019/05/17/23:55:43.898975,201
2019/05/17/23:55:43.915909,201
2019/05/17/23:55:43.934351,201
2019/05/17/23:55:43.951764,202
2019/05/17/23:55:43.970124,202
2019/05/17/23:55:43.985927,202
2019/05/17/23:55:44.003113,202
2019/05/17/23:55:44.021331,202
2019/05/17/23:55:44.038332,202
2019/05/17/23:55:44.055527,202
2019/05/17/23:55:44.073195,202
2019/05/17/23:55:44.089939,202
2019/05/17/23:55:44.106775,201
2019/05/17/23:55:44.123880,201
2019/05/17/23:55:44.142184,201
2019/05/17/23:55:44.160161,201
2019/05/17/23:55:44.175992,201
2019/05/17/23:55:44.194712,202
2019/05/17/23:55:44.211948,202
2019/05/17/23:55:44.228837,204
2019/05/17/23:55:44.246078,204
2019/05/17/23:55:44.263313,204
2019/05/17/23:55:44.279933,204
