time,.data
2019/05/17/23:56:23.045370,172
2019/05/17/23:56:23.063379,172
2019/05/17/23:56:23.080565,171
2019/05/17/23:56:23.097949,175
2019/05/17/23:56:23.111563,174
2019/05/17/23:56:23.128836,174
2019/05/17/23:56:23.146905,177
2019/05/17/23:56:23.163817,177
2019/05/17/23:56:23.181877,179
2019/05/17/23:56:23.198900,178
2019/05/17/23:56:23.215940,178
2019/05/17/23:56:23.233994,180
2019/05/17/23:56:23.252542,179
2019/05/17/23:56:23.269188,179
2019/05/17/23:56:23.287331,178
2019/05/17/23:56:23.304305,178
2019/05/17/23:56:23.321467,178
2019/05/17/23:56:23.337615,178
2019/05/17/23:56:23.356852,177
2019/05/17/23:56:23.374064,176
2019/05/17/23:56:23.392045,174
2019/05/17/23:56:23.409248,174
2019/05/17/23:56:23.426116,173
2019/05/17/23:56:23.444966,172
2019/05/17/23:56:23.462854,172
2019/05/17/23:56:23.480933,172
2019/05/17/23:56:23.500351,171
2019/05/17/23:56:23.518398,173
2019/05/17/23:56:23.536863,172
2019/05/17/23:56:23.553805,172
2019/05/17/23:56:23.571253,171
2019/05/17/23:56:23.591727,171
2019/05/17/23:56:23.609560,170
2019/05/17/23:56:23.626594,170
2019/05/17/23:56:23.644587,170
2019/05/17/23:56:23.661612,170
2019/05/17/23:56:23.679928,169
2019/05/17/23:56:23.696980,170
2019/05/17/23:56:23.715028,171
2019/05/17/23:56:23.733043,171
2019/05/17/23:56:23.750029,170
2019/05/17/23:56:23.769420,170
2019/05/17/23:56:23.785322,170
2019/05/17/23:56:23.803519,170
2019/05/17/23:56:23.822654,172
2019/05/17/23:56:23.840481,171
2019/05/17/23:56:23.859150,171
2019/05/17/23:56:23.876973,173
2019/05/17/23:56:23.894078,172
2019/05/17/23:56:23.912532,175
2019/05/17/23:56:23.930567,175
2019/05/17/23:56:23.948332,174
2019/05/17/23:56:23.966358,177
2019/05/17/23:56:23.983419,176
2019/05/17/23:56:24.000524,178
2019/05/17/23:56:24.018402,179
2019/05/17/23:56:24.036555,178
2019/05/17/23:56:24.054798,179
2019/05/17/23:56:24.072665,178
2019/05/17/23:56:24.089577,177
2019/05/17/23:56:24.106546,177
2019/05/17/23:56:24.124835,176
2019/05/17/23:56:24.142314,175
2019/05/17/23:56:24.160352,174
2019/05/17/23:56:24.176586,174
2019/05/17/23:56:24.195211,173
2019/05/17/23:56:24.212120,174
2019/05/17/23:56:24.229860,173
2019/05/17/23:56:24.247181,172
2019/05/17/23:56:24.264291,173
2019/05/17/23:56:24.282214,173
2019/05/17/23:56:24.300295,175
2019/05/17/23:56:24.318173,174
2019/05/17/23:56:24.335345,173
2019/05/17/23:56:24.353183,176
2019/05/17/23:56:24.370146,176
2019/05/17/23:56:24.388250,177
2019/05/17/23:56:24.406308,177
2019/05/17/23:56:24.422245,176
2019/05/17/23:56:24.441495,177
2019/05/17/23:56:24.459773,176
2019/05/17/23:56:24.477885,176
2019/05/17/23:56:24.496393,175
2019/05/17/23:56:24.512175,174
2019/05/17/23:56:24.530362,174
2019/05/17/23:56:24.547833,173
2019/05/17/23:56:24.565087,172
2019/05/17/23:56:24.582287,172
2019/05/17/23:56:24.599134,172
2019/05/17/23:56:24.616115,171
2019/05/17/23:56:24.633496,171
2019/05/17/23:56:24.651721,171
2019/05/17/23:56:24.670100,170
2019/05/17/23:56:24.689421,170
2019/05/17/23:56:24.707165,170
2019/05/17/23:56:24.724328,170
2019/05/17/23:56:24.741293,170
2019/05/17/23:56:24.759335,169
2019/05/17/23:56:24.777358,170
2019/05/17/23:56:24.795265,170
2019/05/17/23:56:24.812444,170
2019/05/17/23:56:24.825664,169
2019/05/17/23:56:24.843829,169
2019/05/17/23:56:24.860861,169
2019/05/17/23:56:24.877515,168
2019/05/17/23:56:24.896365,168
2019/05/17/23:56:24.914126,168
2019/05/17/23:56:24.932264,167
2019/05/17/23:56:24.949875,166
2019/05/17/23:56:24.968097,166
2019/05/17/23:56:24.986141,166
2019/05/17/23:56:25.003298,166
2019/05/17/23:56:25.021556,166
2019/05/17/23:56:25.039671,165
2019/05/17/23:56:25.056870,165
2019/05/17/23:56:25.076109,168
2019/05/17/23:56:25.093350,168
2019/05/17/23:56:25.110313,168
2019/05/17/23:56:25.128477,171
2019/05/17/23:56:25.145653,171
2019/05/17/23:56:25.163532,175
2019/05/17/23:56:25.180596,174
2019/05/17/23:56:25.197488,174
2019/05/17/23:56:25.214617,178
2019/05/17/23:56:25.232344,176
2019/05/17/23:56:25.249562,178
2019/05/17/23:56:25.267706,177
2019/05/17/23:56:25.284525,176
2019/05/17/23:56:25.301592,178
2019/05/17/23:56:25.318829,178
2019/05/17/23:56:25.336699,177
2019/05/17/23:56:25.354797,176
2019/05/17/23:56:25.371724,175
2019/05/17/23:56:25.388740,174
2019/05/17/23:56:25.406676,173
2019/05/17/23:56:25.423792,172
2019/05/17/23:56:25.441905,172
2019/05/17/23:56:25.458895,171
