time,.data
2019/05/17/23:57:22.312163,155
2019/05/17/23:57:22.330569,155
2019/05/17/23:57:22.347418,152
2019/05/17/23:57:22.365298,154
2019/05/17/23:57:22.382220,154
2019/05/17/23:57:22.399238,152
2019/05/17/23:57:22.417349,153
2019/05/17/23:57:22.435447,151
2019/05/17/23:57:22.452378,152
2019/05/17/23:57:22.468194,152
2019/05/17/23:57:22.486267,154
2019/05/17/23:57:22.503352,154
2019/05/17/23:57:22.521424,154
2019/05/17/23:57:22.537416,155
2019/05/17/23:57:22.554332,155
2019/05/17/23:57:22.571800,155
2019/05/17/23:57:22.589164,156
2019/05/17/23:57:22.606434,156
2019/05/17/23:57:22.624734,156
2019/05/17/23:57:22.642233,156
2019/05/17/23:57:22.659365,155
2019/05/17/23:57:22.677261,155
2019/05/17/23:57:22.692255,156
2019/05/17/23:57:22.709109,156
2019/05/17/23:57:22.726382,156
2019/05/17/23:57:22.743213,157
2019/05/17/23:57:22.760496,157
2019/05/17/23:57:22.778682,157
2019/05/17/23:57:22.796375,157
2019/05/17/23:57:22.814213,159
2019/05/17/23:57:22.830902,158
2019/05/17/23:57:22.848028,158
2019/05/17/23:57:22.867250,158
2019/05/17/23:57:22.884651,158
2019/05/17/23:57:22.902268,159
2019/05/17/23:57:22.921360,159
2019/05/17/23:57:22.939462,159
2019/05/17/23:57:22.958282,159
2019/05/17/23:57:22.975364,159
2019/05/17/23:57:22.993020,158
2019/05/17/23:57:23.009915,157
2019/05/17/23:57:23.029346,156
2019/05/17/23:57:23.046658,156
2019/05/17/23:57:23.063605,156
2019/05/17/23:57:23.080574,154
2019/05/17/23:57:23.098673,155
2019/05/17/23:57:23.115631,152
2019/05/17/23:57:23.133508,152
2019/05/17/23:57:23.150643,153
2019/05/17/23:57:23.169009,150
2019/05/17/23:57:23.185877,150
2019/05/17/23:57:23.202661,148
2019/05/17/23:57:23.220825,149
2019/05/17/23:57:23.239423,150
2019/05/17/23:57:23.256591,149
2019/05/17/23:57:23.274486,149
2019/05/17/23:57:23.292672,149
2019/05/17/23:57:23.310256,150
2019/05/17/23:57:23.327463,151
2019/05/17/23:57:23.340347,152
2019/05/17/23:57:23.358474,152
2019/05/17/23:57:23.375396,153
2019/05/17/23:57:23.392533,153
2019/05/17/23:57:23.409799,154
2019/05/17/23:57:23.428604,154
2019/05/17/23:57:23.445560,155
2019/05/17/23:57:23.462804,155
2019/05/17/23:57:23.481165,155
2019/05/17/23:57:23.497943,156
2019/05/17/23:57:23.515076,155
2019/05/17/23:57:23.531962,155
2019/05/17/23:57:23.549976,155
2019/05/17/23:57:23.567184,156
2019/05/17/23:57:23.585278,156
2019/05/17/23:57:23.603229,155
2019/05/17/23:57:23.620287,156
2019/05/17/23:57:23.639317,156
2019/05/17/23:57:23.657432,156
2019/05/17/23:57:23.674248,156
2019/05/17/23:57:23.691294,156
2019/05/17/23:57:23.708301,157
2019/05/17/23:57:23.727201,157
2019/05/17/23:57:23.743920,157
2019/05/17/23:57:23.762262,157
2019/05/17/23:57:23.780344,159
2019/05/17/23:57:23.798344,159
2019/05/17/23:57:23.816782,159
2019/05/17/23:57:23.833442,159
2019/05/17/23:57:23.853471,158
2019/05/17/23:57:23.870400,158
2019/05/17/23:57:23.889696,157
2019/05/17/23:57:23.906855,157
2019/05/17/23:57:23.924807,157
2019/05/17/23:57:23.942854,156
2019/05/17/23:57:23.961051,157
2019/05/17/23:57:23.978350,155
2019/05/17/23:57:23.996529,155
2019/05/17/23:57:24.013687,156
2019/05/17/23:57:24.031693,155
2019/05/17/23:57:24.049350,157
2019/05/17/23:57:24.067240,156
2019/05/17/23:57:24.084120,157
2019/05/17/23:57:24.101281,157
2019/05/17/23:57:24.119433,157
2019/05/17/23:57:24.137825,157
2019/05/17/23:57:24.155373,157
2019/05/17/23:57:24.172382,158
2019/05/17/23:57:24.189397,158
2019/05/17/23:57:24.207456,158
2019/05/17/23:57:24.229260,158
2019/05/17/23:57:24.247464,157
2019/05/17/23:57:24.264267,158
2019/05/17/23:57:24.282318,155
2019/05/17/23:57:24.299435,156
2019/05/17/23:57:24.317319,159
2019/05/17/23:57:24.334463,156
2019/05/17/23:57:24.351412,156
2019/05/17/23:57:24.369152,153
2019/05/17/23:57:24.386281,154
2019/05/17/23:57:24.404526,154
2019/05/17/23:57:24.420386,152
2019/05/17/23:57:24.438436,152
2019/05/17/23:57:24.454666,151
2019/05/17/23:57:24.473982,152
2019/05/17/23:57:24.492279,152
2019/05/17/23:57:24.510282,154
2019/05/17/23:57:24.527571,155
2019/05/17/23:57:24.544823,156
2019/05/17/23:57:24.561798,156
2019/05/17/23:57:24.580196,156
2019/05/17/23:57:24.598323,158
2019/05/17/23:57:24.616301,158
2019/05/17/23:57:24.633941,157
2019/05/17/23:57:24.652465,157
2019/05/17/23:57:24.669052,157
2019/05/17/23:57:24.686235,157
2019/05/17/23:57:24.703413,157
2019/05/17/23:57:24.721357,158
2019/05/17/23:57:24.739510,158
2019/05/17/23:57:24.757522,158
2019/05/17/23:57:24.773699,158
2019/05/17/23:57:24.793082,158
2019/05/17/23:57:24.810365,158
2019/05/17/23:57:24.827505,159
2019/05/17/23:57:24.844679,159
2019/05/17/23:57:24.863156,159
2019/05/17/23:57:24.881486,160
2019/05/17/23:57:24.899716,161
2019/05/17/23:57:24.917666,161
2019/05/17/23:57:24.935527,161
2019/05/17/23:57:24.954229,161
2019/05/17/23:57:24.970324,160
2019/05/17/23:57:24.987774,159
2019/05/17/23:57:25.005023,159
2019/05/17/23:57:25.023383,159
2019/05/17/23:57:25.040421,159
2019/05/17/23:57:25.058742,158
2019/05/17/23:57:25.076463,158
2019/05/17/23:57:25.093680,158
2019/05/17/23:57:25.111793,158
2019/05/17/23:57:25.130121,158
2019/05/17/23:57:25.148507,154
2019/05/17/23:57:25.165375,154
2019/05/17/23:57:25.182498,154
2019/05/17/23:57:25.199254,155
2019/05/17/23:57:25.217371,155
2019/05/17/23:57:25.235421,154
2019/05/17/23:57:25.252761,154
2019/05/17/23:57:25.269876,155
2019/05/17/23:57:25.289103,155
2019/05/17/23:57:25.306299,155
2019/05/17/23:57:25.324501,156
2019/05/17/23:57:25.342688,157
2019/05/17/23:57:25.360700,158
2019/05/17/23:57:25.377915,158
2019/05/17/23:57:25.397324,158
2019/05/17/23:57:25.415719,158
2019/05/17/23:57:25.431439,158
2019/05/17/23:57:25.449666,158
2019/05/17/23:57:25.466629,159
2019/05/17/23:57:25.485669,159
2019/05/17/23:57:25.504384,160
2019/05/17/23:57:25.522496,160
2019/05/17/23:57:25.539738,159
2019/05/17/23:57:25.553332,159
2019/05/17/23:57:25.570620,159
2019/05/17/23:57:25.588216,158
2019/05/17/23:57:25.605534,159
2019/05/17/23:57:25.624268,158
2019/05/17/23:57:25.642618,159
2019/05/17/23:57:25.658581,159
2019/05/17/23:57:25.677650,159
2019/05/17/23:57:25.694653,159
2019/05/17/23:57:25.713967,159
2019/05/17/23:57:25.731604,160
2019/05/17/23:57:25.748341,160
2019/05/17/23:57:25.766320,160
2019/05/17/23:57:25.784335,159
2019/05/17/23:57:25.802418,159
2019/05/17/23:57:25.819554,159
2019/05/17/23:57:25.836555,158
2019/05/17/23:57:25.854799,159
2019/05/17/23:57:25.872891,158
2019/05/17/23:57:25.891152,159
2019/05/17/23:57:25.908847,161
2019/05/17/23:57:25.927143,161
2019/05/17/23:57:25.945437,161
2019/05/17/23:57:25.963119,159
2019/05/17/23:57:25.980915,159
2019/05/17/23:57:25.998354,159
2019/05/17/23:57:26.015665,160
2019/05/17/23:57:26.032396,160
2019/05/17/23:57:26.051281,158
2019/05/17/23:57:26.068104,157
2019/05/17/23:57:26.084721,157
2019/05/17/23:57:26.103734,157
2019/05/17/23:57:26.121987,159
2019/05/17/23:57:26.139373,158
2019/05/17/23:57:26.157594,158
2019/05/17/23:57:26.176163,159
2019/05/17/23:57:26.195371,159
2019/05/17/23:57:26.212719,159
2019/05/17/23:57:26.229551,159
2019/05/17/23:57:26.246662,158
2019/05/17/23:57:26.264723,158
2019/05/17/23:57:26.282782,158
2019/05/17/23:57:26.299898,158
2019/05/17/23:57:26.316925,157
2019/05/17/23:57:26.334174,157
2019/05/17/23:57:26.351397,155
2019/05/17/23:57:26.369042,156
2019/05/17/23:57:26.387211,156
2019/05/17/23:57:26.405497,153
2019/05/17/23:57:26.422672,153
2019/05/17/23:57:26.441012,151
2019/05/17/23:57:26.459261,151
2019/05/17/23:57:26.476178,152
2019/05/17/23:57:26.493269,150
2019/05/17/23:57:26.511367,150
2019/05/17/23:57:26.528616,149
2019/05/17/23:57:26.545735,150
