time,.data
2019/05/17/23:53:00.864681,755
2019/05/17/23:53:00.882677,756
2019/05/17/23:53:00.899539,755
2019/05/17/23:53:00.917353,755
2019/05/17/23:53:00.934151,754
2019/05/17/23:53:00.950958,756
2019/05/17/23:53:00.968470,756
2019/05/17/23:53:00.985849,755
2019/05/17/23:53:01.002880,755
2019/05/17/23:53:01.021051,756
2019/05/17/23:53:01.039265,755
2019/05/17/23:53:01.056302,755
2019/05/17/23:53:01.074192,754
2019/05/17/23:53:01.091387,754
2019/05/17/23:53:01.108397,756
2019/05/17/23:53:01.126614,758
2019/05/17/23:53:01.143486,757
2019/05/17/23:53:01.159058,756
2019/05/17/23:53:01.177230,755
2019/05/17/23:53:01.193770,755
2019/05/17/23:53:01.212157,755
2019/05/17/23:53:01.230197,754
2019/05/17/23:53:01.247043,753
2019/05/17/23:53:01.263959,753
2019/05/17/23:53:01.281088,752
2019/05/17/23:53:01.298352,752
2019/05/17/23:53:01.316676,751
2019/05/17/23:53:01.333485,751
2019/05/17/23:53:01.351682,751
