time,.data
2019/05/17/23:56:57.415190,163
2019/05/17/23:56:57.433486,163
2019/05/17/23:56:57.451026,163
2019/05/17/23:56:57.468587,163
2019/05/17/23:56:57.485355,163
2019/05/17/23:56:57.502323,164
2019/05/17/23:56:57.521349,164
2019/05/17/23:56:57.538129,164
2019/05/17/23:56:57.555906,165
2019/05/17/23:56:57.573685,164
2019/05/17/23:56:57.590447,165
2019/05/17/23:56:57.608892,165
2019/05/17/23:56:57.625585,165
2019/05/17/23:56:57.643709,165
2019/05/17/23:56:57.661843,164
2019/05/17/23:56:57.679524,165
2019/05/17/23:56:57.697525,164
2019/05/17/23:56:57.715561,164
2019/05/17/23:56:57.733944,164
2019/05/17/23:56:57.752146,163
2019/05/17/23:56:57.769217,163
2019/05/17/23:56:57.787300,162
2019/05/17/23:56:57.804533,162
2019/05/17/23:56:57.822867,162
2019/05/17/23:56:57.841263,161
2019/05/17/23:56:57.855329,162
2019/05/17/23:56:57.872442,162
2019/05/17/23:56:57.889535,163
2019/05/17/23:56:57.908186,163
2019/05/17/23:56:57.925273,163
2019/05/17/23:56:57.944178,164
2019/05/17/23:56:57.961836,164
2019/05/17/23:56:57.981305,165
2019/05/17/23:56:57.997782,165
2019/05/17/23:56:58.016254,165
2019/05/17/23:56:58.033272,165
2019/05/17/23:56:58.051335,164
2019/05/17/23:56:58.069173,164
2019/05/17/23:56:58.086435,164
2019/05/17/23:56:58.103565,162
2019/05/17/23:56:58.120337,164
2019/05/17/23:56:58.138247,161
2019/05/17/23:56:58.156092,162
2019/05/17/23:56:58.174275,162
2019/05/17/23:56:58.187942,160
2019/05/17/23:56:58.206227,160
2019/05/17/23:56:58.225140,158
2019/05/17/23:56:58.242218,158
2019/05/17/23:56:58.259331,159
2019/05/17/23:56:58.278163,160
2019/05/17/23:56:58.295365,160
2019/05/17/23:56:58.313455,160
2019/05/17/23:56:58.330304,161
2019/05/17/23:56:58.348397,161
2019/05/17/23:56:58.365414,161
2019/05/17/23:56:58.383688,163
2019/05/17/23:56:58.400726,165
2019/05/17/23:56:58.418139,165
2019/05/17/23:56:58.435936,165
2019/05/17/23:56:58.454500,166
2019/05/17/23:56:58.473244,166
2019/05/17/23:56:58.491263,165
2019/05/17/23:56:58.508172,165
2019/05/17/23:56:58.526350,166
2019/05/17/23:56:58.544147,167
2019/05/17/23:56:58.561013,167
2019/05/17/23:56:58.579348,167
2019/05/17/23:56:58.597574,167
2019/05/17/23:56:58.614604,167
2019/05/17/23:56:58.631926,167
2019/05/17/23:56:58.649068,167
2019/05/17/23:56:58.666178,167
2019/05/17/23:56:58.683281,167
2019/05/17/23:56:58.701154,167
2019/05/17/23:56:58.721266,167
2019/05/17/23:56:58.738195,167
2019/05/17/23:56:58.756287,167
2019/05/17/23:56:58.772467,168
2019/05/17/23:56:58.790170,168
2019/05/17/23:56:58.807566,168
2019/05/17/23:56:58.825759,167
2019/05/17/23:56:58.842555,167
2019/05/17/23:56:58.860250,167
2019/05/17/23:56:58.877895,165
2019/05/17/23:56:58.895303,165
2019/05/17/23:56:58.912250,163
2019/05/17/23:56:58.930687,163
2019/05/17/23:56:58.947680,164
2019/05/17/23:56:58.965661,160
2019/05/17/23:56:58.982755,160
2019/05/17/23:56:59.000974,158
2019/05/17/23:56:59.020200,158
2019/05/17/23:56:59.038007,161
2019/05/17/23:56:59.054493,159
2019/05/17/23:56:59.072131,159
2019/05/17/23:56:59.089300,158
2019/05/17/23:56:59.107366,159
2019/05/17/23:56:59.126516,159
2019/05/17/23:56:59.144578,161
2019/05/17/23:56:59.161268,161
2019/05/17/23:56:59.179434,161
2019/05/17/23:56:59.196394,162
2019/05/17/23:56:59.214818,162
2019/05/17/23:56:59.233024,162
2019/05/17/23:56:59.251292,163
2019/05/17/23:56:59.267216,164
2019/05/17/23:56:59.280885,165
2019/05/17/23:56:59.298682,165
2019/05/17/23:56:59.316988,166
2019/05/17/23:56:59.334305,167
2019/05/17/23:56:59.352342,166
2019/05/17/23:56:59.365411,167
2019/05/17/23:56:59.381594,167
2019/05/17/23:56:59.399523,166
2019/05/17/23:56:59.416947,166
2019/05/17/23:56:59.435120,166
2019/05/17/23:56:59.452198,166
2019/05/17/23:56:59.469077,167
2019/05/17/23:56:59.486810,167
2019/05/17/23:56:59.504877,168
2019/05/17/23:56:59.522222,168
2019/05/17/23:56:59.540589,168
2019/05/17/23:56:59.557597,168
2019/05/17/23:56:59.575010,168
2019/05/17/23:56:59.594251,168
2019/05/17/23:56:59.611004,168
2019/05/17/23:56:59.630230,168
2019/05/17/23:56:59.647387,167
2019/05/17/23:56:59.665149,167
2019/05/17/23:56:59.682415,165
2019/05/17/23:56:59.702035,165
2019/05/17/23:56:59.720284,165
2019/05/17/23:56:59.738224,163
2019/05/17/23:56:59.756179,163
2019/05/17/23:56:59.775437,161
2019/05/17/23:56:59.792614,161
2019/05/17/23:56:59.809657,162
2019/05/17/23:56:59.827818,162
2019/05/17/23:56:59.844901,163
2019/05/17/23:56:59.862120,162
2019/05/17/23:56:59.879402,162
2019/05/17/23:56:59.898288,164
2019/05/17/23:56:59.915405,164
2019/05/17/23:56:59.931731,164
2019/05/17/23:56:59.949167,164
2019/05/17/23:56:59.966385,165
2019/05/17/23:56:59.984680,166
2019/05/17/23:57:00.001997,166
2019/05/17/23:57:00.020470,166
2019/05/17/23:57:00.036302,166
2019/05/17/23:57:00.055586,166
2019/05/17/23:57:00.072330,166
2019/05/17/23:57:00.089275,167
2019/05/17/23:57:00.108643,167
2019/05/17/23:57:00.127934,165
2019/05/17/23:57:00.145043,165
2019/05/17/23:57:00.163050,163
2019/05/17/23:57:00.176945,161
2019/05/17/23:57:00.195195,161
2019/05/17/23:57:00.212357,160
2019/05/17/23:57:00.231144,162
2019/05/17/23:57:00.249357,161
2019/05/17/23:57:00.266321,162
2019/05/17/23:57:00.285503,162
2019/05/17/23:57:00.299348,161
2019/05/17/23:57:00.317223,162
2019/05/17/23:57:00.335727,163
2019/05/17/23:57:00.352657,164
2019/05/17/23:57:00.370379,164
2019/05/17/23:57:00.387909,164
2019/05/17/23:57:00.404872,165
2019/05/17/23:57:00.422902,165
2019/05/17/23:57:00.440736,165
2019/05/17/23:57:00.458913,165
2019/05/17/23:57:00.476245,165
2019/05/17/23:57:00.494259,166
2019/05/17/23:57:00.511247,167
2019/05/17/23:57:00.527890,167
2019/05/17/23:57:00.544828,166
2019/05/17/23:57:00.561907,166
2019/05/17/23:57:00.579145,167
2019/05/17/23:57:00.596381,166
2019/05/17/23:57:00.615330,166
2019/05/17/23:57:00.632297,165
2019/05/17/23:57:00.649556,166
2019/05/17/23:57:00.667574,167
2019/05/17/23:57:00.684408,168
2019/05/17/23:57:00.702184,168
2019/05/17/23:57:00.719414,168
2019/05/17/23:57:00.736701,168
2019/05/17/23:57:00.754833,168
2019/05/17/23:57:00.771866,168
2019/05/17/23:57:00.790023,168
2019/05/17/23:57:00.809496,168
2019/05/17/23:57:00.825576,168
2019/05/17/23:57:00.842571,168
2019/05/17/23:57:00.859823,167
2019/05/17/23:57:00.878002,167
2019/05/17/23:57:00.895019,165
2019/05/17/23:57:00.912750,166
2019/05/17/23:57:00.932194,166
2019/05/17/23:57:00.950249,166
2019/05/17/23:57:00.967393,166
2019/05/17/23:57:00.986105,163
2019/05/17/23:57:01.002964,164
2019/05/17/23:57:01.021194,164
2019/05/17/23:57:01.039165,164
2019/05/17/23:57:01.056657,165
2019/05/17/23:57:01.074303,162
2019/05/17/23:57:01.093188,164
2019/05/17/23:57:01.111875,163
2019/05/17/23:57:01.128771,163
2019/05/17/23:57:01.146479,165
2019/05/17/23:57:01.165477,164
2019/05/17/23:57:01.182168,166
2019/05/17/23:57:01.200064,166
2019/05/17/23:57:01.216491,166
2019/05/17/23:57:01.233373,166
2019/05/17/23:57:01.251327,166
2019/05/17/23:57:01.269024,167
2019/05/17/23:57:01.287849,167
2019/05/17/23:57:01.305454,167
2019/05/17/23:57:01.327750,167
2019/05/17/23:57:01.346137,167
2019/05/17/23:57:01.365387,168
2019/05/17/23:57:01.382660,168
2019/05/17/23:57:01.399537,169
2019/05/17/23:57:01.417793,169
2019/05/17/23:57:01.434856,169
2019/05/17/23:57:01.452345,169
2019/05/17/23:57:01.470241,169
2019/05/17/23:57:01.487732,169
2019/05/17/23:57:01.505754,169
2019/05/17/23:57:01.522246,169
2019/05/17/23:57:01.539210,171
2019/05/17/23:57:01.557464,171
2019/05/17/23:57:01.574771,171
